key,representation,configuration,N,error,score,qualifies,score_status,n_raw,discrepancy_ratio,order
Parkinsons__09,Five-number,five_number,10,0.15254347826086967,68.75,True,qualifies,32,0.47447427141794607,3
Parkinsons__09,Binned,bins_8,18,0.04593840579710151,43.75,True,qualifies,32,0.14288773187278853,4
Parkinsons__09,Density,density_8,18,0.07308181380610716,43.75,True,qualifies,32,0.227315128479338,5
Parkinsons__09,Observations,raw,32,0.0,0.0,True,qualifies,32,0.0,6
Parkinsons__09,Density,density_16,34,0.035137923011768726,0.0,True,qualifies,32,0.10929369521545482,7
Parkinsons__09,Binned,bins_16,34,0.05820833333333336,0.0,True,qualifies,32,0.18105235873509598,8
Parkinsons__09,Density,density_32,66,0.04513140950195299,0.0,True,qualifies,32,0.14037763453173557,9
Parkinsons__09,Binned,bins_32,66,0.0657916666666668,0.0,True,qualifies,32,0.20463970969414247,10
Parkinsons__09,Density,density_64,130,0.04933899629203986,0.0,True,qualifies,32,0.15346499624273674,11
Parkinsons__09,Binned,bins_64,130,0.06958333333333344,0.0,True,qualifies,32,0.21643338517366545,12
Parkinsons__09,Density,density_128,258,0.05077359928904995,0.0,True,qualifies,32,0.15792721396283033,13
Parkinsons__09,Density,density_256,514,0.05085317473557949,0.0,True,qualifies,32,0.15817472701579932,14
Parkinsons__10,Five-number,five_number,10,0.0019119565217391374,68.75,True,qualifies,32,0.18540690596981854,1
Parkinsons__10,Binned,bins_4,10,0.005321749999999997,68.75,True,qualifies,32,0.5160625728807774,2
Parkinsons__10,Binned,bins_8,18,0.0023287499999999975,43.75,True,qualifies,32,0.22582434661457412,3
Parkinsons__10,Density,density_8,18,0.005519379492924543,43.75,True,qualifies,32,0.5352271680977201,4
Parkinsons__10,Observations,raw,32,0.0,0.0,True,qualifies,32,0.0,5
Parkinsons__10,Density,density_16,34,0.001995928091302439,0.0,True,qualifies,32,0.1935498259186464,6
Parkinsons__10,Binned,bins_16,34,0.003692083333333339,0.0,True,qualifies,32,0.3580299759083461,7
Parkinsons__10,Density,density_32,66,0.0016786596516789182,0.0,True,qualifies,32,0.1627835615796632,8
Parkinsons__10,Binned,bins_32,66,0.004003854166666671,0.0,True,qualifies,32,0.3882631244777422,9
Parkinsons__10,Density,density_64,130,0.0016829309538381344,0.0,True,qualifies,32,0.1631977597629368,10
Parkinsons__10,Binned,bins_64,130,0.004159739583333346,0.0,True,qualifies,32,0.40337969876244106,11
Parkinsons__10,Density,density_128,258,0.0017376057920191982,0.0,True,qualifies,32,0.16849970699149133,12
Parkinsons__10,Density,density_256,514,0.0017577050742227716,0.0,True,qualifies,32,0.17044878150401688,13
Parkinsons__10,Means,means,2,0.013143208333333333,0.0,False,does_not_qualify,32,1.2745277227243066,14
Parkinsons__11,Binned,bins_4,10,0.00267160326086956,68.75,True,qualifies,32,0.179346715701297,1
Parkinsons__11,Five-number,five_number,10,0.0034904347826086868,68.75,True,qualifies,32,0.2343154853115006,2
Parkinsons__11,Binned,bins_8,18,0.0031715625000000025,43.75,True,qualifies,32,0.21290935160457086,3
Parkinsons__11,Density,density_8,18,0.006428881007473799,43.75,True,qualifies,32,0.4315755678294802,4
Parkinsons__11,Observations,raw,32,0.0,0.0,True,qualifies,32,0.0,5
Parkinsons__11,Density,density_16,34,0.0027479598345797433,0.0,True,qualifies,32,0.18447258933594293,6
Parkinsons__11,Binned,bins_16,34,0.0031715625000000025,0.0,True,qualifies,32,0.21290935160457086,7
Parkinsons__11,Density,density_32,66,0.002749886835612586,0.0,True,qualifies,32,0.1846019503497788,8
Parkinsons__11,Binned,bins_32,66,0.004401093750000001,0.0,True,qualifies,32,0.29544869970666787,9
Parkinsons__11,Density,density_64,130,0.002942874989977832,0.0,True,qualifies,32,0.19755738881686477,10
Parkinsons__11,Binned,bins_64,130,0.004401093750000001,0.0,True,qualifies,32,0.29544869970666787,11
Parkinsons__11,Density,density_128,258,0.002986983530047952,0.0,True,qualifies,32,0.20051842794712108,12
Parkinsons__11,Density,density_256,514,0.00300356538406908,0.0,True,qualifies,32,0.20163158015144939,13
Parkinsons__11,Means,means,2,0.016667833333333337,0.0,False,does_not_qualify,32,1.1189240595615098,14
Parkinsons__12,Means,means,2,0.02339749999999998,93.75,True,qualifies,32,0.918990573448546,1
Parkinsons__12,Binned,bins_4,10,0.005000652173913045,68.75,True,qualifies,32,0.19641210423853278,2
Parkinsons__12,Five-number,five_number,10,0.013014782608695655,68.75,True,qualifies,32,0.5111854913077634,3
Parkinsons__12,Binned,bins_8,18,0.004842083333333344,43.75,True,qualifies,32,0.19018394867766472,4
Parkinsons__12,Density,density_8,18,0.004934506456080113,43.75,True,qualifies,32,0.19381407918617882,5
Parkinsons__12,Observations,raw,32,0.0,0.0,True,qualifies,32,0.0,6
Parkinsons__12,Density,density_16,34,0.0036759437951078226,0.0,True,qualifies,32,0.14438113884948242,7
Parkinsons__12,Binned,bins_16,34,0.007779166666666684,0.0,True,qualifies,32,0.30554464519507796,8
Parkinsons__12,Density,density_32,66,0.004801793061899425,0.0,True,qualifies,32,0.18860145569125786,9
Parkinsons__12,Binned,bins_32,66,0.009247708333333347,0.0,True,qualifies,32,0.3632249934537843,10
Parkinsons__12,Density,density_64,130,0.0053665942412781005,0.0,True,qualifies,32,0.21078531976740378,11
Parkinsons__12,Binned,bins_64,130,0.010086875000000016,0.0,True,qualifies,32,0.39618519245875944,12
Parkinsons__12,Density,density_128,258,0.005545086334586762,0.0,True,qualifies,32,0.21779600685729625,13
Parkinsons__12,Density,density_256,514,0.0055804245241951565,0.0,True,qualifies,32,0.2191839954514987,14
Parkinsons__13,Five-number,five_number,10,0.005754130434782609,68.75,True,qualifies,32,0.1928833414311691,1
Parkinsons__13,Binned,bins_4,10,0.01595874999999996,68.75,True,qualifies,32,0.5349508600739523,2
Parkinsons__13,Binned,bins_8,18,0.006979749999999979,43.75,True,qualifies,32,0.2339671506603692,3
Parkinsons__13,Density,density_8,18,0.016544618529105666,43.75,True,qualifies,32,0.5545896709792776,4
Parkinsons__13,Observations,raw,32,0.0,0.0,True,qualifies,32,0.0,5
Parkinsons__13,Density,density_16,34,0.005985469228095737,0.0,True,qualifies,32,0.20063801435049725,6
Parkinsons__13,Binned,bins_16,34,0.011090416666666679,0.0,True,qualifies,32,0.37176019014094774,7
Parkinsons__13,Density,density_32,66,0.0050269519200183965,0.0,True,qualifies,32,0.16850769973614813,8
Parkinsons__13,Binned,bins_32,66,0.01202572916666668,0.0,True,qualifies,32,0.40311265987152944,9
Parkinsons__13,Density,density_64,130,0.005039110178111851,0.0,True,qualifies,32,0.1689152548782548,10
Parkinsons__13,Binned,bins_64,130,0.012493385416666676,0.0,True,qualifies,32,0.4187888947368201,11
Parkinsons__13,Density,density_128,258,0.005206070835490532,0.0,True,qualifies,32,0.17451191797926446,12
Parkinsons__13,Density,density_256,514,0.005266894082905876,0.0,True,qualifies,32,0.17655076491385074,13
Parkinsons__13,Means,means,2,0.0394252083333333,0.0,False,does_not_qualify,32,1.3215664827452938,14
Parkinsons__14,Means,means,2,0.02938137499999998,93.75,True,qualifies,32,0.3102737736944926,1
Parkinsons__14,Binned,bins_4,10,0.018138511904761925,68.75,True,qualifies,32,0.1915466698850195,2
Parkinsons__14,Five-number,five_number,10,0.04514760869565222,68.75,True,qualifies,32,0.4767686646143114,3
Parkinsons__14,Binned,bins_8,18,0.018479062500000008,43.75,True,qualifies,32,0.1951429589735467,4
Parkinsons__14,Density,density_8,18,0.020611676537404047,43.75,True,qualifies,32,0.21766383164268488,5
Parkinsons__14,Observations,raw,32,0.0,0.0,True,qualifies,32,0.0,6
Parkinsons__14,Density,density_16,34,0.0044098521773745306,0.0,True,qualifies,32,0.0465690076284337,7
Parkinsons__14,Binned,bins_16,34,0.0184790625,0.0,True,qualifies,32,0.19514295897354664,8
Parkinsons__14,Density,density_32,66,0.0058741603364752225,0.0,True,qualifies,32,0.06203242342758563,9
Parkinsons__14,Binned,bins_32,66,0.02290609375,0.0,True,qualifies,32,0.24189338138233268,10
Parkinsons__14,Density,density_64,130,0.00533451543642903,0.0,True,qualifies,32,0.05633365474870932,11
Parkinsons__14,Binned,bins_64,130,0.022906093750000005,0.0,True,qualifies,32,0.24189338138233277,12
Parkinsons__14,Density,density_128,258,0.00557000917860514,0.0,True,qualifies,32,0.05882052039289444,13
Parkinsons__14,Density,density_256,514,0.0055533040716725865,0.0,True,qualifies,32,0.05864411079436703,14
Parkinsons__15,Means,means,2,2.9344420289855044,93.75,True,qualifies,32,0.3911977062527408,1
Parkinsons__15,Five-number,five_number,10,2.1736521739130445,68.75,True,qualifies,32,0.28977493377848124,2
Parkinsons__15,Binned,bins_4,10,3.4880326086956526,68.75,True,qualifies,32,0.46499823216076336,3
Parkinsons__15,Binned,bins_8,18,1.8850149456521734,43.75,True,qualifies,32,0.25129599280112674,4
Parkinsons__15,Density,density_8,18,2.831629137778984,43.75,True,qualifies,32,0.3774914660830864,5
Parkinsons__15,Observations,raw,32,0.0,0.0,True,qualifies,32,0.0,6
Parkinsons__15,Density,density_16,34,2.2262873213019105,0.0,True,qualifies,32,0.2967918551295968,7
Parkinsons__15,Binned,bins_16,34,3.274874999999998,0.0,True,qualifies,32,0.4365816654784467,8
Parkinsons__15,Density,density_32,66,2.148347662576331,0.0,True,qualifies,32,0.28640152694509047,9
Parkinsons__15,Binned,bins_32,66,3.8679062499999937,0.0,True,qualifies,32,0.5156401244442891,10
Parkinsons__15,Density,density_64,130,2.0916684290657273,0.0,True,qualifies,32,0.27884547849618746,11
Parkinsons__15,Binned,bins_64,130,3.8679062499999937,0.0,True,qualifies,32,0.5156401244442891,12
Parkinsons__15,Density,density_128,258,2.0845797722131216,0.0,True,qualifies,32,0.2779004721632081,13
Parkinsons__15,Density,density_256,514,2.0826874952347474,0.0,True,qualifies,32,0.2776482080509091,14
Parkinsons__16,Means,means,2,0.0704567797619049,93.75,True,qualifies,32,0.4860691090286958,1
Parkinsons__16,Five-number,five_number,10,0.021206989130434728,68.75,True,qualifies,32,0.14630334151866936,2
Parkinsons__16,Binned,bins_4,10,0.05448758500000006,68.75,True,qualifies,32,0.3759004028224878,3
Parkinsons__16,Binned,bins_8,18,0.04622246250000006,43.75,True,qualifies,32,0.3188807555555516,4
Parkinsons__16,Density,density_8,18,0.053784734748934915,43.75,True,qualifies,32,0.37105156078811846,5
Parkinsons__16,Observations,raw,32,0.0,0.0,True,qualifies,32,0.0,6
Parkinsons__16,Binned,bins_16,34,0.039001250000000154,0.0,True,qualifies,32,0.2690628624039879,7
Parkinsons__16,Density,density_16,34,0.048520765104520136,0.0,True,qualifies,32,0.334736346785133,8
Parkinsons__16,Density,density_32,66,0.04544623161199024,0.0,True,qualifies,32,0.3135256732283362,9
Parkinsons__16,Binned,bins_32,66,0.04898306250000006,0.0,True,qualifies,32,0.33792565637161387,10
Parkinsons__16,Density,density_64,130,0.04464795707260638,0.0,True,qualifies,32,0.30801851557182913,11
Parkinsons__16,Binned,bins_64,130,0.050216187500000065,0.0,True,qualifies,32,0.34643277196924,12
Parkinsons__16,Density,density_128,258,0.04445794727825414,0.0,True,qualifies,32,0.3067076709411261,13
Parkinsons__16,Density,density_256,514,0.04441065590646459,0.0,True,qualifies,32,0.3063814159656905,14
Parkinsons__17,Means,means,2,0.02747410326086941,93.75,True,qualifies,32,0.2525170609679207,1
Parkinsons__17,Five-number,five_number,10,0.021162630434782614,68.75,True,qualifies,32,0.19450772201736527,2
Parkinsons__17,Binned,bins_4,10,0.024172357142857148,68.75,True,qualifies,32,0.22217040259417206,3
Parkinsons__17,Binned,bins_8,18,0.019053154347826062,43.75,True,qualifies,32,0.17511932936984043,4
Parkinsons__17,Density,density_8,18,0.03080134036335569,43.75,True,qualifies,32,0.28309800937179114,5
Parkinsons__17,Observations,raw,32,0.0,0.0,True,qualifies,32,0.0,6
Parkinsons__17,Density,density_16,34,0.024551204571913954,0.0,True,qualifies,32,0.22565242486191722,7
Parkinsons__17,Binned,bins_16,34,0.033366812499999954,0.0,True,qualifies,32,0.30667750449814096,8
Parkinsons__17,Density,density_32,66,0.02477899122201277,0.0,True,qualifies,32,0.22774603333621474,9
Parkinsons__17,Binned,bins_32,66,0.03530699999999998,0.0,True,qualifies,32,0.3245099498585869,10
Parkinsons__17,Density,density_64,130,0.02499152428118745,0.0,True,qualifies,32,0.22969944462508288,11
Parkinsons__17,Binned,bins_64,130,0.03530699999999998,0.0,True,qualifies,32,0.3245099498585869,12
Parkinsons__17,Density,density_128,258,0.024917868817808664,0.0,True,qualifies,32,0.22902247035007053,13
Parkinsons__17,Density,density_256,514,0.02494738905204208,0.0,True,qualifies,32,0.22929379359279575,14
Parkinsons__18,Means,means,2,0.5969473541666646,93.75,True,qualifies,32,0.4926057183925285,1
Parkinsons__18,Binned,bins_4,10,0.4914581141304364,68.75,True,qualifies,32,0.4055551560472604,2
Parkinsons__18,Five-number,five_number,10,0.546425717391303,68.75,True,qualifies,32,0.45091486072412346,3
Parkinsons__18,Density,density_8,18,0.2791542109205851,43.75,True,qualifies,32,0.2303602816111006,4
Parkinsons__18,Binned,bins_8,18,0.46174921195652185,43.75,True,qualifies,32,0.3810391329911492,5
Parkinsons__18,Observations,raw,32,0.0,0.0,True,qualifies,32,0.0,6
Parkinsons__18,Density,density_16,34,0.2750238476562714,0.0,True,qualifies,32,0.2269518728982758,7
Parkinsons__18,Binned,bins_16,34,0.37191930570652154,0.0,True,qualifies,32,0.30691077779776926,8
Parkinsons__18,Density,density_32,66,0.24233437057605922,0.0,True,qualifies,32,0.1999762556540152,9
Parkinsons__18,Binned,bins_32,66,0.27232527921195704,0.0,True,qualifies,32,0.22472499269206628,10
Parkinsons__18,Density,density_64,130,0.24235664484590647,0.0,True,qualifies,32,0.1999946365591707,11
Parkinsons__18,Binned,bins_64,130,0.2995220078125005,0.0,True,qualifies,32,0.24716795007630638,12
Parkinsons__18,Density,density_128,258,0.24190014490589817,0.0,True,qualifies,32,0.19961792916726367,13
Parkinsons__18,Density,density_256,514,0.2416384138262213,0.0,True,qualifies,32,0.19940194659253585,14
Parkinsons__19,Means,means,2,0.0379418786231884,93.75,True,qualifies,32,0.34423590924473363,1
Parkinsons__19,Five-number,five_number,10,0.023951175000000005,68.75,True,qualifies,32,0.21730222126022625,2
Parkinsons__19,Binned,bins_4,10,0.03275073214285712,68.75,True,qualifies,32,0.2971381087792787,3
Parkinsons__19,Density,density_8,18,0.03299401838661911,43.75,True,qualifies,32,0.29934537590381594,4
Parkinsons__19,Binned,bins_8,18,0.035432312499999924,43.75,True,qualifies,32,0.32146732720363247,5
Parkinsons__19,Observations,raw,32,0.0,0.0,True,qualifies,32,0.0,6
Parkinsons__19,Density,density_16,34,0.0341063819390231,0.0,True,qualifies,32,0.30943753508958877,7
Parkinsons__19,Binned,bins_16,34,0.05379587499999994,0.0,True,qualifies,32,0.48807472418941694,8
Parkinsons__19,Density,density_32,66,0.031278483277637076,0.0,True,qualifies,32,0.2837808121681453,9
Parkinsons__19,Binned,bins_32,66,0.05379587499999994,0.0,True,qualifies,32,0.48807472418941694,10
Parkinsons__19,Density,density_64,130,0.030818412855041888,0.0,True,qualifies,32,0.27960672364154626,11
Parkinsons__19,Binned,bins_64,130,0.04920498437499998,0.0,True,qualifies,32,0.4464228749429713,12
Parkinsons__19,Density,density_128,258,0.030641821365981203,0.0,True,qualifies,32,0.2780045591202425,13
Parkinsons__19,Density,density_256,514,0.030615798099677155,0.0,True,qualifies,32,0.2777684574019629,14
Parkinsons__20,Means,means,2,0.25211546249999994,93.75,True,qualifies,32,0.4909112436653006,1
Parkinsons__20,Five-number,five_number,10,0.1406740869565215,68.75,True,qualifies,32,0.2739161267401702,2
Parkinsons__20,Binned,bins_4,10,0.16350327500000006,68.75,True,qualifies,32,0.318368398660196,3
Parkinsons__20,Binned,bins_8,18,0.20095642499999933,43.75,True,qualifies,32,0.3912959861368376,4
Parkinsons__20,Density,density_8,18,0.25867734530571473,43.75,True,qualifies,32,0.5036883340388805,5
Parkinsons__20,Observations,raw,32,0.0,0.0,True,qualifies,32,0.0,6
Parkinsons__20,Binned,bins_16,34,0.14653368749999984,0.0,True,qualifies,32,0.2853257553351669,7
Parkinsons__20,Density,density_16,34,0.151189288149578,0.0,True,qualifies,32,0.29439099346943404,8
Parkinsons__20,Binned,bins_32,66,0.14895958333333192,0.0,True,qualifies,32,0.290049382869688,9
Parkinsons__20,Density,density_32,66,0.15527521640353692,0.0,True,qualifies,32,0.3023469835574207,10
Parkinsons__20,Density,density_64,130,0.1573035315384259,0.0,True,qualifies,32,0.3062964545479733,11
Parkinsons__20,Binned,bins_64,130,0.16456506249999858,0.0,True,qualifies,32,0.32043587765162257,12
Parkinsons__20,Density,density_128,258,0.1568525071570943,0.0,True,qualifies,32,0.3054182341573343,13
Parkinsons__20,Density,density_256,514,0.1567699263445952,0.0,True,qualifies,32,0.3052574354147073,14
Parkinsons__21,Means,means,2,0.0750795018115942,93.75,True,qualifies,32,0.612548864815689,1
Parkinsons__21,Five-number,five_number,10,0.026268824999999968,68.75,True,qualifies,32,0.21431866948412703,2
Parkinsons__21,Binned,bins_4,10,0.04115320652173912,68.75,True,qualifies,32,0.3357554236531188,3
Parkinsons__21,Binned,bins_8,18,0.028027065217391303,43.75,True,qualifies,32,0.22866357086531913,4
Parkinsons__21,Density,density_8,18,0.04245140058981106,43.75,True,qualifies,32,0.3463469604044339,5
Parkinsons__21,Observations,raw,32,0.0,0.0,True,qualifies,32,0.0,6
Parkinsons__21,Density,density_16,34,0.024256864422157687,0.0,True,qualifies,32,0.1979037474578212,7
Parkinsons__21,Binned,bins_16,34,0.03661640624999998,0.0,True,qualifies,32,0.29874116823993,8
Parkinsons__21,Density,density_32,66,0.022662694273635486,0.0,True,qualifies,32,0.1848974395943141,9
Parkinsons__21,Binned,bins_32,66,0.031260914062500006,0.0,True,qualifies,32,0.255047475809544,10
Parkinsons__21,Density,density_64,130,0.022757595719960694,0.0,True,qualifies,32,0.18567170915941789,11
Parkinsons__21,Binned,bins_64,130,0.03403896484375002,0.0,True,qualifies,32,0.2777126748504925,12
Parkinsons__21,Density,density_128,258,0.022546336182889593,0.0,True,qualifies,32,0.18394811235214117,13
Parkinsons__21,Density,density_256,514,0.022549230068329595,0.0,True,qualifies,32,0.1839717226079155,14
Retinopathy__00,Binned,bins_4,10,8.394604941850034,99.13119026933101,True,qualifies,1151,0.8836426254578983,1
Retinopathy__00,Binned,bins_8,18,4.19278102223349,98.43614248479582,True,qualifies,1151,0.44134537076142,2
Retinopathy__00,Binned,bins_16,34,2.972400102459048,97.04604691572546,True,qualifies,1151,0.3128842213114787,3
Retinopathy__00,Density,density_16,34,4.200106810434885,97.04604691572546,True,qualifies,1151,0.44211650636156685,4
Retinopathy__00,Binned,bins_32,66,2.9184757714561442,94.2658557775847,True,qualifies,1151,0.307207975942752,5
Retinopathy__00,Density,density_32,66,3.2558179784885297,94.2658557775847,True,qualifies,1151,0.34271768194616103,6
Retinopathy__00,Binned,bins_64,130,1.8575574661439624,88.70547350130322,True,qualifies,1151,0.1955323648572592,7
Retinopathy__00,Density,density_64,130,3.061016009017006,88.70547350130322,True,qualifies,1151,0.32221221147547435,8
Retinopathy__00,Density,density_128,258,2.98578733853018,77.58470894874023,True,qualifies,1151,0.3142934040558084,9
Retinopathy__00,Density,density_256,514,2.976386608535563,55.34317984361425,True,qualifies,1151,0.31330385353005924,10
Retinopathy__00,Observations,raw,1151,0.0,0.0,True,qualifies,1151,0.0,11
Retinopathy__00,Means,means,2,12.513920514112378,0.0,False,does_not_qualify,1151,1.3172547909591976,12
Retinopathy__00,Density,density_8,18,12.973401482934577,0.0,False,does_not_qualify,1151,1.3656212087299555,13
Retinopathy__00,Five-number,five_number,10,19.543599257885006,0.0,False,does_not_qualify,1151,2.057220974514211,14
Retinopathy__01,Binned,bins_4,10,6.528177981237942,99.13119026933101,True,qualifies,1151,0.8160222476547427,1
Retinopathy__01,Binned,bins_8,18,4.296269258132067,98.43614248479582,True,qualifies,1151,0.5370336572665084,2
Retinopathy__01,Binned,bins_16,34,2.2223466673936443,97.04604691572546,True,qualifies,1151,0.27779333342420554,3
Retinopathy__01,Density,density_16,34,4.0475681009213424,97.04604691572546,True,qualifies,1151,0.5059460126151678,4
Retinopathy__01,Binned,bins_32,66,1.6736588521676694,94.2658557775847,True,qualifies,1151,0.20920735652095868,5
Retinopathy__01,Density,density_32,66,3.4406086761349997,94.2658557775847,True,qualifies,1151,0.43007608451687496,6
Retinopathy__01,Binned,bins_64,130,1.5561357187894131,88.70547350130322,True,qualifies,1151,0.19451696484867664,7
Retinopathy__01,Density,density_64,130,3.228878587879244,88.70547350130322,True,qualifies,1151,0.4036098234849055,8
Retinopathy__01,Density,density_128,258,3.161074071192715,77.58470894874023,True,qualifies,1151,0.3951342588990894,9
Retinopathy__01,Density,density_256,514,3.148843898882145,55.34317984361425,True,qualifies,1151,0.3936054873602681,10
Retinopathy__01,Observations,raw,1151,0.0,0.0,True,qualifies,1151,0.0,11
Retinopathy__01,Means,means,2,9.140616475722855,0.0,False,does_not_qualify,1151,1.1425770594653568,12
Retinopathy__01,Five-number,five_number,10,9.409836065573785,0.0,False,does_not_qualify,1151,1.1762295081967231,13
Retinopathy__01,Density,density_8,18,10.485083607773868,0.0,False,does_not_qualify,1151,1.3106354509717335,14
Retinopathy__02,Means,means,2,7.720212765957445,99.8262380538662,True,qualifies,1151,0.9650265957446806,1
Retinopathy__02,Binned,bins_4,10,6.2825801471639835,99.13119026933101,True,qualifies,1151,0.7853225183954979,2
Retinopathy__02,Binned,bins_8,18,3.8098772313803053,98.43614248479582,True,qualifies,1151,0.47623465392253816,3
Retinopathy__02,Binned,bins_16,34,2.6396456804065593,97.04604691572546,True,qualifies,1151,0.3299557100508199,4
Retinopathy__02,Density,density_16,34,4.011769219956136,97.04604691572546,True,qualifies,1151,0.501471152494517,5
Retinopathy__02,Binned,bins_32,66,1.8090696505875066,94.2658557775847,True,qualifies,1151,0.22613370632343832,6
Retinopathy__02,Density,density_32,66,3.0178124939737287,94.2658557775847,True,qualifies,1151,0.3772265617467161,7
Retinopathy__02,Binned,bins_64,130,1.7207730951081643,88.70547350130322,True,qualifies,1151,0.21509663688852054,8
Retinopathy__02,Density,density_64,130,2.7952341388555553,88.70547350130322,True,qualifies,1151,0.3494042673569444,9
Retinopathy__02,Density,density_128,258,2.7303244124672297,77.58470894874023,True,qualifies,1151,0.3412905515584037,10
Retinopathy__02,Density,density_256,514,2.713858875073825,55.34317984361425,True,qualifies,1151,0.33923235938422813,11
Retinopathy__02,Observations,raw,1151,0.0,0.0,True,qualifies,1151,0.0,12
Retinopathy__02,Five-number,five_number,10,8.747540983606541,0.0,False,does_not_qualify,1151,1.0934426229508176,13
Retinopathy__02,Density,density_8,18,9.09266553445664,0.0,False,does_not_qualify,1151,1.13658319180708,14
Retinopathy__03,Means,means,2,6.353076316906101,99.8262380538662,True,qualifies,1151,0.7941345396132677,1
Retinopathy__03,Five-number,five_number,10,3.849721706864564,99.13119026933101,True,qualifies,1151,0.4812152133580736,2
Retinopathy__03,Binned,bins_4,10,5.038108744771883,99.13119026933101,True,qualifies,1151,0.6297635930964894,3
Retinopathy__03,Binned,bins_8,18,3.1174002640265783,98.43614248479582,True,qualifies,1151,0.3896750330033248,4
Retinopathy__03,Density,density_8,18,6.6288150313077505,98.43614248479582,True,qualifies,1151,0.8286018789134741,5
Retinopathy__03,Binned,bins_16,34,2.1001781665046977,97.04604691572546,True,qualifies,1151,0.2625222708130889,6
Retinopathy__03,Density,density_16,34,3.0422655775780925,97.04604691572546,True,qualifies,1151,0.380283197197264,7
Retinopathy__03,Binned,bins_32,66,1.7473620129870184,94.2658557775847,True,qualifies,1151,0.21842025162337872,8
Retinopathy__03,Density,density_32,66,2.520173762250643,94.2658557775847,True,qualifies,1151,0.3150217202813324,9
Retinopathy__03,Binned,bins_64,130,1.475976374156204,88.70547350130322,True,qualifies,1151,0.1844970467695267,10
Retinopathy__03,Density,density_64,130,2.4058275902177115,88.70547350130322,True,qualifies,1151,0.3007284487772159,11
Retinopathy__03,Density,density_128,258,2.3701724317669175,77.58470894874023,True,qualifies,1151,0.2962715539708666,12
Retinopathy__03,Density,density_256,514,2.365550348598134,55.34317984361425,True,qualifies,1151,0.29569379357476866,13
Retinopathy__03,Observations,raw,1151,0.0,0.0,True,qualifies,1151,0.0,14
Retinopathy__04,Means,means,2,4.684133478814331,99.8262380538662,True,qualifies,1151,0.6666794423754023,1
Retinopathy__04,Five-number,five_number,10,3.4672131147541023,99.13119026933101,True,qualifies,1151,0.4934786159266428,2
Retinopathy__04,Binned,bins_4,10,4.467102993910444,99.13119026933101,True,qualifies,1151,0.635790108561881,3
Retinopathy__04,Binned,bins_8,18,2.779079731743664,98.43614248479582,True,qualifies,1151,0.39553854181470216,4
Retinopathy__04,Density,density_8,18,6.528306452931808,98.43614248479582,True,qualifies,1151,0.9291553550685727,5
Retinopathy__04,Binned,bins_16,34,1.5910022354694462,97.04604691572546,True,qualifies,1151,0.22644283899212775,6
Retinopathy__04,Density,density_16,34,3.2643235768766026,97.04604691572546,True,qualifies,1151,0.4646019230254378,7
Retinopathy__04,Binned,bins_32,66,1.747317436661696,94.2658557775847,True,qualifies,1151,0.24869073855284363,8
Retinopathy__04,Density,density_32,66,2.3855971375406497,94.2658557775847,True,qualifies,1151,0.33953527938117867,9
Retinopathy__04,Binned,bins_64,130,1.6592651046432607,88.70547350130322,True,qualifies,1151,0.23615849969257033,10
Retinopathy__04,Density,density_64,130,2.2693556670663355,88.70547350130322,True,qualifies,1151,0.3229909603374932,11
Retinopathy__04,Density,density_128,258,2.2554614430697555,77.58470894874023,True,qualifies,1151,0.32101343481475264,12
Retinopathy__04,Density,density_256,514,2.2513365285809925,55.34317984361425,True,qualifies,1151,0.32042634742630555,13
Retinopathy__04,Observations,raw,1151,0.0,0.0,True,qualifies,1151,0.0,14
Retinopathy__05,Means,means,2,4.132518033581864,99.8262380538662,True,qualifies,1151,0.6887530055969773,1
Retinopathy__05,Binned,bins_4,10,4.7943776720174185,99.13119026933101,True,qualifies,1151,0.7990629453362365,2
Retinopathy__05,Five-number,five_number,10,5.268852459016401,99.13119026933101,True,qualifies,1151,0.8781420765027335,3
Retinopathy__05,Binned,bins_8,18,2.1568807339449556,98.43614248479582,True,qualifies,1151,0.35948012232415927,4
Retinopathy__05,Density,density_8,18,4.987672864020695,98.43614248479582,True,qualifies,1151,0.8312788106701158,5
Retinopathy__05,Binned,bins_16,34,1.9501020408163257,97.04604691572546,True,qualifies,1151,0.32501700680272094,6
Retinopathy__05,Density,density_16,34,2.4903180827849027,97.04604691572546,True,qualifies,1151,0.41505301379748377,7
Retinopathy__05,Binned,bins_32,66,1.9588472751738024,94.2658557775847,True,qualifies,1151,0.3264745458623004,8
Retinopathy__05,Density,density_32,66,2.0328839049660132,94.2658557775847,True,qualifies,1151,0.3388139841610022,9
Retinopathy__05,Binned,bins_64,130,1.419629346063772,88.70547350130322,True,qualifies,1151,0.23660489101062865,10
Retinopathy__05,Density,density_64,130,1.9954364651769865,88.70547350130322,True,qualifies,1151,0.3325727441961644,11
Retinopathy__05,Density,density_128,258,1.9758112702461617,77.58470894874023,True,qualifies,1151,0.32930187837436026,12
Retinopathy__05,Density,density_256,514,1.9671341299835632,55.34317984361425,True,qualifies,1151,0.32785568833059386,13
Retinopathy__05,Observations,raw,1151,0.0,0.0,True,qualifies,1151,0.0,14
Retinopathy__06,Binned,bins_4,10,30.155552916571338,99.13119026933101,True,qualifies,1151,0.8980465616222972,1
Retinopathy__06,Binned,bins_8,18,8.006108366185344,98.43614248479582,True,qualifies,1151,0.23842567603120365,2
