key,primary,dataset,feature,family,setting,H,loss,successful,loss_min,loss_max,score,placement_score_min,placement_score_max
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Interval plot,five,256,0.3148452944625455,4,0.2509172274463097,0.33887691222219907,76.0545749535316,74.68946479480712,79.94134048672863
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Dot plot,raw,256,0.0839762147922154,4,0.078362251024776,0.08792989575280862,92.25294673017225,91.91768733481084,92.73321641681099
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Histogram,64,256,0.08449825110390857,4,0.08231606510368118,0.08551401139597598,92.20853966173777,92.12225632297417,92.39445225311373
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Heatmap,32,256,0.0875771576320845,4,0.0875771576320845,0.0875771576320845,91.94749935510222,91.94749935510222,91.94749935510222
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Violin plot,16,256,0.16551684943335557,4,0.1645138725014392,0.16666150975266394,85.79884542091128,85.71466459127491,85.87274257643196
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Bar chart,means,512,0.35399163446460763,4,0.35399163446460763,0.3539916344646077,73.8557000313682,73.8557000313682,73.8557000313682
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Box plot,five,512,0.320443624908242,4,0.2697305886124484,0.34390295480777383,75.7321237451156,74.41013478112605,78.7568645639066
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Interval plot,five,512,0.31779194427369756,4,0.26606362872652783,0.34300569541674125,75.88451305575032,74.45984804179814,78.98497179054512
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Dot plot,raw,512,0.08119369082644168,4,0.07453806792312559,0.09043119862363715,92.49036583219618,91.70684049229504,93.06324548676128
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Histogram,64,512,0.08439563069176656,4,0.08369843212450712,0.08521504994055727,92.21726570053328,92.14763470657498,92.27659377891479
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Heatmap,64,512,0.08495123050227515,4,0.08495123050227515,0.08495123050227515,92.17004155449943,92.17004155449943,92.17004155449943
Parkinsons__03,False,Parkinsons,MDVP:Jitter(%),Violin plot,16,512,0.16804853845847675,4,0.16793314991852834,0.16816334359087398,85.61288055030167,85.60446666012062,85.62133886427978
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Bar chart,means,128,0.4160022895245249,4,0.4028668240727126,0.42038077800846235,70.6213547391782,70.40365622253178,71.28260379676414
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Box plot,five,128,0.22846304330707287,4,0.21789633950950035,0.23914640997689085,81.40253021433669,80.70071397121258,82.10879428398178
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Interval plot,five,128,0.2228459739321237,4,0.21667813247709417,0.22840471187095013,81.77644783704433,81.40639565578734,82.19100625767403
Parkinsons__04,False,Parkinsons,MDVP:Jitter(Abs),Dot plot,raw,128,0.10377654222087108,4,0.0909487273561639,0.11358817918253285,90.59804786102212,89.79980379587757,91.6633362251064
