key,primary,dataset,feature,family,setting,H,phase,loss,score,decode_failure,scale,constant_scale_fallback
Parkinsons__14,False,Parkinsons,NHR,Violin plot,64,128,0.0,0.06893426962589115,93.5511217495144,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,64,128,0.25,0.06796421569281555,93.63609616369726,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,64,128,0.5,0.07065881915262534,93.40043551796002,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,64,128,0.75,0.06634233655616849,93.77851424614482,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,64,256,0.0,0.06829752223888903,93.60688190161162,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,64,256,0.25,0.06750421005450072,93.67644554291226,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,64,256,0.5,0.06645577053720308,93.76853945815985,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,64,256,0.75,0.06782297956337277,93.64848098782205,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,64,512,0.0,0.06711060788536147,93.71099796127497,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,64,512,0.25,0.0661999159081463,93.79104097454746,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,64,512,0.5,0.06656042217163344,93.75933882525763,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,64,512,0.75,0.06669224016427736,93.74775238319852,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,128,128,0.0,0.07014305839799975,93.44545032109971,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,128,128,0.25,0.07593884786007121,92.94208513698472,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,128,128,0.5,0.07527836485893849,92.99917423068267,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,128,128,0.75,0.0715725358568524,93.32079411687968,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,128,256,0.0,0.06862997366161676,93.57776074477314,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,128,256,0.25,0.06952235306307501,93.49968209042424,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,128,256,0.5,0.06863634678306774,93.5772026667739,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,128,256,0.75,0.06729126665876897,93.69513564282886,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,128,512,0.0,0.06810985410507371,93.62332873877095,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,128,512,0.25,0.0678847572508913,93.64306337458636,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,128,512,0.5,0.06755247850945016,93.67221004406557,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,128,512,0.75,0.06796120482206562,93.6363601491134,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,256,128,0.0,0.07213696683361942,93.27166499568949,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,256,128,0.25,0.07883199878378803,92.6928382850473,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,256,128,0.5,0.07604320221243413,92.93307164098216,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,256,128,0.75,0.07060272535478124,93.40532919609517,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,256,256,0.0,0.07023646519830182,93.43729470241065,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,256,256,0.25,0.07087325278219493,93.38173284298009,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,256,256,0.5,0.07062387367713924,93.40348413541572,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,256,256,0.75,0.07008436230697387,93.45057597553522,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,256,512,0.0,0.06932501994198849,93.51693651143134,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,256,512,0.25,0.06873265354988502,93.56877013895067,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,256,512,0.5,0.0691821940247188,93.52942890263665,,0.02754780414154336,False
Parkinsons__14,False,Parkinsons,NHR,Violin plot,256,512,0.75,0.06912092922658626,93.53478850361773,,0.02754780414154336,False
Parkinsons__15,False,Parkinsons,HNR,Bar chart,means,128,0.0,0.37212911559148276,72.87943886890926,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Bar chart,means,128,0.25,0.37212911559148276,72.87943886890926,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Bar chart,means,128,0.5,0.3703845417523174,72.97221834692438,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Bar chart,means,128,0.75,0.3703845417523174,72.97221834692438,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Bar chart,means,256,0.0,0.36758610655573537,73.12153839574309,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Bar chart,means,256,0.25,0.3675861065557357,73.12153839574306,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Bar chart,means,256,0.5,0.3675861065557357,73.12153839574306,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Bar chart,means,256,0.75,0.3675861065557357,73.12153839574306,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Bar chart,means,512,0.0,0.36967537737782485,73.01000050935062,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Bar chart,means,512,0.25,0.36967537737782485,73.01000050935062,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Bar chart,means,512,0.5,0.36967537737782485,73.01000050935062,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Bar chart,means,512,0.75,0.36967537737782485,73.01000050935062,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Box plot,five,128,0.0,0.16514382337848743,85.82631430859486,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Box plot,five,128,0.25,0.2859832473040693,77.76151066480814,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Box plot,five,128,0.5,0.14080270385299243,87.6575762507014,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Box plot,five,128,0.75,0.25092174793836813,79.94105160039709,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Box plot,five,256,0.0,0.1575782236202578,86.38725051967191,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Box plot,five,256,0.25,0.15369050353976213,86.67835931142643,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Box plot,five,256,0.5,0.26829090643781284,78.84626428558505,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Box plot,five,256,0.75,0.2733982712613408,78.53002651004613,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Box plot,five,512,0.0,0.28317513443236997,77.93168470665258,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Box plot,five,512,0.25,0.1610471134017498,86.12914914969315,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Box plot,five,512,0.5,0.15797309965960601,86.35779192918702,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Box plot,five,512,0.75,0.27457599789506876,78.45746363115856,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Interval plot,five,128,0.0,0.13315722163323968,88.249007367105,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Interval plot,five,128,0.25,0.2331167022506826,81.09532521737817,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Interval plot,five,128,0.5,0.14305879014479095,87.48456410307035,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Interval plot,five,128,0.75,0.2440627943910646,80.38179459337286,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Interval plot,five,256,0.0,0.1569427471894136,86.43470063054735,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Interval plot,five,256,0.25,0.15317498652977762,86.717108130248,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Interval plot,five,256,0.5,0.2657725019897483,79.00313827548287,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Interval plot,five,256,0.75,0.27386083111417103,78.50151096374938,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Interval plot,five,512,0.0,0.2774212248622272,78.28271368419233,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Interval plot,five,512,0.25,0.15820188643459115,86.34073314095527,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Interval plot,five,512,0.5,0.15797309965960601,86.35779192918702,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Interval plot,five,512,0.75,0.27457599789506876,78.45746363115856,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,means,128,0.0,0.3659947700573381,73.20672245019098,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,means,128,0.25,0.36354103184368075,73.33846042373018,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,means,128,0.5,0.368448508270996,73.07545691021123,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,means,128,0.75,0.37212911559148276,72.87943886890926,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,means,256,0.0,0.37043511222222075,72.96952559676146,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,means,256,0.25,0.36758610655573537,73.12153839574309,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,means,256,0.5,0.36929550995562677,73.03025480835805,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,means,256,0.75,0.37157471448881524,72.90889730150057,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,means,512,0.0,0.3705007256860553,72.96603214123894,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,means,512,0.25,0.3716011900970288,72.90748996282649,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,means,512,0.5,0.3710509578915422,72.93674930491574,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,means,512,0.75,0.36967537737782485,73.01000050935062,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,raw,128,0.0,0.18734413145778692,84.22158104847234,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,raw,128,0.25,0.2655590436975616,79.01646351309833,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,raw,128,0.5,0.18229917018485034,84.58096099683904,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,raw,128,0.75,0.28953071828311416,77.5475904390555,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,raw,256,0.0,0.2672193465682474,78.9129366362735,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,raw,256,0.25,0.3710276780896622,72.93798775772069,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,raw,256,0.5,0.3685071163525693,73.07232735955824,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,raw,256,0.75,0.20837473945863172,82.75578488573947,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,raw,512,0.0,0.2759795998311846,78.37115892231368,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,raw,512,0.25,0.29339305919224173,77.31601719159731,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,raw,512,0.5,0.2226661196581156,81.78847715839399,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Dot plot,raw,512,0.75,0.21949553464334684,82.00112026588597,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,4,128,0.0,0.2273774184893967,81.474531381778,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,4,128,0.25,0.2298820899424912,81.30860740046711,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,4,128,0.5,0.22988208994249065,81.30860740046714,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,4,128,0.75,0.21757331934419213,82.13057760978359,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,4,256,0.0,0.2261459725439752,81.55635808395851,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,4,256,0.25,0.22477553519798532,81.64761389019334,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,4,256,0.5,0.22477553519798513,81.64761389019334,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,4,256,0.75,0.22477553519798513,81.64761389019334,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,4,512,0.0,0.22522564895273015,81.61761883247846,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,4,512,0.25,0.2271676725907436,81.48845690245759,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,4,512,0.5,0.22716767259074416,81.48845690245756,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,4,512,0.75,0.22444147778061457,81.66988934518697,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,8,128,0.0,0.38509100380351724,72.1974222093681,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,8,128,0.25,0.3774396781109103,72.59846045464946,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,8,128,0.5,0.3774396781109103,72.59846045464946,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,8,128,0.75,0.38144293634082593,72.38807870333072,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,8,256,0.0,0.3796667028026344,72.48127377203602,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,8,256,0.25,0.37898249288271096,72.51723681491688,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,8,256,0.5,0.37898249288271096,72.51723681491688,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,8,256,0.75,0.3812844522043629,72.396384278714,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,8,512,0.0,0.37997621516835073,72.46501707842874,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,8,512,0.25,0.37827241157259023,72.55459745138579,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,8,512,0.5,0.37827241157259023,72.55459745138579,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,8,512,0.75,0.37913676540452035,72.50912491675079,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,16,128,0.0,0.30471537990446784,76.64506875616203,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,16,128,0.25,0.28499433036267824,77.82135503413146,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,16,128,0.5,0.28106577420385925,78.06000442260411,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,16,128,0.75,0.2946508717832896,77.2409011413688,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,16,256,0.0,0.28497803909646163,77.82234167232576,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,16,256,0.25,0.2740579809517347,78.48936351020615,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,16,256,0.5,0.2881707343720719,77.62946116668745,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,16,256,0.75,0.2881707343720719,77.62946116668745,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,16,512,0.0,0.2860367260899224,77.7582770159612,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,16,512,0.25,0.28163081472540263,78.02558962459531,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,16,512,0.5,0.2807691223202629,78.07808468932974,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,16,512,0.75,0.28348279685668903,77.91300377761571,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,32,128,0.0,0.3122417437688688,76.2054708858686,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,32,128,0.25,0.23792933681839432,80.78005506922574,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,32,128,0.5,0.23792933681839432,80.78005506922574,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,32,128,0.75,0.24215775889030725,80.50507214907702,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,32,256,0.0,0.3053340990595598,76.60873953422801,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,32,256,0.25,0.23794666260530647,80.77892450515287,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,32,256,0.5,0.24206690480218734,80.51096089379025,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,32,256,0.75,0.24206690480218734,80.51096089379025,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,32,512,0.0,0.30648530768139626,76.54123579657302,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,32,512,0.25,0.24032263029207188,80.62418402899893,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,32,512,0.5,0.24032263029207188,80.62418402899893,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,32,512,0.75,0.2412351134237892,80.56491386564365,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,64,128,0.0,0.18561029306567212,84.34474682353394,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,64,128,0.25,0.18547858263888206,84.35411779215735,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,64,128,0.5,0.1849982091983905,84.38831318373593,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,64,128,0.75,0.18404581128579833,84.45619168350113,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,64,256,0.0,0.1808638256091651,84.68376948410085,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,64,256,0.25,0.18109128555510254,84.66746069758771,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,64,256,0.5,0.18345437466694575,84.4983990431761,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,64,256,0.75,0.18345437466694575,84.4983990431761,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,64,512,0.0,0.18239345925222672,84.5742161524154,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,64,512,0.25,0.18212186121076301,84.59364747520796,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,64,512,0.5,0.18212186121076301,84.59364747520796,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Histogram,64,512,0.75,0.18036485260713792,84.71956766513709,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,4,128,0.0,0.2254527903837531,81.60249075664905,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,4,128,0.25,0.2254527903837531,81.60249075664905,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,4,128,0.5,0.2254527903837531,81.60249075664905,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,4,128,0.75,0.2254527903837531,81.60249075664905,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,4,256,0.0,0.2254527903837531,81.60249075664905,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,4,256,0.25,0.2254527903837531,81.60249075664905,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,4,256,0.5,0.2254527903837531,81.60249075664905,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,4,256,0.75,0.2254527903837531,81.60249075664905,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,4,512,0.0,0.2254527903837531,81.60249075664905,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,4,512,0.25,0.2254527903837531,81.60249075664905,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,4,512,0.5,0.2254527903837531,81.60249075664905,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,4,512,0.75,0.2254527903837531,81.60249075664905,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,8,128,0.0,0.37926244399421394,72.50251787499515,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,8,128,0.25,0.37926244399421394,72.50251787499515,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,8,128,0.5,0.37926244399421394,72.50251787499515,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,8,128,0.75,0.37926244399421394,72.50251787499515,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,8,256,0.0,0.37926244399421394,72.50251787499515,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,8,256,0.25,0.37926244399421394,72.50251787499515,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,8,256,0.5,0.37926244399421394,72.50251787499515,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,8,256,0.75,0.37926244399421394,72.50251787499515,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,8,512,0.0,0.37926244399421394,72.50251787499515,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,8,512,0.25,0.37926244399421394,72.50251787499515,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,8,512,0.5,0.37926244399421394,72.50251787499515,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,8,512,0.75,0.37926244399421394,72.50251787499515,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,16,128,0.0,0.2792136515234629,78.17302440519322,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,16,128,0.25,0.2792136515234629,78.17302440519322,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,16,128,0.5,0.2792136515234629,78.17302440519322,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,16,128,0.75,0.2792136515234629,78.17302440519322,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,16,256,0.0,0.2792136515234629,78.17302440519322,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,16,256,0.25,0.2792136515234629,78.17302440519322,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,16,256,0.5,0.2792136515234629,78.17302440519322,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,16,256,0.75,0.2792136515234629,78.17302440519322,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,16,512,0.0,0.2792136515234629,78.17302440519322,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,16,512,0.25,0.2792136515234629,78.17302440519322,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,16,512,0.5,0.2792136515234629,78.17302440519322,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,16,512,0.75,0.2792136515234629,78.17302440519322,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,32,128,0.0,0.2861308653784549,77.75258544205309,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,32,128,0.25,0.2861308653784549,77.75258544205309,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,32,128,0.5,0.2861308653784549,77.75258544205309,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,32,128,0.75,0.2861308653784549,77.75258544205309,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,32,256,0.0,0.24047690428309162,80.61415706711038,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,32,256,0.25,0.24047690428309162,80.61415706711038,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,32,256,0.5,0.24047690428309162,80.61415706711038,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,32,256,0.75,0.24047690428309162,80.61415706711038,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,32,512,0.0,0.24047690428309162,80.61415706711038,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,32,512,0.25,0.24047690428309162,80.61415706711038,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,32,512,0.5,0.24047690428309162,80.61415706711038,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,32,512,0.75,0.24047690428309162,80.61415706711038,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,64,128,0.0,0.18988989369349202,84.04138948486552,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,64,128,0.25,0.18988989369349202,84.04138948486552,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,64,128,0.5,0.18988989369349202,84.04138948486552,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,64,128,0.75,0.18988989369349202,84.04138948486552,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,64,256,0.0,0.17472108043754608,85.12659018833065,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,64,256,0.25,0.17472108043754608,85.12659018833065,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,64,256,0.5,0.17472108043754608,85.12659018833065,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,64,256,0.75,0.17472108043754608,85.12659018833065,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,64,512,0.0,0.17782045346893371,84.90258401055829,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,64,512,0.25,0.17782045346893371,84.90258401055829,,3.9926634373073706,False
Parkinsons__15,False,Parkinsons,HNR,Heatmap,64,512,0.5,0.17782045346893371,84.90258401055829,,3.9926634373073706,False
