key,dataset,feature,family,setting,axis,H,observer,loss,group_loss,zero_loss,successful,low,high,scale,score,candidate
CKD__10,CKD,rc,Histogram,16,zero,256,threshold,0.0511164735350565,0.0422681394264659,2.001324589190506,4,0.0487493517648938,0.0529230219981149,0.7345135356551953,95.136935361393,Histogram / 16
ILPD__02,ILPD,direct_bilirubin,Histogram,16,zero,256,threshold,0.1442689695083628,0.1284230646667442,0.5285372278126305,4,0.0896096085506873,0.2050985535029844,2.724500610788553,87.39204038973912,Histogram / 16
ILPD__04,ILPD,ALT,Histogram,16,zero,256,threshold,0.0479098949850955,0.2121648281947855,0.2023065465567548,4,0.0273810105989573,0.066823767332916,180.3204128629913,95.4280520477596,Histogram / 16
ILPD__06,ILPD,total_protein,Histogram,16,zero,256,threshold,0.0454859317626267,0.051725395075073,0.1013153236402179,4,0.0391500804528317,0.0519587151475158,1.0857192776743458,95.64930235972278,Histogram / 16
Retinopathy__07,Retinopathy,feature_9,Histogram,16,zero,256,threshold,0.0111369619979018,0.0386164866570168,0.0993727012819967,4,0.0060760001688139,0.017255535335609,21.61209177463597,98.89857038003078,Histogram / 16
HAR__39,HAR,tBodyGyroJerkMag-std(),Histogram,16,zero,256,threshold,0.1346535423158819,0.2043555287983232,3.022894688594303,4,0.1137337397041581,0.1535751645383124,0.1514172162619554,88.13262927456714,Histogram / 16
BIDMC__04,BIDMC,SD,Histogram,16,zero,256,threshold,0.0189791828114448,0.0920023514096596,0.0544107270713745,4,0.0143319512588509,0.0290622992672995,3.71002338580408,98.13743174231686,Histogram / 16
WDBC__00,WDBC,mean radius,Histogram,32,zero,256,threshold,0.029231572212885,0.018528082578529,2.144469731021561,4,0.0227028739132056,0.0354863408897231,2.410516653707913,97.1598644073815,Histogram / 32
WDBC__05,WDBC,mean compactness,Histogram,32,zero,256,threshold,0.05347560270533,0.0365056713946354,1.5079960187193386,4,0.0445955327141648,0.0631313225607294,0.0424242499355741,94.92388788425622,Histogram / 32
WDBC__06,WDBC,mean concavity,Histogram,32,zero,256,threshold,0.0279158471169402,0.0471582272454272,2.016960676180267,4,0.0237963631270468,0.0331274485694008,0.0572647753444237,97.2842283543699,Histogram / 32
WDBC__09,WDBC,mean fractal dimension,Histogram,32,zero,256,threshold,0.0394082397142388,0.0423826532556603,0.2238747735614601,4,0.0316638515204421,0.0457589898755083,0.0070660037968311,96.20858886734696,Histogram / 32
WDBC__15,WDBC,compactness error,Histogram,32,zero,256,threshold,0.0475596679582709,0.0578457920923829,0.6128457754801324,4,0.0400433225300409,0.0566738903634446,0.0171373295210721,95.45995618073324,Histogram / 32
WDBC__16,WDBC,concavity error,Histogram,32,zero,256,threshold,0.0442875448006149,0.0338872439861872,0.6006687144477244,4,0.0348850330693203,0.0529750430707403,0.0292239625234014,95.75906607130216,Histogram / 32
WDBC__17,WDBC,concave points error,Histogram,32,zero,256,threshold,0.0374344950360871,0.032461477077007,0.9174972699310664,4,0.029240522610313,0.0408055676229064,0.0056382075124742,96.39162807722283,Histogram / 32
WDBC__18,WDBC,symmetry error,Histogram,32,zero,256,threshold,0.0340717506737095,0.0400223978659416,0.1305738030116616,4,0.0181807608999423,0.0754082578623627,0.0082734819319271,96.7050883411609,Histogram / 32
WDBC__20,WDBC,worst radius,Histogram,32,zero,256,threshold,0.0204746617441441,0.0238744705334394,2.4490655220853155,4,0.0096094323680767,0.0393728429509638,3.04846886809422,97.99361390226484,Histogram / 32
WDBC__21,WDBC,worst texture,Histogram,32,zero,256,threshold,0.0434061114570531,0.0362826378008271,1.0542547027912608,4,0.038472440675933,0.0476642021208247,5.472017326293327,95.83996001360974,Histogram / 32
WDBC__23,WDBC,worst area,Histogram,32,zero,256,threshold,0.0447179487230508,0.0312418300646818,2.099445049332308,4,0.0236160527881693,0.087623306889863,387.1270649634207,95.7196151575926,Histogram / 32
WDBC__24,WDBC,worst smoothness,Histogram,32,zero,256,threshold,0.0390066566301813,0.0281194061039654,0.9498102100830976,4,0.0354815584123753,0.0428332462236071,0.0207237191083447,96.24577413616464,Histogram / 32
WDBC__25,WDBC,worst compactness,Histogram,32,zero,256,threshold,0.0391590930811015,0.0329295811140352,1.4826009427136595,4,0.0332266404911812,0.0510157413679332,0.1270309458020991,96.23165563946566,Histogram / 32
WDBC__27,WDBC,worst concave points,Histogram,32,zero,256,threshold,0.0432311929639946,0.0329679882060127,2.7191463072567554,4,0.0334115839110826,0.0591954733965019,0.0400323438681821,95.85602949225785,Histogram / 32
