key,dataset,feature,family,configuration,retained_values,error,error_ratio,qualifies,retention_cost,score,selected,status
Parkinsons__21,Parkinsons,PPE,Interval,Means with intervals,6.0,0.0750795018115942,0.6051108566340643,True,6.302555428317032,0.15866580014624787,False,qualified
Parkinsons__21,Parkinsons,PPE,Box,Min-max box with mean markers,12.0,0.026268824999999968,0.21171625829922094,True,12.10585812914961,0.08260463565090913,False,qualified
Parkinsons__21,Parkinsons,PPE,Heatmap,10 common bins,22.0,0.03217152499999995,0.25928966738252823,True,22.129644833691263,0.04518825347244393,False,qualified
Parkinsons__21,Parkinsons,PPE,Histogram,10 common bins,22.0,0.03217152499999995,0.25928966738252823,True,22.129644833691263,0.04518825347244393,False,qualified
Parkinsons__21,Parkinsons,PPE,Raincloud,Individual observations,32.0,0.0,0.0,True,32.0,0.03125,False,qualified
Parkinsons__21,Parkinsons,PPE,Violin,64-point density per group,130.0,0.022757595719960694,0.18341714993786168,True,130.09170857496892,0.0076868849748692675,False,qualified
Parkinsons__21,Parkinsons,PPE,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Parkinsons__21,Parkinsons,PPE,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Parkinsons__21,Parkinsons,PPE,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Parkinsons__21,Parkinsons,PPE,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Parkinsons__21,Parkinsons,PPE,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Parkinsons__21,Parkinsons,PPE,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__00,Retinopathy,feature_2,Heatmap,10 common bins,22.0,3.858261794518839,0.40288609388645197,True,22.201443046943226,0.04504211721218201,True,qualified
Retinopathy__00,Retinopathy,feature_2,Histogram,10 common bins,22.0,3.858261794518839,0.40288609388645197,True,22.201443046943226,0.04504211721218201,True,qualified
Retinopathy__00,Retinopathy,feature_2,Violin,64-point density per group,130.0,3.061016009017006,0.31963636706786885,True,130.15981818353393,0.007682862606568288,False,qualified
Retinopathy__00,Retinopathy,feature_2,Dot,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__00,Retinopathy,feature_2,Raincloud,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__00,Retinopathy,feature_2,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__00,Retinopathy,feature_2,Bar,Mean bars,2.0,12.513920514112378,1.3067243291522217,False,,0.0,False,exceeds tolerance
Retinopathy__00,Retinopathy,feature_2,Box,Min-max box with mean markers,12.0,19.543599257885006,2.0407750393395463,False,,0.0,False,exceeds tolerance
Retinopathy__00,Retinopathy,feature_2,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__00,Retinopathy,feature_2,Forest,Mean contrast with interval,3.0,12.513920514112378,1.3067243291522217,False,,0.0,False,exceeds tolerance
Retinopathy__00,Retinopathy,feature_2,Interval,Means with intervals,6.0,12.513920514112378,1.3067243291522217,False,,0.0,False,exceeds tolerance
Retinopathy__00,Retinopathy,feature_2,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__00,Retinopathy,feature_2,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__00,Retinopathy,feature_2,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__00,Retinopathy,feature_2,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__01,Retinopathy,feature_3,Heatmap,10 common bins,22.0,3.7201488103966227,0.41334986782184696,True,22.206674933910925,0.04503150530082016,True,qualified
Retinopathy__01,Retinopathy,feature_3,Histogram,10 common bins,22.0,3.7201488103966227,0.41334986782184696,True,22.206674933910925,0.04503150530082016,True,qualified
Retinopathy__01,Retinopathy,feature_3,Violin,64-point density per group,130.0,3.228878587879244,0.3587642875421382,True,130.17938214377108,0.007681707990406596,False,qualified
Retinopathy__01,Retinopathy,feature_3,Dot,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__01,Retinopathy,feature_3,Raincloud,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__01,Retinopathy,feature_3,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__01,Retinopathy,feature_3,Bar,Mean bars,2.0,9.140616475722855,1.0156240528580949,False,,0.0,False,exceeds tolerance
Retinopathy__01,Retinopathy,feature_3,Box,Min-max box with mean markers,12.0,9.409836065573785,1.0455373406193094,False,,0.0,False,exceeds tolerance
Retinopathy__01,Retinopathy,feature_3,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__01,Retinopathy,feature_3,Forest,Mean contrast with interval,3.0,9.140616475722855,1.0156240528580949,False,,0.0,False,exceeds tolerance
Retinopathy__01,Retinopathy,feature_3,Interval,Means with intervals,6.0,9.140616475722855,1.0156240528580949,False,,0.0,False,exceeds tolerance
Retinopathy__01,Retinopathy,feature_3,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__01,Retinopathy,feature_3,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__01,Retinopathy,feature_3,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__01,Retinopathy,feature_3,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__02,Retinopathy,feature_4,Bar,Mean bars,2.0,7.720212765957445,0.9650265957446806,True,2.48251329787234,0.4028175804162092,True,qualified
Retinopathy__02,Retinopathy,feature_4,Dot,Mean dots,2.0,7.720212765957445,0.9650265957446806,True,2.48251329787234,0.4028175804162092,True,qualified
Retinopathy__02,Retinopathy,feature_4,Forest,Mean contrast with interval,3.0,7.720212765957445,0.9650265957446806,True,3.48251329787234,0.28714893941997444,False,qualified
Retinopathy__02,Retinopathy,feature_4,Interval,Means with intervals,6.0,7.720212765957445,0.9650265957446806,True,6.48251329787234,0.15426115675354113,False,qualified
Retinopathy__02,Retinopathy,feature_4,Heatmap,10 common bins,22.0,3.566365697794268,0.4457957122242835,True,22.22289785611214,0.044998631882968494,False,qualified
Retinopathy__02,Retinopathy,feature_4,Histogram,10 common bins,22.0,3.566365697794268,0.4457957122242835,True,22.22289785611214,0.044998631882968494,False,qualified
Retinopathy__02,Retinopathy,feature_4,Violin,64-point density per group,130.0,2.7952341388555553,0.3494042673569444,True,130.17470213367847,0.007681984161354824,False,qualified
Retinopathy__02,Retinopathy,feature_4,Raincloud,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__02,Retinopathy,feature_4,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__02,Retinopathy,feature_4,Box,Min-max box with mean markers,12.0,8.747540983606541,1.0934426229508176,False,,0.0,False,exceeds tolerance
Retinopathy__02,Retinopathy,feature_4,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__02,Retinopathy,feature_4,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__02,Retinopathy,feature_4,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__02,Retinopathy,feature_4,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__02,Retinopathy,feature_4,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__03,Retinopathy,feature_5,Bar,Mean bars,2.0,6.353076316906101,0.7941345396132626,True,2.397067269806631,0.41717644414738053,True,qualified
Retinopathy__03,Retinopathy,feature_5,Dot,Mean dots,2.0,6.353076316906101,0.7941345396132626,True,2.397067269806631,0.41717644414738053,True,qualified
Retinopathy__03,Retinopathy,feature_5,Forest,Mean contrast with interval,3.0,6.353076316906101,0.7941345396132626,True,3.397067269806631,0.2943715624615589,False,qualified
Retinopathy__03,Retinopathy,feature_5,Interval,Means with intervals,6.0,6.353076316906101,0.7941345396132626,True,6.397067269806631,0.15632163268313226,False,qualified
Retinopathy__03,Retinopathy,feature_5,Box,Min-max box with mean markers,12.0,3.849721706864564,0.4812152133580705,True,12.240607606679035,0.08169529096368994,False,qualified
Retinopathy__03,Retinopathy,feature_5,Heatmap,10 common bins,22.0,2.5945398536773254,0.3243174817096657,True,22.16215874085483,0.045121958185262434,False,qualified
Retinopathy__03,Retinopathy,feature_5,Histogram,10 common bins,22.0,2.5945398536773254,0.3243174817096657,True,22.16215874085483,0.045121958185262434,False,qualified
Retinopathy__03,Retinopathy,feature_5,Violin,64-point density per group,130.0,2.4058275902177115,0.30072844877721394,True,130.1503642243886,0.0076834206800676175,False,qualified
Retinopathy__03,Retinopathy,feature_5,Raincloud,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__03,Retinopathy,feature_5,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__03,Retinopathy,feature_5,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__03,Retinopathy,feature_5,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__03,Retinopathy,feature_5,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__03,Retinopathy,feature_5,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__03,Retinopathy,feature_5,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__04,Retinopathy,feature_6,Bar,Mean bars,2.0,4.684133478814331,0.6553790132750932,True,2.3276895066375465,0.42961056324240837,True,qualified
Retinopathy__04,Retinopathy,feature_6,Dot,Mean dots,2.0,4.684133478814331,0.6553790132750932,True,2.3276895066375465,0.42961056324240837,True,qualified
Retinopathy__04,Retinopathy,feature_6,Forest,Mean contrast with interval,3.0,4.684133478814331,0.6553790132750932,True,3.3276895066375465,0.30050880588629403,False,qualified
Retinopathy__04,Retinopathy,feature_6,Interval,Means with intervals,6.0,4.684133478814331,0.6553790132750932,True,6.3276895066375465,0.15803556716097267,False,qualified
Retinopathy__04,Retinopathy,feature_6,Box,Min-max box with mean markers,12.0,3.4672131147541023,0.485113996054867,True,12.242556998027434,0.08168228256246826,False,qualified
Retinopathy__04,Retinopathy,feature_6,Heatmap,10 common bins,22.0,2.614591677175291,0.3658197447307061,True,22.182909872365354,0.04507974858815808,False,qualified
Retinopathy__04,Retinopathy,feature_6,Histogram,10 common bins,22.0,2.614591677175291,0.3658197447307061,True,22.182909872365354,0.04507974858815808,False,qualified
Retinopathy__04,Retinopathy,feature_6,Violin,64-point density per group,130.0,2.2693556670663355,0.31751616058316184,True,130.1587580802916,0.007682925181132457,False,qualified
Retinopathy__04,Retinopathy,feature_6,Raincloud,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__04,Retinopathy,feature_6,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__04,Retinopathy,feature_6,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__04,Retinopathy,feature_6,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__04,Retinopathy,feature_6,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__04,Retinopathy,feature_6,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__04,Retinopathy,feature_6,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__05,Retinopathy,feature_7,Bar,Mean bars,2.0,4.132518033581864,0.6887530055969773,True,2.3443765027984886,0.42655264579144914,True,qualified
Retinopathy__05,Retinopathy,feature_7,Dot,Mean dots,2.0,4.132518033581864,0.6887530055969773,True,2.3443765027984886,0.42655264579144914,True,qualified
Retinopathy__05,Retinopathy,feature_7,Forest,Mean contrast with interval,3.0,4.132518033581864,0.6887530055969773,True,3.3443765027984886,0.2990093965686057,False,qualified
Retinopathy__05,Retinopathy,feature_7,Interval,Means with intervals,6.0,4.132518033581864,0.6887530055969773,True,6.344376502798489,0.157619901586689,False,qualified
Retinopathy__05,Retinopathy,feature_7,Box,Min-max box with mean markers,12.0,5.268852459016401,0.8781420765027335,True,12.439071038251367,0.08039185538252026,False,qualified
Retinopathy__05,Retinopathy,feature_7,Heatmap,10 common bins,22.0,2.3750659380692163,0.39584432301153605,True,22.19792216150577,0.0450492614905253,False,qualified
Retinopathy__05,Retinopathy,feature_7,Histogram,10 common bins,22.0,2.3750659380692163,0.39584432301153605,True,22.19792216150577,0.0450492614905253,False,qualified
Retinopathy__05,Retinopathy,feature_7,Violin,64-point density per group,130.0,1.9954364651769865,0.3325727441961644,True,130.16628637209809,0.0076824808317982095,False,qualified
Retinopathy__05,Retinopathy,feature_7,Raincloud,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__05,Retinopathy,feature_7,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__05,Retinopathy,feature_7,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__05,Retinopathy,feature_7,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__05,Retinopathy,feature_7,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__05,Retinopathy,feature_7,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__05,Retinopathy,feature_7,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__06,Retinopathy,feature_8,Heatmap,10 common bins,22.0,8.746818489744982,0.2733203470541273,True,22.136660173527062,0.045173932840866696,True,qualified
Retinopathy__06,Retinopathy,feature_8,Histogram,10 common bins,22.0,8.746818489744982,0.2733203470541273,True,22.136660173527062,0.045173932840866696,True,qualified
Retinopathy__06,Retinopathy,feature_8,Violin,64-point density per group,130.0,6.329392775104935,0.1977806938559216,True,130.09889034692796,0.0076864606403125495,False,qualified
Retinopathy__06,Retinopathy,feature_8,Dot,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__06,Retinopathy,feature_8,Raincloud,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__06,Retinopathy,feature_8,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__06,Retinopathy,feature_8,Bar,Mean bars,2.0,44.621784410914586,1.3943403096411118,False,,0.0,False,exceeds tolerance
Retinopathy__06,Retinopathy,feature_8,Box,Min-max box with mean markers,12.0,101.20050503606552,3.162310637969673,False,,0.0,False,exceeds tolerance
Retinopathy__06,Retinopathy,feature_8,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__06,Retinopathy,feature_8,Forest,Mean contrast with interval,3.0,44.621784410914586,1.3943403096411118,False,,0.0,False,exceeds tolerance
Retinopathy__06,Retinopathy,feature_8,Interval,Means with intervals,6.0,44.621784410914586,1.3943403096411118,False,,0.0,False,exceeds tolerance
Retinopathy__06,Retinopathy,feature_8,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__06,Retinopathy,feature_8,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__06,Retinopathy,feature_8,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__06,Retinopathy,feature_8,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__07,Retinopathy,feature_9,Box,Min-max box with mean markers,12.0,12.68561999628951,0.8843043626547519,True,12.442152181327376,0.08037194734691921,True,qualified
Retinopathy__07,Retinopathy,feature_9,Heatmap,10 common bins,22.0,5.452099201611013,0.38006144839758105,True,22.19003072419879,0.04506528235265013,False,qualified
Retinopathy__07,Retinopathy,feature_9,Histogram,10 common bins,22.0,5.452099201611013,0.38006144839758105,True,22.19003072419879,0.04506528235265013,False,qualified
Retinopathy__07,Retinopathy,feature_9,Violin,64-point density per group,130.0,5.109142976100848,0.35615424587165384,True,130.17807712293583,0.00768178499868018,False,qualified
Retinopathy__07,Retinopathy,feature_9,Dot,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__07,Retinopathy,feature_9,Raincloud,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__07,Retinopathy,feature_9,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__07,Retinopathy,feature_9,Bar,Mean bars,2.0,15.798349299226249,1.1012902177533097,False,,0.0,False,exceeds tolerance
Retinopathy__07,Retinopathy,feature_9,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__07,Retinopathy,feature_9,Forest,Mean contrast with interval,3.0,15.798349299226249,1.1012902177533097,False,,0.0,False,exceeds tolerance
Retinopathy__07,Retinopathy,feature_9,Interval,Means with intervals,6.0,15.798349299226249,1.1012902177533097,False,,0.0,False,exceeds tolerance
Retinopathy__07,Retinopathy,feature_9,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__07,Retinopathy,feature_9,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__07,Retinopathy,feature_9,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__07,Retinopathy,feature_9,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__08,Retinopathy,feature_10,Heatmap,10 common bins,22.0,1.46692726036418,0.1934386624970225,True,22.09671933124851,0.045255586814004115,True,qualified
Retinopathy__08,Retinopathy,feature_10,Histogram,10 common bins,22.0,1.46692726036418,0.1934386624970225,True,22.09671933124851,0.045255586814004115,True,qualified
Retinopathy__08,Retinopathy,feature_10,Violin,64-point density per group,130.0,1.1150458216654968,0.14703726503270456,True,130.07351863251634,0.007687959936143495,False,qualified
Retinopathy__08,Retinopathy,feature_10,Dot,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__08,Retinopathy,feature_10,Raincloud,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__08,Retinopathy,feature_10,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__08,Retinopathy,feature_10,Bar,Mean bars,2.0,8.017589249551461,1.05725197342008,False,,0.0,False,exceeds tolerance
Retinopathy__08,Retinopathy,feature_10,Box,Min-max box with mean markers,12.0,20.818450950000038,2.7452576660332197,False,,0.0,False,exceeds tolerance
Retinopathy__08,Retinopathy,feature_10,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__08,Retinopathy,feature_10,Forest,Mean contrast with interval,3.0,8.017589249551461,1.05725197342008,False,,0.0,False,exceeds tolerance
Retinopathy__08,Retinopathy,feature_10,Interval,Means with intervals,6.0,8.017589249551461,1.05725197342008,False,,0.0,False,exceeds tolerance
Retinopathy__08,Retinopathy,feature_10,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__08,Retinopathy,feature_10,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__08,Retinopathy,feature_10,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__08,Retinopathy,feature_10,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__09,Retinopathy,feature_11,Bar,Mean bars,2.0,2.498252609688052,0.9501985638839828,True,2.4750992819419912,0.40402419704771947,True,qualified
Retinopathy__09,Retinopathy,feature_11,Dot,Mean dots,2.0,2.498252609688052,0.9501985638839828,True,2.4750992819419912,0.40402419704771947,True,qualified
Retinopathy__09,Retinopathy,feature_11,Forest,Mean contrast with interval,3.0,2.498252609688052,0.9501985638839828,True,3.4750992819419912,0.2877615627261071,False,qualified
Retinopathy__09,Retinopathy,feature_11,Interval,Means with intervals,6.0,2.498252609688052,0.9501985638839828,True,6.475099281941992,0.15443778642728132,False,qualified
Retinopathy__09,Retinopathy,feature_11,Heatmap,10 common bins,22.0,1.847688401898285,0.7027595444834004,True,22.3513797722417,0.04473996729463232,False,qualified
Retinopathy__09,Retinopathy,feature_11,Histogram,10 common bins,22.0,1.847688401898285,0.7027595444834004,True,22.3513797722417,0.04473996729463232,False,qualified
Retinopathy__09,Retinopathy,feature_11,Violin,64-point density per group,130.0,0.5920093052537094,0.2251679391734008,True,130.1125839695867,0.00768565168326644,False,qualified
Retinopathy__09,Retinopathy,feature_11,Raincloud,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__09,Retinopathy,feature_11,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__09,Retinopathy,feature_11,Box,Min-max box with mean markers,12.0,18.251297855737697,6.941794814618948,False,,0.0,False,exceeds tolerance
Retinopathy__09,Retinopathy,feature_11,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__09,Retinopathy,feature_11,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__09,Retinopathy,feature_11,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__09,Retinopathy,feature_11,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__09,Retinopathy,feature_11,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__10,Retinopathy,feature_12,Heatmap,40 common bins,82.0,0.8633806728258611,0.5749749466180375,True,82.28748747330901,0.012152515901331446,True,qualified
Retinopathy__10,Retinopathy,feature_12,Histogram,40 common bins,82.0,0.8633806728258611,0.5749749466180375,True,82.28748747330901,0.012152515901331446,True,qualified
Retinopathy__10,Retinopathy,feature_12,Violin,64-point density per group,130.0,0.8079673964247307,0.5380720523982861,True,130.26903602619913,0.007676421277876689,False,qualified
Retinopathy__10,Retinopathy,feature_12,Dot,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__10,Retinopathy,feature_12,Raincloud,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__10,Retinopathy,feature_12,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__10,Retinopathy,feature_12,Bar,Mean bars,2.0,2.596062257901488,1.728867468469581,False,,0.0,False,exceeds tolerance
Retinopathy__10,Retinopathy,feature_12,Box,Min-max box with mean markers,12.0,32.62994584999999,21.730161403598235,False,,0.0,False,exceeds tolerance
Retinopathy__10,Retinopathy,feature_12,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__10,Retinopathy,feature_12,Forest,Mean contrast with interval,3.0,2.596062257901488,1.728867468469581,False,,0.0,False,exceeds tolerance
Retinopathy__10,Retinopathy,feature_12,Interval,Means with intervals,6.0,2.596062257901488,1.728867468469581,False,,0.0,False,exceeds tolerance
Retinopathy__10,Retinopathy,feature_12,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__10,Retinopathy,feature_12,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__10,Retinopathy,feature_12,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__10,Retinopathy,feature_12,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__11,Retinopathy,feature_13,Heatmap,40 common bins,82.0,0.4017037400002659,0.5773884376142818,True,82.28869421880714,0.01215233768737394,True,qualified
Retinopathy__11,Retinopathy,feature_13,Histogram,40 common bins,82.0,0.4017037400002659,0.5773884376142818,True,82.28869421880714,0.01215233768737394,True,qualified
Retinopathy__11,Retinopathy,feature_13,Violin,64-point density per group,130.0,0.5808001278520509,0.8348124376099881,True,130.41740621880498,0.007667688148330995,False,qualified
Retinopathy__11,Retinopathy,feature_13,Dot,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__11,Retinopathy,feature_13,Raincloud,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__11,Retinopathy,feature_13,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__11,Retinopathy,feature_13,Bar,Mean bars,2.0,1.3028633403588532,1.87266921765335,False,,0.0,False,exceeds tolerance
Retinopathy__11,Retinopathy,feature_13,Box,Min-max box with mean markers,12.0,13.244553499999999,19.037044694327978,False,,0.0,False,exceeds tolerance
Retinopathy__11,Retinopathy,feature_13,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__11,Retinopathy,feature_13,Forest,Mean contrast with interval,3.0,1.3028633403588532,1.87266921765335,False,,0.0,False,exceeds tolerance
Retinopathy__11,Retinopathy,feature_13,Interval,Means with intervals,6.0,1.3028633403588532,1.87266921765335,False,,0.0,False,exceeds tolerance
Retinopathy__11,Retinopathy,feature_13,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__11,Retinopathy,feature_13,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__11,Retinopathy,feature_13,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__11,Retinopathy,feature_13,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__12,Retinopathy,feature_14,Heatmap,20 common bins,42.0,0.27870782800300536,0.8299064617845484,True,42.41495323089227,0.023576590891338425,True,qualified
Retinopathy__12,Retinopathy,feature_14,Histogram,20 common bins,42.0,0.27870782800300536,0.8299064617845484,True,42.41495323089227,0.023576590891338425,True,qualified
Retinopathy__12,Retinopathy,feature_14,Violin,64-point density per group,130.0,0.26860564197360254,0.7998252490535569,True,130.3999126245268,0.007668716794921464,False,qualified
Retinopathy__12,Retinopathy,feature_14,Dot,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__12,Retinopathy,feature_14,Raincloud,Individual observations,1151.0,0.0,0.0,True,1151.0,0.0008688097306689834,False,qualified
Retinopathy__12,Retinopathy,feature_14,Area,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__12,Retinopathy,feature_14,Bar,Mean bars,2.0,0.7761635096653938,2.311176965096718,False,,0.0,False,exceeds tolerance
Retinopathy__12,Retinopathy,feature_14,Box,Min-max box with mean markers,12.0,3.4382029475409843,10.237914247102434,False,,0.0,False,exceeds tolerance
Retinopathy__12,Retinopathy,feature_14,Bubble,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__12,Retinopathy,feature_14,Forest,Mean contrast with interval,3.0,0.7761635096653938,2.311176965096718,False,,0.0,False,exceeds tolerance
Retinopathy__12,Retinopathy,feature_14,Interval,Means with intervals,6.0,0.7761635096653938,2.311176965096718,False,,0.0,False,exceeds tolerance
Retinopathy__12,Retinopathy,feature_14,Line,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__12,Retinopathy,feature_14,Pie / donut,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__12,Retinopathy,feature_14,Scatter,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__12,Retinopathy,feature_14,Stacked bar,No configuration for this input schema,,,,False,,0.0,False,input mismatch
Retinopathy__13,Retinopathy,feature_15,Heatmap,40 common bins,82.0,0.08353390511336517,0.5572635035865381,True,82.27863175179327,0.012153823887308443,True,qualified
Retinopathy__13,Retinopathy,feature_15,Histogram,40 common bins,82.0,0.08353390511336517,0.5572635035865381,True,82.27863175179327,0.012153823887308443,True,qualified
