key,family,configuration,retained_values,error,error_ratio,qualifies,retention_cost,score,selected
HAR__28,Dot,Mean dots,2,0.3670997149999997,1.3627714227657635,False,,0.0,False
HAR__28,Interval,Means with intervals,6,0.3670997149999997,1.3627714227657635,False,,0.0,False
HAR__28,Forest,Mean contrast with interval,3,0.3670997149999997,1.3627714227657635,False,,0.0,False
HAR__28,Box,Min-max box with mean markers,12,0.271988479,1.0096933104476158,False,,0.0,False
HAR__28,Dot,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__28,Raincloud,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__28,Scatter,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__28,Line,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__28,Histogram,10 common bins,22,0.11152883068965525,0.4140245744357049,True,22.207012287217854,0.045030821213873536,True
HAR__28,Heatmap,10 common bins,22,0.11152883068965525,0.4140245744357049,True,22.207012287217854,0.045030821213873536,True
HAR__28,Histogram,20 common bins,42,0.04102095100000014,0.15228064058146953,True,42.07614032029073,0.023766438470540073,False
HAR__28,Heatmap,20 common bins,42,0.04102095100000014,0.15228064058146953,True,42.07614032029073,0.023766438470540073,False
HAR__28,Histogram,40 common bins,82,0.056681133999999966,0.2104153897944511,True,82.10520769489723,0.012179495406868681,False
HAR__28,Heatmap,40 common bins,82,0.056681133999999966,0.2104153897944511,True,82.10520769489723,0.012179495406868681,False
HAR__28,Violin,64-point density per group,130,0.06555119573357115,0.24334340949797761,True,130.121671704749,0.007685114915131416,False
HAR__28,Violin,128-point density per group,258,0.08220516890179586,0.3051673711678047,True,258.1525836855839,0.0038736780617231654,False
HAR__28,Violin,256-point density per group,514,0.08465319087066259,0.31425507743713366,True,514.1571275387186,0.0019449307350595758,False
HAR__29,Bar,Mean bars,2,0.23240538500000008,1.4405178913724068,False,,0.0,False
HAR__29,Dot,Mean dots,2,0.23240538500000008,1.4405178913724068,False,,0.0,False
HAR__29,Interval,Means with intervals,6,0.23240538500000008,1.4405178913724068,False,,0.0,False
HAR__29,Forest,Mean contrast with interval,3,0.23240538500000008,1.4405178913724068,False,,0.0,False
HAR__29,Box,Min-max box with mean markers,12,0.026304752413793153,0.16304470087984635,True,12.081522350439924,0.08277102595134354,True
HAR__29,Dot,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__29,Raincloud,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__29,Scatter,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__29,Line,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__29,Histogram,10 common bins,22,0.058081893344827606,0.36000889793499435,True,22.180004448967498,0.04508565371575257,False
HAR__29,Heatmap,10 common bins,22,0.058081893344827606,0.36000889793499435,True,22.180004448967498,0.04508565371575257,False
HAR__29,Histogram,20 common bins,42,0.02663667564999994,0.16510206009429876,True,42.08255103004715,0.023762817973796195,False
HAR__29,Heatmap,20 common bins,42,0.02663667564999994,0.16510206009429876,True,42.08255103004715,0.023762817973796195,False
HAR__29,Histogram,40 common bins,82,0.043284232604166584,0.2682885832470139,True,82.13414429162351,0.012175204461246033,False
HAR__29,Heatmap,40 common bins,82,0.043284232604166584,0.2682885832470139,True,82.13414429162351,0.012175204461246033,False
HAR__29,Violin,64-point density per group,130,0.03288815253123045,0.20385057831350234,True,130.10192528915675,0.00768628133501837,False
HAR__29,Violin,128-point density per group,258,0.03518123875204571,0.21806381062541244,True,258.1090319053127,0.0038743316830805443,False
HAR__29,Violin,256-point density per group,514,0.03656345514428594,0.22663120007196194,True,514.113315600036,0.0019450964790376458,False
HAR__30,Bar,Mean bars,2,0.19457721549166662,1.5079287803358066,False,,0.0,False
HAR__30,Dot,Mean dots,2,0.19457721549166662,1.5079287803358066,False,,0.0,False
HAR__30,Interval,Means with intervals,6,0.19457721549166662,1.5079287803358066,False,,0.0,False
HAR__30,Forest,Mean contrast with interval,3,0.19457721549166662,1.5079287803358066,False,,0.0,False
HAR__30,Box,Min-max box with mean markers,12,0.06527286075000016,0.5058496959732273,True,12.252924847986614,0.08161316684842956,True
HAR__30,Dot,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__30,Raincloud,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__30,Scatter,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__30,Line,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__30,Histogram,10 common bins,22,0.0920412676181035,0.7132987080179105,True,22.356649354008955,0.04472942184516938,False
HAR__30,Heatmap,10 common bins,22,0.0920412676181035,0.7132987080179105,True,22.356649354008955,0.04472942184516938,False
HAR__30,Histogram,20 common bins,42,0.022999680411250112,0.17824224662180493,True,42.0891211233109,0.023759108608379893,False
HAR__30,Heatmap,20 common bins,42,0.022999680411250112,0.17824224662180493,True,42.0891211233109,0.023759108608379893,False
HAR__30,Histogram,40 common bins,82,0.05346179129375017,0.41431661737190806,True,82.20715830868595,0.012164390797271248,False
HAR__30,Heatmap,40 common bins,82,0.05346179129375017,0.41431661737190806,True,82.20715830868595,0.012164390797271248,False
HAR__30,Violin,64-point density per group,130,0.04497271499432731,0.34852822360740504,True,130.1742641118037,0.007682010010374423,False
HAR__30,Violin,128-point density per group,258,0.047179998476044704,0.3656341641977823,True,258.1828170820989,0.0038732244511919343,False
HAR__30,Violin,256-point density per group,514,0.049439456691137806,0.3831444470019423,True,514.191572223501,0.0019448004479648204,False
HAR__31,Bar,Mean bars,2,0.16234261066666678,1.4700214720436096,False,,0.0,False
HAR__31,Dot,Mean dots,2,0.16234261066666678,1.4700214720436096,False,,0.0,False
HAR__31,Interval,Means with intervals,6,0.16234261066666678,1.4700214720436096,False,,0.0,False
HAR__31,Forest,Mean contrast with interval,3,0.16234261066666678,1.4700214720436096,False,,0.0,False
HAR__31,Box,Min-max box with mean markers,12,0.04321412293103455,0.39130631411729794,True,12.195653157058649,0.08199642832751569,True
HAR__31,Dot,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__31,Raincloud,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__31,Scatter,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__31,Line,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__31,Histogram,10 common bins,22,0.048479138986206816,0.4389813306762545,True,22.219490665338128,0.04500553208269423,False
HAR__31,Heatmap,10 common bins,22,0.048479138986206816,0.4389813306762545,True,22.219490665338128,0.04500553208269423,False
HAR__31,Histogram,20 common bins,42,0.024912267344827654,0.22558198222758327,True,42.11279099111379,0.02374575459059481,False
HAR__31,Heatmap,20 common bins,42,0.024912267344827654,0.22558198222758327,True,42.11279099111379,0.02374575459059481,False
HAR__31,Histogram,40 common bins,82,0.0225773107416668,0.2044388188347992,True,82.1022194094174,0.012179938705594804,False
HAR__31,Heatmap,40 common bins,82,0.0225773107416668,0.2044388188347992,True,82.1022194094174,0.012179938705594804,False
HAR__31,Violin,64-point density per group,130,0.041739807612127144,0.377956305968133,True,130.18897815298408,0.0076811417847132005,False
HAR__31,Violin,128-point density per group,258,0.04190324883087493,0.3794362753981525,True,258.18971813769906,0.00387312092523636,False
HAR__31,Violin,256-point density per group,514,0.04448404299927666,0.40280551177359325,True,514.2014027558868,0.0019447632671565124,False
HAR__32,Bar,Mean bars,2,0.19457721549166662,1.4820771572173215,False,,0.0,False
HAR__32,Dot,Mean dots,2,0.19457721549166662,1.4820771572173215,False,,0.0,False
HAR__32,Interval,Means with intervals,6,0.19457721549166662,1.4820771572173215,False,,0.0,False
HAR__32,Forest,Mean contrast with interval,3,0.19457721549166662,1.4820771572173215,False,,0.0,False
HAR__32,Box,Min-max box with mean markers,12,0.06527286075000016,0.4971775120707568,True,12.248588756035378,0.08164205851937509,True
HAR__32,Dot,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__32,Raincloud,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__32,Scatter,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__32,Line,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__32,Histogram,10 common bins,22,0.0920412676181035,0.7010700606102559,True,22.350535030305128,0.04474165824863245,False
HAR__32,Heatmap,10 common bins,22,0.0920412676181035,0.7010700606102559,True,22.350535030305128,0.04474165824863245,False
HAR__32,Histogram,20 common bins,42,0.022999680411250112,0.175186497939541,True,42.08759324896977,0.023759971117485516,False
HAR__32,Heatmap,20 common bins,42,0.022999680411250112,0.175186497939541,True,42.08759324896977,0.023759971117485516,False
HAR__32,Histogram,40 common bins,82,0.05346179129375017,0.4072136578795911,True,82.2036068289398,0.01216491634096948,False
HAR__32,Heatmap,40 common bins,82,0.05346179129375017,0.4072136578795911,True,82.2036068289398,0.01216491634096948,False
HAR__32,Violin,64-point density per group,130,0.04497271499432731,0.34255312690499495,True,130.1712765634525,0.007682186319441571,False
HAR__32,Violin,128-point density per group,258,0.047179998476044704,0.3593658067426123,True,258.1796829033713,0.0038732714702971772,False
HAR__32,Violin,256-point density per group,514,0.049439456691137806,0.3765758968336586,True,514.1882879484168,0.0019448128699896012,False
HAR__33,Bar,Mean bars,2,0.16234261066666678,1.514585211393303,False,,0.0,False
HAR__33,Dot,Mean dots,2,0.16234261066666678,1.514585211393303,False,,0.0,False
HAR__33,Interval,Means with intervals,6,0.16234261066666678,1.514585211393303,False,,0.0,False
HAR__33,Forest,Mean contrast with interval,3,0.16234261066666678,1.514585211393303,False,,0.0,False
HAR__33,Box,Min-max box with mean markers,12,0.04321412293103455,0.4031687752580664,True,12.201584387629033,0.08195656959221476,True
HAR__33,Dot,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__33,Raincloud,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__33,Scatter,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__33,Line,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__33,Histogram,10 common bins,22,0.048479138986206816,0.4522890611901785,True,22.22614453059509,0.04499205872721038,False
HAR__33,Heatmap,10 common bins,22,0.048479138986206816,0.4522890611901785,True,22.22614453059509,0.04499205872721038,False
HAR__33,Histogram,20 common bins,42,0.024912267344827654,0.23242050591526922,True,42.116210252957636,0.023743826759193613,False
HAR__33,Heatmap,20 common bins,42,0.024912267344827654,0.23242050591526922,True,42.116210252957636,0.023743826759193613,False
HAR__33,Histogram,40 common bins,82,0.0225773107416668,0.21063638697157464,True,82.10531819348579,0.01217947901551814,False
HAR__33,Heatmap,40 common bins,82,0.0225773107416668,0.21063638697157464,True,82.10531819348579,0.01217947901551814,False
HAR__33,Violin,64-point density per group,130,0.041739807612127144,0.3894140612629055,True,130.19470703063146,0.007680803796153754,False
HAR__33,Violin,128-point density per group,258,0.04190324883087493,0.39093889600488074,True,258.1954694480024,0.0038730346513744245,False
HAR__33,Violin,256-point density per group,514,0.04448404299927666,0.41501657139188824,True,514.2075082856959,0.0019447401756809738,False
HAR__34,Bar,Mean bars,2,0.20921601956666647,1.3007351510888168,False,,0.0,False
HAR__34,Dot,Mean dots,2,0.20921601956666647,1.3007351510888168,False,,0.0,False
HAR__34,Interval,Means with intervals,6,0.20921601956666647,1.3007351510888168,False,,0.0,False
HAR__34,Forest,Mean contrast with interval,3,0.20921601956666647,1.3007351510888168,False,,0.0,False
HAR__34,Box,Min-max box with mean markers,12,0.1045152262500002,0.6497907229520569,True,12.32489536147603,0.081136591481799,True
HAR__34,Dot,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__34,Raincloud,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__34,Scatter,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__34,Line,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__34,Histogram,10 common bins,22,0.08814178554956886,0.5479939776194993,True,22.27399698880975,0.04489539980194802,False
HAR__34,Heatmap,10 common bins,22,0.08814178554956886,0.5479939776194993,True,22.27399698880975,0.04489539980194802,False
HAR__34,Histogram,20 common bins,42,0.03987412718390815,0.24790491165313713,True,42.12395245582657,0.023739462745065377,False
HAR__34,Heatmap,20 common bins,42,0.03987412718390815,0.24790491165313713,True,42.12395245582657,0.023739462745065377,False
HAR__34,Histogram,40 common bins,82,0.054068398149999974,0.3361533508879341,True,82.16807667544397,0.012170176551045539,False
HAR__34,Heatmap,40 common bins,82,0.054068398149999974,0.3361533508879341,True,82.16807667544397,0.012170176551045539,False
HAR__34,Violin,64-point density per group,130,0.06022138254942688,0.37440760650857224,True,130.18720380325428,0.007681246472666026,False
HAR__34,Violin,128-point density per group,258,0.06977537011308221,0.43380653534227936,True,258.2169032676711,0.0038727131622494386,False
HAR__34,Violin,256-point density per group,514,0.07382135574663318,0.4589611852838108,True,514.229480592642,0.0019446570796515102,False
HAR__35,Bar,Mean bars,2,0.22515496668000012,1.472349533758093,False,,0.0,False
HAR__35,Dot,Mean dots,2,0.22515496668000012,1.472349533758093,False,,0.0,False
HAR__35,Interval,Means with intervals,6,0.22515496668000012,1.472349533758093,False,,0.0,False
HAR__35,Forest,Mean contrast with interval,3,0.22515496668000012,1.472349533758093,False,,0.0,False
HAR__35,Box,Min-max box with mean markers,12,0.0759689615000001,0.496781690823555,True,12.248390845411777,0.08164337769925084,True
HAR__35,Dot,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__35,Raincloud,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__35,Scatter,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__35,Line,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__35,Histogram,10 common bins,22,0.09325248681034481,0.6098033612206782,True,22.30490168061034,0.04483319470846628,False
HAR__35,Heatmap,10 common bins,22,0.09325248681034481,0.6098033612206782,True,22.30490168061034,0.04483319470846628,False
HAR__35,Histogram,20 common bins,42,0.05202518429597691,0.340206822755665,True,42.17010341137783,0.02371348228020214,False
HAR__35,Heatmap,20 common bins,42,0.05202518429597691,0.340206822755665,True,42.17010341137783,0.02371348228020214,False
HAR__35,Histogram,40 common bins,82,0.03207223068534493,0.20972903503951065,True,82.10486451751976,0.012179546314050823,False
HAR__35,Heatmap,40 common bins,82,0.03207223068534493,0.20972903503951065,True,82.10486451751976,0.012179546314050823,False
HAR__35,Violin,64-point density per group,130,0.0536604968081128,0.35090057581958944,True,130.1754502879098,0.007681940010872205,False
HAR__35,Violin,128-point density per group,258,0.07452939012524307,0.48736794226766633,True,258.2436839711338,0.0038723115493960306,False
HAR__35,Violin,256-point density per group,514,0.07518689344900154,0.49166753523892,True,514.2458337676195,0.001944595238960917,False
HAR__36,Bar,Mean bars,2,0.2891284310125001,1.4808249491594592,False,,0.0,False
HAR__36,Dot,Mean dots,2,0.2891284310125001,1.4808249491594592,False,,0.0,False
HAR__36,Interval,Means with intervals,6,0.2891284310125001,1.4808249491594592,False,,0.0,False
HAR__36,Forest,Mean contrast with interval,3,0.2891284310125001,1.4808249491594592,False,,0.0,False
HAR__36,Box,Min-max box with mean markers,12,0.056105092155172676,0.2873526479126448,True,12.143676323956322,0.08234738585935954,True
HAR__36,Dot,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__36,Raincloud,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__36,Scatter,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__36,Line,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__36,Histogram,10 common bins,22,0.07321345421551728,0.3749763011434684,True,22.187488150571735,0.045070446605477134,False
HAR__36,Heatmap,10 common bins,22,0.07321345421551728,0.3749763011434684,True,22.187488150571735,0.045070446605477134,False
HAR__36,Histogram,20 common bins,42,0.06040751068749994,0.3093882833639394,True,42.15469414168197,0.023722150530590944,False
HAR__36,Heatmap,20 common bins,42,0.06040751068749994,0.3093882833639394,True,42.15469414168197,0.023722150530590944,False
HAR__36,Histogram,40 common bins,82,0.08001037323379623,0.4097879840500475,True,82.20489399202502,0.012164725862878839,False
HAR__36,Heatmap,40 common bins,82,0.08001037323379623,0.4097879840500475,True,82.20489399202502,0.012164725862878839,False
HAR__36,Violin,64-point density per group,130,0.04734883667127199,0.24250585945822994,True,130.1212529297291,0.007685139648478805,False
HAR__36,Violin,128-point density per group,258,0.05370468855240962,0.2750585351179397,True,258.137529267559,0.003873903972186478,False
HAR__36,Violin,256-point density per group,514,0.05491820092804078,0.28127376409301996,True,514.1406368820465,0.0019449931171836527,False
HAR__37,Bar,Mean bars,2,0.31448443564999984,1.5089142165933676,False,,0.0,False
HAR__37,Dot,Mean dots,2,0.31448443564999984,1.5089142165933676,False,,0.0,False
HAR__37,Interval,Means with intervals,6,0.31448443564999984,1.5089142165933676,False,,0.0,False
HAR__37,Forest,Mean contrast with interval,3,0.31448443564999984,1.5089142165933676,False,,0.0,False
HAR__37,Box,Min-max box with mean markers,12,0.17193084586206886,0.8249339814098963,True,12.412466990704948,0.08056416188247252,True
HAR__37,Dot,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__37,Raincloud,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__37,Scatter,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__37,Line,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__37,Histogram,10 common bins,22,0.08613993766379302,0.4133043223227122,True,22.206652161161355,0.04503155148027961,False
HAR__37,Heatmap,10 common bins,22,0.08613993766379302,0.4133043223227122,True,22.206652161161355,0.04503155148027961,False
HAR__37,Histogram,20 common bins,42,0.09180083152499985,0.44046561317688837,True,42.22023280658844,0.023685326525341912,False
HAR__37,Heatmap,20 common bins,42,0.09180083152499985,0.44046561317688837,True,42.22023280658844,0.023685326525341912,False
HAR__37,Histogram,40 common bins,82,0.09835456989642832,0.4719108227944725,True,82.23595541139724,0.012160131112934186,False
HAR__37,Heatmap,40 common bins,82,0.09835456989642832,0.4719108227944725,True,82.23595541139724,0.012160131112934186,False
HAR__37,Violin,64-point density per group,130,0.08332384472999721,0.39979254818905763,True,130.19989627409453,0.007680497670250194,False
HAR__37,Violin,128-point density per group,258,0.08603271526430567,0.4127898631489559,True,258.2063949315745,0.0038728707717134705,False
HAR__37,Violin,256-point density per group,514,0.08747806447794226,0.41972473091718304,True,514.2098623654585,0.0019447312725582875,False
HAR__38,Bar,Mean bars,2,0.23084481796,0.9803542233477514,True,2.4901771116738756,0.4015778617962674,True
HAR__38,Dot,Mean dots,2,0.23084481796,0.9803542233477514,True,2.4901771116738756,0.4015778617962674,True
HAR__38,Interval,Means with intervals,6,0.23084481796,0.9803542233477514,True,6.490177111673876,0.15407900012486578,False
HAR__38,Forest,Mean contrast with interval,3,0.23084481796,0.9803542233477514,True,3.4901771116738756,0.2865184109583493,False
HAR__38,Box,Min-max box with mean markers,12,0.13825340370999994,0.5871360224459774,True,12.29356801122299,0.08134334955377352,False
HAR__38,Dot,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__38,Raincloud,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__38,Scatter,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__38,Line,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__38,Histogram,10 common bins,22,0.08990390563172412,0.3818048607735723,True,22.190902430386785,0.04506351209181402,False
HAR__38,Heatmap,10 common bins,22,0.08990390563172412,0.3818048607735723,True,22.190902430386785,0.04506351209181402,False
HAR__38,Histogram,20 common bins,42,0.04546043286719825,0.1930618488663549,True,42.096530924433175,0.023754926547156212,False
HAR__38,Heatmap,20 common bins,42,0.04546043286719825,0.1930618488663549,True,42.096530924433175,0.023754926547156212,False
HAR__38,Histogram,40 common bins,82,0.0328431475250861,0.1394786275420337,True,82.06973931377102,0.012184759064199968,False
HAR__38,Heatmap,40 common bins,82,0.0328431475250861,0.1394786275420337,True,82.06973931377102,0.012184759064199968,False
HAR__38,Violin,64-point density per group,130,0.05582657620392517,0.2370848964261633,True,130.11854244821308,0.007685299736569045,False
HAR__38,Violin,128-point density per group,258,0.057210555045317135,0.24296239246082688,True,258.12148119623043,0.003874144822684381,False
HAR__38,Violin,256-point density per group,514,0.058301717257238206,0.2475963517251828,True,514.1237981758626,0.0019450568200656162,False
HAR__39,Bar,Mean bars,2,0.38172321958333333,1.1807613358901228,False,,0.0,False
HAR__39,Dot,Mean dots,2,0.38172321958333333,1.1807613358901228,False,,0.0,False
HAR__39,Interval,Means with intervals,6,0.38172321958333333,1.1807613358901228,False,,0.0,False
HAR__39,Forest,Mean contrast with interval,3,0.38172321958333333,1.1807613358901228,False,,0.0,False
HAR__39,Box,Min-max box with mean markers,12,0.26012737982758627,0.8046362829122191,True,12.40231814145611,0.08063008774604727,True
HAR__39,Dot,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__39,Raincloud,Individual observations,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__39,Scatter,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__39,Line,Individual observations with pairing,60,0.0,0.0,True,60.0,0.016666666666666666,False
HAR__39,Histogram,10 common bins,22,0.09118267113793099,0.28204983888686125,True,22.14102491944343,0.04516502752868666,False
HAR__39,Heatmap,10 common bins,22,0.09118267113793099,0.28204983888686125,True,22.14102491944343,0.04516502752868666,False
HAR__39,Histogram,20 common bins,42,0.12572555914999994,0.3888992640781138,True,42.19444963203906,0.02369979958787472,False
HAR__39,Heatmap,20 common bins,42,0.12572555914999994,0.3888992640781138,True,42.19444963203906,0.02369979958787472,False
HAR__39,Histogram,40 common bins,82,0.1535017648249999,0.4748177202688876,True,82.23740886013444,0.012159916197028454,False
HAR__39,Heatmap,40 common bins,82,0.1535017648249999,0.4748177202688876,True,82.23740886013444,0.012159916197028454,False
HAR__39,Violin,64-point density per group,130,0.0939468502102434,0.29060010674226117,True,130.14530005337113,0.007683719654800528,False
HAR__39,Violin,128-point density per group,258,0.0947541411877425,0.29309725107129714,True,258.1465486255357,0.0038737686222200403,False
HAR__39,Violin,256-point density per group,514,0.1027334949300307,0.31777930314706093,True,514.1588896515735,0.0019449240694402133,False
BIDMC__00,Bar,Mean bars,2,3.29640575400488,0.5730009973350378,True,2.286500498667519,0.43734956567154043,True
BIDMC__00,Dot,Mean dots,2,3.29640575400488,0.5730009973350378,True,2.286500498667519,0.43734956567154043,True
BIDMC__00,Interval,Means with intervals,6,3.29640575400488,0.5730009973350378,True,6.286500498667519,0.1590710125946795,False
BIDMC__00,Forest,Mean contrast with interval,3,3.29640575400488,0.5730009973350378,True,3.286500498667519,0.30427501849016625,False
BIDMC__00,Box,Min-max box with mean markers,12,3.9829563275473703,0.6923413312374543,True,12.346170665618727,0.08099677439133189,False
BIDMC__00,Dot,Individual observations,92,0.0,0.0,True,92.0,0.010869565217391304,False
BIDMC__00,Raincloud,Individual observations,92,0.0,0.0,True,92.0,0.010869565217391304,False
BIDMC__00,Scatter,Individual observations with pairing,92,0.0,0.0,True,92.0,0.010869565217391304,False
BIDMC__00,Line,Individual observations with pairing,92,0.0,0.0,True,92.0,0.010869565217391304,False
BIDMC__00,Histogram,10 common bins,22,2.5820539775352245,0.448828091779382,True,22.22441404588969,0.04499556199480299,False
BIDMC__00,Heatmap,10 common bins,22,2.5820539775352245,0.448828091779382,True,22.22441404588969,0.04499556199480299,False
BIDMC__00,Histogram,20 common bins,42,2.4034220609089374,0.4177772218255309,True,42.208888610912766,0.0236916922693259,False
BIDMC__00,Heatmap,20 common bins,42,2.4034220609089374,0.4177772218255309,True,42.208888610912766,0.0236916922693259,False
BIDMC__00,Histogram,40 common bins,82,2.729088512117144,0.47438651548246363,True,82.23719325774123,0.012159948076849851,False
BIDMC__00,Heatmap,40 common bins,82,2.729088512117144,0.47438651548246363,True,82.23719325774123,0.012159948076849851,False
BIDMC__00,Violin,64-point density per group,130,2.5476429183191414,0.44284655530553757,True,130.22142327765278,0.0076792280012778005,False
BIDMC__00,Violin,128-point density per group,258,2.5626027943032312,0.4454469705755563,True,258.22272348528776,0.0038726258731330244,False
BIDMC__00,Violin,256-point density per group,514,2.559180283382844,0.44485204922268906,True,514.2224260246113,0.0019446837582150467,False
BIDMC__01,Bar,Mean bars,2,1.5652173913043583,0.3913043478260896,True,2.195652173913045,0.4554455445544552,True
BIDMC__01,Dot,Mean dots,2,1.5652173913043583,0.3913043478260896,True,2.195652173913045,0.4554455445544552,True
BIDMC__01,Interval,Means with intervals,6,1.5652173913043583,0.3913043478260896,True,6.195652173913045,0.1614035087719298,False
BIDMC__01,Forest,Mean contrast with interval,3,1.5652173913043583,0.3913043478260896,True,3.195652173913045,0.31292517006802706,False
BIDMC__01,Box,Min-max box with mean markers,12,2.6000000000000085,0.6500000000000021,True,12.325000000000001,0.08113590263691683,False
BIDMC__01,Dot,Individual observations,92,0.0,0.0,True,92.0,0.010869565217391304,False
BIDMC__01,Raincloud,Individual observations,92,0.0,0.0,True,92.0,0.010869565217391304,False
BIDMC__01,Scatter,Individual observations with pairing,92,0.0,0.0,True,92.0,0.010869565217391304,False
BIDMC__01,Line,Individual observations with pairing,92,0.0,0.0,True,92.0,0.010869565217391304,False
BIDMC__01,Histogram,10 common bins,22,2.422222222222217,0.6055555555555543,True,22.302777777777777,0.0448374641923029,False
BIDMC__01,Heatmap,10 common bins,22,2.422222222222217,0.6055555555555543,True,22.302777777777777,0.0448374641923029,False
BIDMC__01,Histogram,20 common bins,42,2.3703703703703667,0.5925925925925917,True,42.2962962962963,0.023642732049036778,False
BIDMC__01,Heatmap,20 common bins,42,2.3703703703703667,0.5925925925925917,True,42.2962962962963,0.023642732049036778,False
BIDMC__01,Histogram,40 common bins,82,1.7391304347826093,0.43478260869565233,True,82.21739130434783,0.012162876784769962,False
BIDMC__01,Heatmap,40 common bins,82,1.7391304347826093,0.43478260869565233,True,82.21739130434783,0.012162876784769962,False
BIDMC__01,Violin,64-point density per group,130,1.7240960034760917,0.4310240008690229,True,130.2155120004345,0.007679576608328071,False
BIDMC__01,Violin,128-point density per group,258,1.7130726848318716,0.4282681712079679,True,258.214134085604,0.0038727546946306078,False
BIDMC__01,Violin,256-point density per group,514,1.7147091491305986,0.42867728728264964,True,514.2143386436413,0.001944714343512338,False
BIDMC__02,Bar,Mean bars,2,2.5869565217391397,0.23517786561264906,True,2.1175889328063247,0.47223518432104516,True
BIDMC__02,Dot,Mean dots,2,2.5869565217391397,0.23517786561264906,True,2.1175889328063247,0.47223518432104516,True
BIDMC__02,Interval,Means with intervals,6,2.5869565217391397,0.23517786561264906,True,6.117588932806324,0.16346309158455824,False
BIDMC__02,Forest,Mean contrast with interval,3,2.5869565217391397,0.23517786561264906,True,3.1175889328063247,0.32076069730586365,False
BIDMC__02,Box,Min-max box with mean markers,12,4.311111111111117,0.39191919191919244,True,12.195959595959597,0.08199436806360774,False
BIDMC__02,Dot,Individual observations,92,0.0,0.0,True,92.0,0.010869565217391304,False
BIDMC__02,Raincloud,Individual observations,92,0.0,0.0,True,92.0,0.010869565217391304,False
BIDMC__02,Scatter,Individual observations with pairing,92,0.0,0.0,True,92.0,0.010869565217391304,False
