key,dataset,feature,unit,labels,stratum,mean_error_ratio,box_error_ratio,bootstrap_agreement,n_x,n_y,paired,scale,epsilon,uncertainty_radius,resolution_floor,eta,mean_difference,median_difference,iqr_difference,selected,score,Area,Bar,Box,Bubble,Dot,Forest,Heatmap,Histogram,Interval,Line,Pie / donut,Raincloud,Scatter,Stacked bar,Violin,dataset_doi,dataset_source_url
Retinopathy__14,Retinopathy,feature_16,source units,"['Class 0', 'Class 1']",Mean summary sufficient,0.6958225261269094,4.281214399717434,0.898989898989899,540,611,False,0.0280665542664034,0.009370238501171,0.009370238501171,0.0028066554266403,0.1,0.0004757502970237,0.0002265,-0.0028784999999998,Bar; Dot,0.4259104744423954,0.0,0.4259104744423954,0.0,0.0,0.4259104744423954,0.2986936992723533,0.0447914972337969,0.0447914972337969,0.1575321327849513,0.0,0.0,0.0008688097306689,0.0,0.0,0.0076784619544343,10.24432/C5XP4P,https://doi.org/10.24432/C5XP4P
Retinopathy__15,Retinopathy,feature_17,source units,"['Class 0', 'Class 1']",Mean summary sufficient,0.4923217189572609,2.688047542218411,0.9191919191919192,540,611,False,0.0179441018785934,0.0067962437206119,0.0067962437206119,0.0017944101878593,0.1,-0.001109462981148,-0.0017304999999999,0.0011199999999999,Bar; Dot,0.4452040893598848,0.0,0.4452040893598848,0.0,0.0,0.4452040893598848,0.3080562064815885,0.0452149043012747,0.0452149043012747,0.1600983424053972,0.0,0.0,0.0008688097306689,0.0,0.0,0.0076865353755412,10.24432/C5XP4P,https://doi.org/10.24432/C5XP4P
HAR__00,HAR,tBodyAcc-mean()-X,normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.1586388116269617,0.5466152507613892,0.6666666666666666,30,30,True,0.0046163865383122,0.008327733,0.008327733,0.0004616386538312,0.1,-0.0015909116666666,-0.0015164775,0.0086446837499999,Box,0.081477628567872,0.0,0.0,0.081477628567872,0.0,0.0166666666666666,0.0,0.0450336984293659,0.0450336984293659,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076790605939446,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__01,HAR,tBodyAcc-mean()-Y,normalized source units,"['Sitting', 'Walking']",Mean summary sufficient,0.7321559084610398,0.3112232369977158,0.7474747474747475,30,30,True,0.0018147610291245,0.0025929920499999,0.0025929920499999,0.0001814761029124,0.1,-0.00135259145,-0.0016531012499999,0.0025527545,Bar; Dot,0.4226403437858045,0.0,0.4226403437858045,0.0822665309969399,0.0,0.4226403437858045,0.2970816521771844,0.0452663600637368,0.0452663600637368,0.1570825879276987,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076833611517749,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__02,HAR,tBodyAcc-mean()-Z,normalized source units,"['Sitting', 'Walking']",Mean summary sufficient,0.7689392407909289,0.5035168179245256,0.8585858585858586,30,30,True,0.0039368550424096,0.008260948,0.008260948,0.0003936855042409,0.1,-0.0027360689333333,-0.002554105,0.0032257937499999,Bar; Dot,0.419380474150956,0.0,0.419380474150956,0.0816209368990243,0.0,0.419380474150956,0.2954672702552293,0.0452336777563192,0.0452336777563192,0.1566300819735216,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.00768596454824,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__03,HAR,tBodyAcc-std()-X,normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.3052276409198955,0.5824134659818236,0.797979797979798,30,30,True,0.0873726069265212,0.1684065187,0.1684065187,0.0087372606926521,0.1,0.6851309981066666,0.66837614,0.1372354175,Box,0.0813589765206611,0.0,0.0,0.0813589765206611,0.0,0.0166666666666666,0.0,0.044946482998911,0.044946482998911,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076843078029645,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__04,HAR,tBodyAcc-std()-Y,normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.2673700283232232,0.4662202260921144,0.7272727272727273,30,30,True,0.1183712457679736,0.2269996264999999,0.2269996264999999,0.0118371245767973,0.1,0.9466670186833336,0.91295149325,0.199736071125,Box,0.0817453608084133,0.0,0.0,0.0817453608084133,0.0,0.0166666666666666,0.0,0.0450013811186191,0.0450013811186191,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076829383778991,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__05,HAR,tBodyAcc-std()-Z,normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.6134719902604528,0.3622542114902946,0.898989898989899,30,30,True,0.1374280562790486,0.21261205345,0.21261205345,0.0137428056279048,0.1,0.7017151377666664,0.7044505449999999,0.2335893062499999,Box,0.0820942094536027,0.0,0.0,0.0820942094536027,0.0,0.0166666666666666,0.0,0.0450375450392601,0.0450375450392601,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076839085247226,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__06,HAR,tGravityAcc-mean()-X,normalized source units,"['Sitting', 'Walking']",Mean summary sufficient,0.5639194400954121,0.3673612930212085,0.8484848484848485,30,30,True,0.0516786369512984,0.1319680559999999,0.1319680559999999,0.0051678636951298,0.1,0.0182432734999999,0.0015893574999998,-0.0324301324999999,Bar; Dot,0.438219829743136,0.0,0.438219829743136,0.0820770035766161,0.0,0.438219829743136,0.3046960003474583,0.0452057034731781,0.0452057034731781,0.1591859936332743,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076875327618476,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__07,HAR,tGravityAcc-mean()-Y,normalized source units,"['Sitting', 'Walking']",Mean summary sufficient,0.6444890778396377,0.148810896827737,0.7474747474747475,30,30,True,0.1065519917197416,0.1287703144349999,0.1287703144349999,0.0106551991719741,0.1,-0.2703946437966666,-0.2853576925,-0.0266171022875,Bar; Dot,0.4306178713052955,0.0,0.4306178713052955,0.0828198128903616,0.0,0.4306178713052955,0.3010013225351364,0.0452631960365292,0.0452631960365292,0.1581716736586171,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076872406745711,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__08,HAR,tGravityAcc-mean()-Z,normalized source units,"['Sitting', 'Walking']",Mean summary sufficient,0.2553343692161121,0.5869378705123774,1.0,30,30,True,0.1390913183805862,0.1552701424999999,0.1552701424999999,0.0139091318380586,0.1,-0.2020780378933333,-0.212862912,0.0473657507499999,Bar; Dot,0.4699983189260932,0.0,0.4699983189260932,0.0813440051190206,0.0,0.4699983189260932,0.3197271132047622,0.0451766343044602,0.0451766343044602,0.1631942417682012,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.007685984860179,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__09,HAR,tGravityAcc-std()-X,normalized source units,"['Sitting', 'Walking']",Mean summary sufficient,0.534963877039173,0.4542325828194147,0.9595959595959596,30,30,True,0.0030620051418208,0.006128835,0.006128835,0.000306200514182,0.1,0.0149532496666664,0.0151865650000001,0.0025105862500001,Bar; Dot,0.441017845836906,0.0,0.441017845836906,0.0817854329808379,0.0,0.441017845836906,0.3060460681392701,0.0451546751792248,0.0451546751792248,0.1595537106942514,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076867212162576,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__10,HAR,tGravityAcc-std()-Y,normalized source units,"['Sitting', 'Walking']",Mean summary sufficient,0.3400783701047479,0.7797520952763167,1.0,30,30,True,0.0044293128630103,0.0081480899999998,0.0081480899999998,0.000442931286301,0.1,0.0163038658333332,0.0156031475,0.00261763,Bar; Dot,0.4608211717503456,0.0,0.4608211717503456,0.0807110576534481,0.0,0.4608211717503456,0.315453513860422,0.0452187709302857,0.0452187709302857,0.1620735249822423,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076866585293444,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__11,HAR,tGravityAcc-std()-Z,normalized source units,"['Sitting', 'Walking']",Mean summary sufficient,0.3034969917159629,0.6399835993797786,1.0,30,30,True,0.0086901926585239,0.0141627570749999,0.0141627570749999,0.0008690192658523,0.1,0.0185984356666665,0.0213129574999999,-0.0044664624999999,Bar; Dot,0.4647383288172176,0.0,0.4647383288172176,0.0811688851956193,0.0,0.4647383288172176,0.3172841999652565,0.0452055711489228,0.0452055711489228,0.1625554101688824,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076872805669622,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__12,HAR,tBodyAccJerk-mean()-X,normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.1718437633497385,0.695608740938901,0.9595959595959596,30,30,True,0.0205696096359731,0.0307208736999999,0.0307208736999999,0.0020569609635973,0.1,0.0122870885999999,0.0172731645,0.0504276395,Box,0.0809860579255339,0.0,0.0,0.0809860579255339,0.0,0.0166666666666666,0.0,0.045203569781804,0.045203569781804,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.007679635429876,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__13,HAR,tBodyAccJerk-mean()-Y,normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.691882391920794,0.3340642563006398,1.0,30,30,True,0.0218734829981097,0.031306452285,0.031306452285,0.0021873482998109,0.1,-0.0058730346804999,-0.00290975963,0.0384294491874999,Box,0.082189312025103,0.0,0.0,0.082189312025103,0.0,0.0166666666666666,0.0,0.0452562011257092,0.0452562011257092,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076838715077282,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__14,HAR,tBodyAccJerk-mean()-Z,normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.2358846397371088,0.5272371719249489,0.6767676767676768,30,30,True,0.0204052047812232,0.043408493195,0.043408493195,0.0020405204781223,0.1,-0.0093787794036666,-0.0048679187025,0.0229434987975,Box,0.081542001081528,0.0,0.0,0.081542001081528,0.0,0.0166666666666666,0.0,0.0451375737982953,0.0451375737982953,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076846841235772,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__15,HAR,tBodyAccJerk-std()-X,normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.3590073388150792,0.5682169989916297,0.98989898989899,30,30,True,0.1130557335824611,0.1802211281999999,0.1802211281999999,0.0113055733582461,0.1,0.7255845058666668,0.6964372299999999,0.2002355887499999,Box,0.081405988887272,0.0,0.0,0.081405988887272,0.0,0.0166666666666666,0.0,0.0449648707772313,0.0449648707772313,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076829014011926,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__16,HAR,tBodyAccJerk-std()-Y,normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.6138645498962534,0.3857258608586847,0.98989898989899,30,30,True,0.1215755357582258,0.1648405379499999,0.1648405379499999,0.0121575535758225,0.1,0.8769050151666667,0.8994691352499999,0.24180420955,Box,0.0820151924700417,0.0,0.0,0.0820151924700417,0.0,0.0166666666666666,0.0,0.0448987493730354,0.0448987493730354,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076810409652984,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__17,HAR,tBodyAccJerk-std()-Z,normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.42720238878577,0.5706008539187052,0.7575757575757576,30,30,True,0.1186859717045763,0.2145104204250001,0.2145104204250001,0.0118685971704576,0.1,0.5079980797999999,0.4972096775,0.1613585549999999,Box,0.0813980908277635,0.0,0.0,0.0813980908277635,0.0,0.0166666666666666,0.0,0.0451269591759781,0.0451269591759781,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076839253270505,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__18,HAR,tBodyGyro-mean()-X,normalized source units,"['Sitting', 'Walking']",Mean summary sufficient,0.5237147771682196,0.6967486363164359,0.8181818181818182,30,30,True,0.0069091420910798,0.024988627975,0.024988627975,0.0006909142091079,0.1,-0.0007916442316666,-0.0013055039999999,0.0052281794999999,Bar; Dot,0.4421145228019816,0.0,0.4421145228019816,0.0809823199584665,0.0,0.4421145228019816,0.3065737955006288,0.0453156566460426,0.0453156566460426,0.159697025649783,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076880173327474,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__19,HAR,tBodyGyro-mean()-Y,normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.239552153813884,0.5353646017999037,0.7272727272727273,30,30,True,0.0077115347366547,0.0145573991,0.0145573991,0.0007711534736654,0.1,-0.0013273568333333,-0.000864562,0.0085314479999999,Box,0.0815149899933943,0.0,0.0,0.0815149899933943,0.0,0.0166666666666666,0.0,0.0451606418419156,0.0451606418419156,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076820527500327,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__20,HAR,tBodyGyro-mean()-Z,normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.0776982085934406,0.4685823947161968,0.7373737373737373,30,30,True,0.0051456011049865,0.0082355305,0.0082355305,0.0005145601104986,0.1,0.0011359573333333,0.0009895532499999,0.00759075825,Box,0.0817374692058942,0.0,0.0,0.0817374692058942,0.0,0.0166666666666666,0.0,0.0452820771012974,0.0452820771012974,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076839609862249,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__21,HAR,tBodyGyro-std()-X,normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.3403061703652626,0.5627010536355516,0.7878787878787878,30,30,True,0.1005996314621226,0.1910681659749999,0.1910681659749999,0.0100599631462122,0.1,0.5175168519333333,0.4986394300000001,0.1462867112500002,Box,0.0814242698973848,0.0,0.0,0.0814242698973848,0.0,0.0166666666666666,0.0,0.0451265738059525,0.0451265738059525,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076836540369736,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__22,HAR,tBodyGyro-std()-Y,normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.4701563492819087,0.4920209990170326,0.9191919191919192,30,30,True,0.1645037007659498,0.2544453662600001,0.2544453662600001,0.0164503700765949,0.1,0.6181506789449999,0.5191302675,0.29099464875,Box,0.0816592473148813,0.0,0.0,0.0816592473148813,0.0,0.0166666666666666,0.0,0.0449417097301114,0.0449417097301114,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076821438536486,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__23,HAR,tBodyGyro-std()-Z,normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.3384023650070094,0.5874616296733814,0.9696969696969696,30,30,True,0.1007221383485321,0.1460145919999999,0.1460145919999999,0.0100722138348532,0.1,0.6503875060083335,0.629974355,0.1912580249999999,Box,0.081342272338772,0.0,0.0,0.081342272338772,0.0,0.0166666666666666,0.0,0.0450709840396911,0.0450709840396911,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076846043796717,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__24,HAR,tBodyGyroJerk-mean()-X,normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.0691415503156692,0.6442793067162826,0.6868686868686869,30,30,True,0.0212550115941538,0.04104053405,0.04104053405,0.0021255011594153,0.1,0.00477976315,0.0037922475,0.0273509187499999,Box,0.08115473676907,0.0,0.0,0.08115473676907,0.0,0.0166666666666666,0.0,0.0452790317007063,0.0452790317007063,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076834960522019,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__25,HAR,tBodyGyroJerk-mean()-Y,normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.5770807641055098,0.2590873067348656,1.0,30,30,True,0.0091759494410072,0.0119611570499999,0.0119611570499999,0.0009175949441007,0.1,-0.0077634413,-0.0058900369999999,0.0219240771249999,Box,0.0824433324597811,0.0,0.0,0.0824433324597811,0.0,0.0166666666666666,0.0,0.0451948373165295,0.0451948373165295,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076815361627248,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__26,HAR,tBodyGyroJerk-mean()-Z,normalized source units,"['Sitting', 'Walking']",Mean summary sufficient,0.7822806550172786,0.6597932312730268,0.7272727272727273,30,30,True,0.0162481200674206,0.0389369036499999,0.0389369036499999,0.001624812006742,0.1,0.0046665977833333,0.00057551975,0.0312341668749999,Bar; Dot,0.4182105033718005,0.0,0.4182105033718005,0.0811036808477227,0.0,0.4182105033718005,0.2948860570257402,0.0452502944278436,0.0452502944278436,0.1564666004430878,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076833457661314,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__27,HAR,tBodyGyroJerk-std()-X,normalized source units,"['Sitting', 'Walking']",Mean summary sufficient,0.6030986114024013,0.7303041143694963,0.8282828282828283,30,30,True,0.1082625972725443,0.3061452674999999,0.3061452674999999,0.0108262597272544,0.1,0.6062308474666667,0.5991512399999999,0.2288682562499999,Bar; Dot,0.4344899314226663,0.0,0.4344899314226663,0.0808724385575955,0.0,0.4344899314226663,0.3028881011327543,0.0450205067194186,0.0450205067194186,0.1586911331623272,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076847943242445,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__28,HAR,tBodyGyroJerk-std()-Y,normalized source units,"['Sitting', 'Walking']",Distribution detail required,1.3627714227657637,1.0096933104476158,0.3737373737373737,30,30,True,0.1619098651607198,0.2693773209999999,0.2693773209999999,0.0161909865160719,0.1,0.4719585045000001,0.4346153825000001,0.1720892387499999,Heatmap; Histogram,0.0450308212138735,0.0,0.0,0.0,0.0,0.0166666666666666,0.0,0.0450308212138735,0.0450308212138735,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076851149151314,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__29,HAR,tBodyGyroJerk-std()-Z,normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.4405178913724068,0.1630447008798463,0.9696969696969696,30,30,True,0.0940084226045832,0.1613346049999999,0.1613346049999999,0.0094008422604583,0.1,0.5361219289999999,0.5126299325,0.12860559125,Box,0.0827710259513435,0.0,0.0,0.0827710259513435,0.0,0.0166666666666666,0.0,0.0450856537157525,0.0450856537157525,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076862813350183,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__30,HAR,tBodyAccMag-mean(),normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.5079287803358066,0.5058496959732273,0.9595959595959596,30,30,True,0.0815866565761593,0.1290360778499999,0.1290360778499999,0.0081586656576159,0.1,0.8205588644833334,0.829719705,0.1260473860000001,Box,0.0816131668484295,0.0,0.0,0.0816131668484295,0.0,0.0166666666666666,0.0,0.0447294218451693,0.0447294218451693,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076820100103744,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__31,HAR,tBodyAccMag-std(),normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.4700214720436096,0.3913063141172979,1.0,30,30,True,0.0871909475783781,0.1104355370000001,0.1104355370000001,0.0087190947578378,0.1,0.6414416701666668,0.6360434,0.183490065,Box,0.0819964283275156,0.0,0.0,0.0819964283275156,0.0,0.0166666666666666,0.0,0.0450055320826942,0.0450055320826942,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076811417847132,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__32,HAR,tGravityAccMag-mean(),normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.4820771572173217,0.4971775120707568,0.9393939393939394,30,30,True,0.0815866565761593,0.1312868324999999,0.1312868324999999,0.0081586656576159,0.1,0.8205588644833334,0.829719705,0.1260473860000001,Box,0.081642058519375,0.0,0.0,0.081642058519375,0.0,0.0166666666666666,0.0,0.0447416582486324,0.0447416582486324,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076821863194415,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__33,HAR,tGravityAccMag-std(),normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.514585211393303,0.4031687752580664,1.0,30,30,True,0.0871909475783781,0.107186185,0.107186185,0.0087190947578378,0.1,0.6414416701666668,0.6360434,0.183490065,Box,0.0819565695922147,0.0,0.0,0.0819565695922147,0.0,0.0166666666666666,0.0,0.0449920587272103,0.0449920587272103,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076808037961537,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__34,HAR,tBodyAccJerkMag-mean(),normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.3007351510888168,0.6497907229520569,0.8787878787878788,30,30,True,0.1009673116928177,0.160844442,0.160844442,0.0100967311692817,0.1,0.7522249278833333,0.7409866825,0.202813105,Box,0.081136591481799,0.0,0.0,0.081136591481799,0.0,0.0166666666666666,0.0,0.044895399801948,0.044895399801948,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.007681246472666,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__35,HAR,tBodyAccJerkMag-std(),normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.472349533758093,0.496781690823555,1.0,30,30,True,0.1214445464450148,0.1529222249999999,0.1529222249999999,0.0121444546445014,0.1,0.7757106409699999,0.7545071475,0.278331537,Box,0.0816433776992508,0.0,0.0,0.0816433776992508,0.0,0.0166666666666666,0.0,0.0448331947084662,0.0448331947084662,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076819400108722,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__36,HAR,tBodyGyroMag-mean(),normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.4808249491594592,0.2873526479126448,0.9696969696969696,30,30,True,0.1189689146870361,0.195248217,0.195248217,0.0118968914687036,0.1,0.7010100526149998,0.6859701075,0.21643812375,Box,0.0823473858593595,0.0,0.0,0.0823473858593595,0.0,0.0166666666666666,0.0,0.0450704466054771,0.0450704466054771,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076851396484788,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__37,HAR,tBodyGyroMag-std(),normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.5089142165933676,0.8249339814098963,0.7373737373737373,30,30,True,0.1354565161673692,0.2084177034,0.2084177034,0.0135456516167369,0.1,0.5854063969000001,0.5542209775,0.2513827212499999,Box,0.0805641618824725,0.0,0.0,0.0805641618824725,0.0,0.0166666666666666,0.0,0.0450315514802796,0.0450315514802796,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076804976702501,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__38,HAR,tBodyGyroJerkMag-mean(),normalized source units,"['Sitting', 'Walking']",Mean summary sufficient,0.9803542233477512,0.5871360224459773,0.5252525252525253,30,30,True,0.1071670577256307,0.2354708251999998,0.2354708251999998,0.010716705772563,0.1,0.52328921879,0.4840004824999999,0.1451399075,Bar; Dot,0.4015778617962674,0.0,0.4015778617962674,0.0813433495537735,0.0,0.4015778617962674,0.2865184109583493,0.045063512091814,0.045063512091814,0.1540790001248657,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.007685299736569,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
HAR__39,HAR,tBodyGyroJerkMag-std(),normalized source units,"['Sitting', 'Walking']",Quartile summary sufficient,1.1807613358901228,0.8046362829122191,0.5252525252525253,30,30,True,0.1514172162619554,0.3232856699999999,0.3232856699999999,0.0151417216261955,0.1,0.4837066771666667,0.428049495,0.1428852475,Box,0.0806300877460472,0.0,0.0,0.0806300877460472,0.0,0.0166666666666666,0.0,0.0451650275286866,0.0451650275286866,0.0,0.0166666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,0.0076837196548005,10.24432/C54S4K,https://doi.org/10.24432/C54S4K
BIDMC__00,BIDMC,mean,bpm,"['ECG HR', 'PPG pulse']",Mean summary sufficient,0.5730009973350378,0.6923413312374543,0.98989898989899,46,46,True,12.360952402314334,5.752879609871687,5.752879609871687,1.2360952402314336,0.1,-0.7035942459951201,-0.8653999343473089,0.7094594594594668,Bar; Dot,0.4373495656715404,0.0,0.4373495656715404,0.0809967743913318,0.0,0.4373495656715404,0.3042750184901662,0.0449955619948029,0.0449955619948029,0.1590710125946795,0.0108695652173913,0.0,0.0108695652173913,0.0108695652173913,0.0,0.0076792280012778,10.13026/C2208R,https://doi.org/10.13026/C2208R
BIDMC__01,BIDMC,median,bpm,"['ECG HR', 'PPG pulse']",Mean summary sufficient,0.3913043478260896,0.6500000000000021,1.0,46,46,True,12.341693210590991,4.0,4.0,1.2341693210590994,0.1,-0.4347826086956416,-1.5,1.5,Bar; Dot,0.4554455445544552,0.0,0.4554455445544552,0.0811359026369168,0.0,0.4554455445544552,0.312925170068027,0.0448374641923029,0.0448374641923029,0.1614035087719298,0.0108695652173913,0.0,0.0108695652173913,0.0108695652173913,0.0,0.007679576608328,10.13026/C2208R,https://doi.org/10.13026/C2208R
BIDMC__02,BIDMC,q10,bpm,"['ECG HR', 'PPG pulse']",Mean summary sufficient,0.235177865612649,0.3919191919191924,0.9393939393939394,46,46,True,13.788586612591835,11.0,11.0,1.3788586612591838,0.1,-0.9130434782608604,0.0,0.25,Bar; Dot,0.4722351843210451,0.0,0.4722351843210451,0.0819943680636077,0.0,0.4722351843210451,0.3207606973058636,0.0452456116898207,0.0452456116898207,0.1634630915845582,0.0108695652173913,0.0,0.0108695652173913,0.0108695652173913,0.0,0.0076865647448811,10.13026/C2208R,https://doi.org/10.13026/C2208R
BIDMC__03,BIDMC,q90,bpm,"['ECG HR', 'PPG pulse']",Mean summary sufficient,0.775362318840583,0.8222222222222229,0.9393939393939394,46,46,True,13.049376685652764,3.0,3.0,1.3049376685652767,0.1,-0.673913043478251,-1.5,-0.5,Bar; Dot,0.4188163884673745,0.0,0.4188163884673745,0.0805729632945389,0.0,0.4188163884673745,0.2951871657754009,0.0445875650235323,0.0445875650235323,0.1565513329551899,0.0108695652173913,0.0,0.0108695652173913,0.0108695652173913,0.0,0.0076710414539865,10.13026/C2208R,https://doi.org/10.13026/C2208R
