key,dataset,feature,primary,n_A,n_B,resolution,representation,N
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,0.0918541914405543,Observations,60
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,0.10462003851539275,Observations,60
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,0.11916007628291865,Observations,60
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,0.13572088082974534,Observations,60
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,0.15458329725693898,Observations,60
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,0.17606720236957066,Observations,60
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,0.20053692928235056,Observations,60
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,0.2284074459340916,Binned,34
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,0.2601513922888541,Binned,34
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,0.29630709556359386,Binned,34
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,0.33748769940792006,Binned,34
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,0.38439156185244217,Binned,34
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,0.4378140983584905,Binned,34
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,0.4986612708086434,Binned,34
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,0.5679649511900395,Binned,34
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,0.6469004205142944,Binned,18
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,0.7368062997280774,Binned,18
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,0.8392072506111242,Binned,10
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,0.9558398316330861,Binned,10
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,1.0886819472437184,Binned,10
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,1.2399863900098937,Binned,10
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,1.4123190444211153,Binned,10
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,1.6086024002397787,Binned,10
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,1.8321651133138896,Binned,10
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,2.0867984543253986,Means,2
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,2.376820602755804,Means,2
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,2.7071498763931694,Means,2
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,3.083388138237417,Means,2
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,3.511915795253308,Means,2
HAR__26,HAR,tBodyGyroJerk-mean()-Z,True,30,30,4.0,Means,2
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.025,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.02847448681291267,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.032431855970349484,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.03693921820583997,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.04207301126725973,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.04792029618036453,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.05458023366634633,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.06216576575112282,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.07080553108379858,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.08064604644507599,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.0918541914405543,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.10462003851539275,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.11916007628291865,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.13572088082974534,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.15458329725693898,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.17606720236957066,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.20053692928235056,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.2284074459340916,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.2601513922888541,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.29630709556359386,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.33748769940792006,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.38439156185244217,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.4378140983584905,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.4986612708086434,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.5679649511900395,Observations,60
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.6469004205142944,Binned,34
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.7368062997280774,Binned,34
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.8392072506111242,Binned,34
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,0.9558398316330861,Binned,34
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,1.0886819472437184,Binned,34
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,1.2399863900098937,Binned,18
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,1.4123190444211153,Binned,18
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,1.6086024002397787,Binned,18
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,1.8321651133138896,Means,2
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,2.0867984543253986,Means,2
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,2.376820602755804,Means,2
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,2.7071498763931694,Means,2
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,3.083388138237417,Means,2
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,3.511915795253308,Means,2
HAR__27,HAR,tBodyGyroJerk-std()-X,True,30,30,4.0,Means,2
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.025,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.02847448681291267,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.032431855970349484,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.03693921820583997,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.04207301126725973,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.04792029618036453,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.05458023366634633,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.06216576575112282,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.07080553108379858,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.08064604644507599,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.0918541914405543,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.10462003851539275,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.11916007628291865,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.13572088082974534,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.15458329725693898,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.17606720236957066,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.20053692928235056,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.2284074459340916,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.2601513922888541,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.29630709556359386,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.33748769940792006,Observations,60
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.38439156185244217,Binned,34
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.4378140983584905,Binned,34
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.4986612708086434,Binned,34
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.5679649511900395,Binned,34
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.6469004205142944,Binned,34
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.7368062997280774,Binned,18
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.8392072506111242,Binned,18
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,0.9558398316330861,Binned,18
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,1.0886819472437184,Binned,18
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,1.2399863900098937,Binned,18
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,1.4123190444211153,Binned,18
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,1.6086024002397787,Binned,10
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,1.8321651133138896,Binned,10
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,2.0867984543253986,Binned,10
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,2.376820602755804,Means,2
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,2.7071498763931694,Means,2
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,3.083388138237417,Means,2
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,3.511915795253308,Means,2
HAR__28,HAR,tBodyGyroJerk-std()-Y,True,30,30,4.0,Means,2
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.025,Observations,60
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.02847448681291267,Observations,60
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.032431855970349484,Observations,60
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.03693921820583997,Observations,60
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.04207301126725973,Observations,60
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.04792029618036453,Observations,60
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.05458023366634633,Observations,60
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.06216576575112282,Observations,60
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.07080553108379858,Observations,60
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.08064604644507599,Observations,60
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.0918541914405543,Observations,60
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.10462003851539275,Observations,60
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.11916007628291865,Observations,60
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.13572088082974534,Observations,60
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.15458329725693898,Observations,60
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.17606720236957066,Observations,60
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.20053692928235056,Observations,60
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.2284074459340916,Observations,60
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.2601513922888541,Observations,60
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.29630709556359386,Five-number,10
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.33748769940792006,Five-number,10
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.38439156185244217,Five-number,10
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.4378140983584905,Five-number,10
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.4986612708086434,Five-number,10
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.5679649511900395,Five-number,10
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.6469004205142944,Five-number,10
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.7368062997280774,Five-number,10
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.8392072506111242,Five-number,10
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,0.9558398316330861,Five-number,10
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,1.0886819472437184,Five-number,10
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,1.2399863900098937,Five-number,10
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,1.4123190444211153,Five-number,10
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,1.6086024002397787,Five-number,10
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,1.8321651133138896,Five-number,10
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,2.0867984543253986,Five-number,10
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,2.376820602755804,Five-number,10
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,2.7071498763931694,Means,2
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,3.083388138237417,Means,2
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,3.511915795253308,Means,2
HAR__29,HAR,tBodyGyroJerk-std()-Z,True,30,30,4.0,Means,2
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.025,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.02847448681291267,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.032431855970349484,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.03693921820583997,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.04207301126725973,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.04792029618036453,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.05458023366634633,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.06216576575112282,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.07080553108379858,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.08064604644507599,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.0918541914405543,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.10462003851539275,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.11916007628291865,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.13572088082974534,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.15458329725693898,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.17606720236957066,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.20053692928235056,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.2284074459340916,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.2601513922888541,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.29630709556359386,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.33748769940792006,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.38439156185244217,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.4378140983584905,Observations,60
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.4986612708086434,Binned,34
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.5679649511900395,Binned,34
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.6469004205142944,Binned,34
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.7368062997280774,Binned,34
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.8392072506111242,Five-number,10
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,0.9558398316330861,Five-number,10
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,1.0886819472437184,Five-number,10
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,1.2399863900098937,Five-number,10
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,1.4123190444211153,Five-number,10
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,1.6086024002397787,Five-number,10
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,1.8321651133138896,Five-number,10
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,2.0867984543253986,Five-number,10
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,2.376820602755804,Five-number,10
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,2.7071498763931694,Means,2
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,3.083388138237417,Means,2
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,3.511915795253308,Means,2
HAR__30,HAR,tBodyAccMag-mean(),True,30,30,4.0,Means,2
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.025,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.02847448681291267,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.032431855970349484,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.03693921820583997,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.04207301126725973,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.04792029618036453,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.05458023366634633,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.06216576575112282,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.07080553108379858,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.08064604644507599,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.0918541914405543,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.10462003851539275,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.11916007628291865,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.13572088082974534,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.15458329725693898,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.17606720236957066,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.20053692928235056,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.2284074459340916,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.2601513922888541,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.29630709556359386,Observations,60
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.33748769940792006,Binned,34
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.38439156185244217,Binned,34
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.4378140983584905,Binned,34
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.4986612708086434,Five-number,10
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.5679649511900395,Five-number,10
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.6469004205142944,Five-number,10
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.7368062997280774,Five-number,10
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.8392072506111242,Five-number,10
HAR__31,HAR,tBodyAccMag-std(),True,30,30,0.9558398316330861,Five-number,10
HAR__31,HAR,tBodyAccMag-std(),True,30,30,1.0886819472437184,Five-number,10
HAR__31,HAR,tBodyAccMag-std(),True,30,30,1.2399863900098937,Five-number,10
HAR__31,HAR,tBodyAccMag-std(),True,30,30,1.4123190444211153,Five-number,10
HAR__31,HAR,tBodyAccMag-std(),True,30,30,1.6086024002397787,Five-number,10
HAR__31,HAR,tBodyAccMag-std(),True,30,30,1.8321651133138896,Five-number,10
HAR__31,HAR,tBodyAccMag-std(),True,30,30,2.0867984543253986,Means,2
HAR__31,HAR,tBodyAccMag-std(),True,30,30,2.376820602755804,Means,2
HAR__31,HAR,tBodyAccMag-std(),True,30,30,2.7071498763931694,Means,2
HAR__31,HAR,tBodyAccMag-std(),True,30,30,3.083388138237417,Means,2
HAR__31,HAR,tBodyAccMag-std(),True,30,30,3.511915795253308,Means,2
HAR__31,HAR,tBodyAccMag-std(),True,30,30,4.0,Means,2
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.025,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.02847448681291267,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.032431855970349484,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.03693921820583997,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.04207301126725973,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.04792029618036453,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.05458023366634633,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.06216576575112282,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.07080553108379858,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.08064604644507599,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.0918541914405543,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.10462003851539275,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.11916007628291865,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.13572088082974534,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.15458329725693898,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.17606720236957066,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.20053692928235056,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.2284074459340916,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.2601513922888541,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.29630709556359386,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.33748769940792006,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.38439156185244217,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.4378140983584905,Observations,60
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.4986612708086434,Binned,34
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.5679649511900395,Binned,34
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.6469004205142944,Binned,34
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.7368062997280774,Binned,34
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.8392072506111242,Five-number,10
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,0.9558398316330861,Five-number,10
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,1.0886819472437184,Five-number,10
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,1.2399863900098937,Five-number,10
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,1.4123190444211153,Five-number,10
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,1.6086024002397787,Five-number,10
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,1.8321651133138896,Five-number,10
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,2.0867984543253986,Five-number,10
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,2.376820602755804,Five-number,10
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,2.7071498763931694,Means,2
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,3.083388138237417,Means,2
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,3.511915795253308,Means,2
HAR__32,HAR,tGravityAccMag-mean(),True,30,30,4.0,Means,2
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.025,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.02847448681291267,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.032431855970349484,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.03693921820583997,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.04207301126725973,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.04792029618036453,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.05458023366634633,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.06216576575112282,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.07080553108379858,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.08064604644507599,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.0918541914405543,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.10462003851539275,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.11916007628291865,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.13572088082974534,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.15458329725693898,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.17606720236957066,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.20053692928235056,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.2284074459340916,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.2601513922888541,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.29630709556359386,Observations,60
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.33748769940792006,Binned,34
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.38439156185244217,Binned,34
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.4378140983584905,Binned,34
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.4986612708086434,Five-number,10
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.5679649511900395,Five-number,10
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.6469004205142944,Five-number,10
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.7368062997280774,Five-number,10
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.8392072506111242,Five-number,10
HAR__33,HAR,tGravityAccMag-std(),True,30,30,0.9558398316330861,Five-number,10
HAR__33,HAR,tGravityAccMag-std(),True,30,30,1.0886819472437184,Five-number,10
HAR__33,HAR,tGravityAccMag-std(),True,30,30,1.2399863900098937,Five-number,10
HAR__33,HAR,tGravityAccMag-std(),True,30,30,1.4123190444211153,Five-number,10
HAR__33,HAR,tGravityAccMag-std(),True,30,30,1.6086024002397787,Five-number,10
HAR__33,HAR,tGravityAccMag-std(),True,30,30,1.8321651133138896,Five-number,10
HAR__33,HAR,tGravityAccMag-std(),True,30,30,2.0867984543253986,Means,2
HAR__33,HAR,tGravityAccMag-std(),True,30,30,2.376820602755804,Means,2
HAR__33,HAR,tGravityAccMag-std(),True,30,30,2.7071498763931694,Means,2
