key,dataset,feature,primary,n_A,n_B,setting,configuration,detail,tolerance
Retinopathy__09,Retinopathy,feature_11,True,540,611,percentile_0.8,density_16,Distribution,1.816189175139143
Retinopathy__09,Retinopathy,feature_11,True,540,611,percentile_0.9,density_16,Distribution,2.2572612644374836
Retinopathy__09,Retinopathy,feature_11,True,540,611,percentile_0.95,means,Mean,2.5882556619672124
Retinopathy__09,Retinopathy,feature_11,True,540,611,percentile_0.99,means,Mean,3.758366124393449
Retinopathy__09,Retinopathy,feature_11,True,540,611,band_0.01_0.99,means,Mean,10.404634372295089
Retinopathy__09,Retinopathy,feature_11,True,540,611,band_0.1_0.9,means,Mean,1.5558104642622965
Retinopathy__09,Retinopathy,feature_11,True,540,611,fixed_0.05,raw,Distribution,0.19517710808958227
Retinopathy__09,Retinopathy,feature_11,True,540,611,fixed_0.1,raw,Distribution,0.39035421617916455
Retinopathy__09,Retinopathy,feature_11,True,540,611,fixed_0.2,bins_32,Distribution,0.7807084323583291
Retinopathy__10,Retinopathy,feature_12,True,540,611,percentile_0.8,density_32,Distribution,1.1466481117558334
Retinopathy__10,Retinopathy,feature_12,True,540,611,percentile_0.9,density_8,Distribution,1.3663646514334389
Retinopathy__10,Retinopathy,feature_12,True,540,611,percentile_0.95,density_8,Distribution,1.5847792828688532
Retinopathy__10,Retinopathy,feature_12,True,540,611,percentile_0.99,density_8,Distribution,1.921526579695973
Retinopathy__10,Retinopathy,feature_12,True,540,611,band_0.01_0.99,density_8,Distribution,7.258667680000024
Retinopathy__10,Retinopathy,feature_12,True,540,611,band_0.1_0.9,density_32,Distribution,0.7583250513114755
Retinopathy__10,Retinopathy,feature_12,True,540,611,fixed_0.05,raw,Distribution,0.12299556615527717
Retinopathy__10,Retinopathy,feature_12,True,540,611,fixed_0.1,raw,Distribution,0.24599113231055433
Retinopathy__10,Retinopathy,feature_12,True,540,611,fixed_0.2,raw,Distribution,0.49198226462110867
Retinopathy__11,Retinopathy,feature_13,True,540,611,percentile_0.8,density_32,Distribution,0.4838926777049183
Retinopathy__11,Retinopathy,feature_13,True,540,611,percentile_0.9,density_32,Distribution,0.5715411055737706
Retinopathy__11,Retinopathy,feature_13,True,540,611,percentile_0.95,density_32,Distribution,0.674411875409836
Retinopathy__11,Retinopathy,feature_13,True,540,611,percentile_0.99,density_32,Distribution,0.8275935125081969
Retinopathy__11,Retinopathy,feature_13,True,540,611,band_0.01_0.99,density_8,Distribution,3.640698747704916
Retinopathy__11,Retinopathy,feature_13,True,540,611,band_0.1_0.9,density_32,Distribution,0.30911251442622945
Retinopathy__11,Retinopathy,feature_13,True,540,611,fixed_0.05,raw,Distribution,0.05226952375860299
Retinopathy__11,Retinopathy,feature_13,True,540,611,fixed_0.1,raw,Distribution,0.10453904751720598
Retinopathy__11,Retinopathy,feature_13,True,540,611,fixed_0.2,raw,Distribution,0.20907809503441196
Retinopathy__12,Retinopathy,feature_14,True,540,611,percentile_0.8,bins_32,Distribution,0.2592220327868854
Retinopathy__12,Retinopathy,feature_14,True,540,611,percentile_0.9,bins_32,Distribution,0.2997639737704919
Retinopathy__12,Retinopathy,feature_14,True,540,611,percentile_0.95,bins_16,Distribution,0.36692679016393337
Retinopathy__12,Retinopathy,feature_14,True,540,611,percentile_0.99,bins_16,Distribution,0.5544646712459015
Retinopathy__12,Retinopathy,feature_14,True,540,611,band_0.01_0.99,bins_4,Distribution,1.396301735409834
Retinopathy__12,Retinopathy,feature_14,True,540,611,band_0.1_0.9,bins_32,Distribution,0.1881041613114754
Retinopathy__12,Retinopathy,feature_14,True,540,611,fixed_0.05,raw,Distribution,0.019601120084237804
Retinopathy__12,Retinopathy,feature_14,True,540,611,fixed_0.1,raw,Distribution,0.03920224016847561
Retinopathy__12,Retinopathy,feature_14,True,540,611,fixed_0.2,raw,Distribution,0.07840448033695122
Retinopathy__13,Retinopathy,feature_15,True,540,611,percentile_0.8,bins_32,Distribution,0.09712786229508201
Retinopathy__13,Retinopathy,feature_15,True,540,611,percentile_0.9,bins_32,Distribution,0.11707698098360667
Retinopathy__13,Retinopathy,feature_15,True,540,611,percentile_0.95,bins_32,Distribution,0.1390811980327868
Retinopathy__13,Retinopathy,feature_15,True,540,611,percentile_0.99,bins_32,Distribution,0.17428107881967214
Retinopathy__13,Retinopathy,feature_15,True,540,611,band_0.01_0.99,density_8,Distribution,0.5663260898360651
Retinopathy__13,Retinopathy,feature_15,True,540,611,band_0.1_0.9,bins_32,Distribution,0.09213772295081961
Retinopathy__13,Retinopathy,feature_15,True,540,611,fixed_0.05,raw,Distribution,0.008809993586864278
Retinopathy__13,Retinopathy,feature_15,True,540,611,fixed_0.1,raw,Distribution,0.017619987173728556
Retinopathy__13,Retinopathy,feature_15,True,540,611,fixed_0.2,raw,Distribution,0.03523997434745711
Retinopathy__14,Retinopathy,feature_16,True,540,611,percentile_0.8,means,Mean,0.007223337049180346
Retinopathy__14,Retinopathy,feature_16,True,540,611,percentile_0.9,means,Mean,0.008122223606557434
Retinopathy__14,Retinopathy,feature_16,True,540,611,percentile_0.95,means,Mean,0.009065805751391442
Retinopathy__14,Retinopathy,feature_16,True,540,611,percentile_0.99,means,Mean,0.011626529610389584
Retinopathy__14,Retinopathy,feature_16,True,540,611,band_0.01_0.99,means,Mean,0.029637941081967163
Retinopathy__14,Retinopathy,feature_16,True,540,611,band_0.1_0.9,means,Mean,0.008766816678731049
Retinopathy__14,Retinopathy,feature_16,True,540,611,fixed_0.05,raw,Distribution,0.0014033277133201712
Retinopathy__14,Retinopathy,feature_16,True,540,611,fixed_0.1,bins_32,Distribution,0.0028066554266403423
Retinopathy__14,Retinopathy,feature_16,True,540,611,fixed_0.2,bins_4,Distribution,0.005613310853280685
Retinopathy__15,Retinopathy,feature_17,True,540,611,percentile_0.8,means,Mean,0.005185229313543619
Retinopathy__15,Retinopathy,feature_17,True,540,611,percentile_0.9,means,Mean,0.0059196803278688545
Retinopathy__15,Retinopathy,feature_17,True,540,611,percentile_0.95,means,Mean,0.00653249128014845
Retinopathy__15,Retinopathy,feature_17,True,540,611,percentile_0.99,means,Mean,0.008567381230329359
Retinopathy__15,Retinopathy,feature_17,True,540,611,band_0.01_0.99,means,Mean,0.025518197612244928
Retinopathy__15,Retinopathy,feature_17,True,540,611,band_0.1_0.9,means,Mean,0.005433020791386611
Retinopathy__15,Retinopathy,feature_17,True,540,611,fixed_0.05,raw,Distribution,0.0008972050939296721
Retinopathy__15,Retinopathy,feature_17,True,540,611,fixed_0.1,bins_16,Distribution,0.0017944101878593442
Retinopathy__15,Retinopathy,feature_17,True,540,611,fixed_0.2,means,Mean,0.0035888203757186883
HAR__00,HAR,tBodyAcc-mean()-X,True,30,30,percentile_0.8,five_number,Quartiles,0.007057869999999966
HAR__00,HAR,tBodyAcc-mean()-X,True,30,30,percentile_0.9,five_number,Quartiles,0.007314222999999988
HAR__00,HAR,tBodyAcc-mean()-X,True,30,30,percentile_0.95,five_number,Quartiles,0.00805984500000001
HAR__00,HAR,tBodyAcc-mean()-X,True,30,30,percentile_0.99,five_number,Quartiles,0.008458845000000048
HAR__00,HAR,tBodyAcc-mean()-X,True,30,30,band_0.01_0.99,five_number,Quartiles,0.008239595000000044
HAR__00,HAR,tBodyAcc-mean()-X,True,30,30,band_0.1_0.9,means,Mean,0.00719799649999997
HAR__00,HAR,tBodyAcc-mean()-X,True,30,30,fixed_0.05,raw,Distribution,0.00023081932691561155
HAR__00,HAR,tBodyAcc-mean()-X,True,30,30,fixed_0.1,raw,Distribution,0.0004616386538312231
HAR__00,HAR,tBodyAcc-mean()-X,True,30,30,fixed_0.2,raw,Distribution,0.0009232773076624462
HAR__01,HAR,tBodyAcc-mean()-Y,True,30,30,percentile_0.8,means,Mean,0.0020565197999999987
HAR__01,HAR,tBodyAcc-mean()-Y,True,30,30,percentile_0.9,means,Mean,0.0023744069000000002
HAR__01,HAR,tBodyAcc-mean()-Y,True,30,30,percentile_0.95,means,Mean,0.0026366875
HAR__01,HAR,tBodyAcc-mean()-Y,True,30,30,percentile_0.99,means,Mean,0.0028972909999999998
HAR__01,HAR,tBodyAcc-mean()-Y,True,30,30,band_0.01_0.99,means,Mean,0.0026366875
HAR__01,HAR,tBodyAcc-mean()-Y,True,30,30,band_0.1_0.9,means,Mean,0.002583843500000002
HAR__01,HAR,tBodyAcc-mean()-Y,True,30,30,fixed_0.05,raw,Distribution,9.07380514562279e-05
HAR__01,HAR,tBodyAcc-mean()-Y,True,30,30,fixed_0.1,raw,Distribution,0.0001814761029124558
HAR__01,HAR,tBodyAcc-mean()-Y,True,30,30,fixed_0.2,raw,Distribution,0.0003629522058249116
HAR__02,HAR,tBodyAcc-mean()-Z,True,30,30,percentile_0.8,means,Mean,0.0064257292000000025
HAR__02,HAR,tBodyAcc-mean()-Z,True,30,30,percentile_0.9,means,Mean,0.007212037999999988
HAR__02,HAR,tBodyAcc-mean()-Z,True,30,30,percentile_0.95,means,Mean,0.007767631485000001
HAR__02,HAR,tBodyAcc-mean()-Z,True,30,30,percentile_0.99,means,Mean,0.008551951957000023
HAR__02,HAR,tBodyAcc-mean()-Z,True,30,30,band_0.01_0.99,means,Mean,0.008261687200000003
HAR__02,HAR,tBodyAcc-mean()-Z,True,30,30,band_0.1_0.9,means,Mean,0.006703264699999995
HAR__02,HAR,tBodyAcc-mean()-Z,True,30,30,fixed_0.05,raw,Distribution,0.0001968427521204807
HAR__02,HAR,tBodyAcc-mean()-Z,True,30,30,fixed_0.1,raw,Distribution,0.0003936855042409614
HAR__02,HAR,tBodyAcc-mean()-Z,True,30,30,fixed_0.2,raw,Distribution,0.0007873710084819228
HAR__03,HAR,tBodyAcc-std()-X,True,30,30,percentile_0.8,five_number,Quartiles,0.13224890450000004
HAR__03,HAR,tBodyAcc-std()-X,True,30,30,percentile_0.9,five_number,Quartiles,0.1555678910000001
HAR__03,HAR,tBodyAcc-std()-X,True,30,30,percentile_0.95,five_number,Quartiles,0.15947749699999986
HAR__03,HAR,tBodyAcc-std()-X,True,30,30,percentile_0.99,five_number,Quartiles,0.1814650029999999
HAR__03,HAR,tBodyAcc-std()-X,True,30,30,band_0.01_0.99,five_number,Quartiles,0.16794094221820002
HAR__03,HAR,tBodyAcc-std()-X,True,30,30,band_0.1_0.9,means,Mean,0.14579316450000002
HAR__03,HAR,tBodyAcc-std()-X,True,30,30,fixed_0.05,raw,Distribution,0.0043686303463260625
HAR__03,HAR,tBodyAcc-std()-X,True,30,30,fixed_0.1,raw,Distribution,0.008737260692652125
HAR__03,HAR,tBodyAcc-std()-X,True,30,30,fixed_0.2,raw,Distribution,0.01747452138530425
HAR__04,HAR,tBodyAcc-std()-Y,True,30,30,percentile_0.8,five_number,Quartiles,0.18053666499999976
HAR__04,HAR,tBodyAcc-std()-Y,True,30,30,percentile_0.9,five_number,Quartiles,0.22450988500000024
HAR__04,HAR,tBodyAcc-std()-Y,True,30,30,percentile_0.95,five_number,Quartiles,0.22849422499999994
HAR__04,HAR,tBodyAcc-std()-Y,True,30,30,percentile_0.99,five_number,Quartiles,0.2481494170000001
HAR__04,HAR,tBodyAcc-std()-Y,True,30,30,band_0.01_0.99,five_number,Quartiles,0.23720296500000027
HAR__04,HAR,tBodyAcc-std()-Y,True,30,30,band_0.1_0.9,means,Mean,0.2278547435
HAR__04,HAR,tBodyAcc-std()-Y,True,30,30,fixed_0.05,raw,Distribution,0.005918562288398683
HAR__04,HAR,tBodyAcc-std()-Y,True,30,30,fixed_0.1,raw,Distribution,0.011837124576797366
HAR__04,HAR,tBodyAcc-std()-Y,True,30,30,fixed_0.2,raw,Distribution,0.023674249153594732
HAR__05,HAR,tBodyAcc-std()-Z,True,30,30,percentile_0.8,five_number,Quartiles,0.18905457170000012
HAR__05,HAR,tBodyAcc-std()-Z,True,30,30,percentile_0.9,five_number,Quartiles,0.20204654350000006
HAR__05,HAR,tBodyAcc-std()-Z,True,30,30,percentile_0.95,five_number,Quartiles,0.20841680350000003
HAR__05,HAR,tBodyAcc-std()-Z,True,30,30,percentile_0.99,five_number,Quartiles,0.26251894261999964
HAR__05,HAR,tBodyAcc-std()-Z,True,30,30,band_0.01_0.99,five_number,Quartiles,0.21347097361000011
HAR__05,HAR,tBodyAcc-std()-Z,True,30,30,band_0.1_0.9,five_number,Quartiles,0.20204654350000006
HAR__05,HAR,tBodyAcc-std()-Z,True,30,30,fixed_0.05,raw,Distribution,0.006871402813952431
HAR__05,HAR,tBodyAcc-std()-Z,True,30,30,fixed_0.1,raw,Distribution,0.013742805627904862
HAR__05,HAR,tBodyAcc-std()-Z,True,30,30,fixed_0.2,raw,Distribution,0.027485611255809724
HAR__06,HAR,tGravityAcc-mean()-X,True,30,30,percentile_0.8,means,Mean,0.10619092500000005
HAR__06,HAR,tGravityAcc-mean()-X,True,30,30,percentile_0.9,means,Mean,0.12777078500000005
HAR__06,HAR,tGravityAcc-mean()-X,True,30,30,percentile_0.95,means,Mean,0.14089841000000003
HAR__06,HAR,tGravityAcc-mean()-X,True,30,30,percentile_0.99,means,Mean,0.17989115500000008
HAR__06,HAR,tGravityAcc-mean()-X,True,30,30,band_0.01_0.99,means,Mean,0.15012088999999995
HAR__06,HAR,tGravityAcc-mean()-X,True,30,30,band_0.1_0.9,means,Mean,0.11382604500000004
HAR__06,HAR,tGravityAcc-mean()-X,True,30,30,fixed_0.05,raw,Distribution,0.002583931847564921
HAR__06,HAR,tGravityAcc-mean()-X,True,30,30,fixed_0.1,raw,Distribution,0.005167863695129842
HAR__06,HAR,tGravityAcc-mean()-X,True,30,30,fixed_0.2,raw,Distribution,0.010335727390259683
HAR__07,HAR,tGravityAcc-mean()-Y,True,30,30,percentile_0.8,means,Mean,0.10740701000000008
HAR__07,HAR,tGravityAcc-mean()-Y,True,30,30,percentile_0.9,means,Mean,0.121144315
HAR__07,HAR,tGravityAcc-mean()-Y,True,30,30,percentile_0.95,means,Mean,0.13747115935000004
HAR__07,HAR,tGravityAcc-mean()-Y,True,30,30,percentile_0.99,means,Mean,0.15904539776
HAR__07,HAR,tGravityAcc-mean()-Y,True,30,30,band_0.01_0.99,means,Mean,0.1395241227
HAR__07,HAR,tGravityAcc-mean()-Y,True,30,30,band_0.1_0.9,means,Mean,0.12312887500000003
HAR__07,HAR,tGravityAcc-mean()-Y,True,30,30,fixed_0.05,raw,Distribution,0.005327599585987081
HAR__07,HAR,tGravityAcc-mean()-Y,True,30,30,fixed_0.1,raw,Distribution,0.010655199171974161
HAR__07,HAR,tGravityAcc-mean()-Y,True,30,30,fixed_0.2,five_number,Quartiles,0.021310398343948322
HAR__08,HAR,tGravityAcc-mean()-Z,True,30,30,percentile_0.8,means,Mean,0.10880225913999997
HAR__08,HAR,tGravityAcc-mean()-Z,True,30,30,percentile_0.9,means,Mean,0.13308604472000005
HAR__08,HAR,tGravityAcc-mean()-Z,True,30,30,percentile_0.95,means,Mean,0.151444845
HAR__08,HAR,tGravityAcc-mean()-Z,True,30,30,percentile_0.99,means,Mean,0.1771687081999999
HAR__08,HAR,tGravityAcc-mean()-Z,True,30,30,band_0.01_0.99,means,Mean,0.15196543123499992
HAR__08,HAR,tGravityAcc-mean()-Z,True,30,30,band_0.1_0.9,means,Mean,0.13129420999999997
HAR__08,HAR,tGravityAcc-mean()-Z,True,30,30,fixed_0.05,raw,Distribution,0.006954565919029314
HAR__08,HAR,tGravityAcc-mean()-Z,True,30,30,fixed_0.1,raw,Distribution,0.013909131838058628
HAR__08,HAR,tGravityAcc-mean()-Z,True,30,30,fixed_0.2,raw,Distribution,0.027818263676117255
HAR__09,HAR,tGravityAcc-std()-X,True,30,30,percentile_0.8,means,Mean,0.004462364999999857
HAR__09,HAR,tGravityAcc-std()-X,True,30,30,percentile_0.9,means,Mean,0.005160694999999937
HAR__09,HAR,tGravityAcc-std()-X,True,30,30,percentile_0.95,means,Mean,0.005524454999999873
HAR__09,HAR,tGravityAcc-std()-X,True,30,30,percentile_0.99,means,Mean,0.006355044999999948
HAR__09,HAR,tGravityAcc-std()-X,True,30,30,band_0.01_0.99,means,Mean,0.006128835000000055
HAR__09,HAR,tGravityAcc-std()-X,True,30,30,band_0.1_0.9,means,Mean,0.005169936499999894
HAR__09,HAR,tGravityAcc-std()-X,True,30,30,fixed_0.05,raw,Distribution,0.00015310025709104242
HAR__09,HAR,tGravityAcc-std()-X,True,30,30,fixed_0.1,raw,Distribution,0.00030620051418208484
HAR__09,HAR,tGravityAcc-std()-X,True,30,30,fixed_0.2,raw,Distribution,0.0006124010283641697
HAR__10,HAR,tGravityAcc-std()-Y,True,30,30,percentile_0.8,means,Mean,0.004431363099999941
HAR__10,HAR,tGravityAcc-std()-Y,True,30,30,percentile_0.9,means,Mean,0.005814107249999893
HAR__10,HAR,tGravityAcc-std()-Y,True,30,30,percentile_0.95,means,Mean,0.00814808999999983
HAR__10,HAR,tGravityAcc-std()-Y,True,30,30,percentile_0.99,means,Mean,0.00814808999999983
HAR__10,HAR,tGravityAcc-std()-Y,True,30,30,band_0.01_0.99,means,Mean,0.00814808999999983
HAR__10,HAR,tGravityAcc-std()-Y,True,30,30,band_0.1_0.9,means,Mean,0.005242390000000041
HAR__10,HAR,tGravityAcc-std()-Y,True,30,30,fixed_0.05,raw,Distribution,0.00022146564315051842
HAR__10,HAR,tGravityAcc-std()-Y,True,30,30,fixed_0.1,raw,Distribution,0.00044293128630103684
HAR__10,HAR,tGravityAcc-std()-Y,True,30,30,fixed_0.2,raw,Distribution,0.0008858625726020737
HAR__11,HAR,tGravityAcc-std()-Z,True,30,30,percentile_0.8,means,Mean,0.010368894999999934
HAR__11,HAR,tGravityAcc-std()-Z,True,30,30,percentile_0.9,means,Mean,0.011698609999999943
HAR__11,HAR,tGravityAcc-std()-Z,True,30,30,percentile_0.95,means,Mean,0.013377007849999957
HAR__11,HAR,tGravityAcc-std()-Z,True,30,30,percentile_0.99,means,Mean,0.01944937357000003
HAR__11,HAR,tGravityAcc-std()-Z,True,30,30,band_0.01_0.99,means,Mean,0.01377233199999987
HAR__11,HAR,tGravityAcc-std()-Z,True,30,30,band_0.1_0.9,means,Mean,0.011727193500000196
HAR__11,HAR,tGravityAcc-std()-Z,True,30,30,fixed_0.05,raw,Distribution,0.0004345096329261991
HAR__11,HAR,tGravityAcc-std()-Z,True,30,30,fixed_0.1,raw,Distribution,0.0008690192658523982
HAR__11,HAR,tGravityAcc-std()-Z,True,30,30,fixed_0.2,bins_16,Distribution,0.0017380385317047964
HAR__12,HAR,tBodyAccJerk-mean()-X,True,30,30,percentile_0.8,bins_4,Quartiles,0.02598927649999999
HAR__12,HAR,tBodyAccJerk-mean()-X,True,30,30,percentile_0.9,bins_4,Quartiles,0.028644477
HAR__12,HAR,tBodyAccJerk-mean()-X,True,30,30,percentile_0.95,bins_4,Quartiles,0.030780347499999992
HAR__12,HAR,tBodyAccJerk-mean()-X,True,30,30,percentile_0.99,bins_4,Quartiles,0.03557454647
HAR__12,HAR,tBodyAccJerk-mean()-X,True,30,30,band_0.01_0.99,bins_4,Quartiles,0.030780347499999992
HAR__12,HAR,tBodyAccJerk-mean()-X,True,30,30,band_0.1_0.9,five_number,Quartiles,0.028553823000000006
HAR__12,HAR,tBodyAccJerk-mean()-X,True,30,30,fixed_0.05,raw,Distribution,0.0010284804817986565
HAR__12,HAR,tBodyAccJerk-mean()-X,True,30,30,fixed_0.1,raw,Distribution,0.002056960963597313
HAR__12,HAR,tBodyAccJerk-mean()-X,True,30,30,fixed_0.2,raw,Distribution,0.004113921927194626
HAR__13,HAR,tBodyAccJerk-mean()-Y,True,30,30,percentile_0.8,five_number,Quartiles,0.026284319799999997
HAR__13,HAR,tBodyAccJerk-mean()-Y,True,30,30,percentile_0.9,five_number,Quartiles,0.0276748965
HAR__13,HAR,tBodyAccJerk-mean()-Y,True,30,30,percentile_0.95,five_number,Quartiles,0.031330337244999985
HAR__13,HAR,tBodyAccJerk-mean()-Y,True,30,30,percentile_0.99,five_number,Quartiles,0.040056398196
HAR__13,HAR,tBodyAccJerk-mean()-Y,True,30,30,band_0.01_0.99,five_number,Quartiles,0.031330337244999985
HAR__13,HAR,tBodyAccJerk-mean()-Y,True,30,30,band_0.1_0.9,five_number,Quartiles,0.030855058885
HAR__13,HAR,tBodyAccJerk-mean()-Y,True,30,30,fixed_0.05,raw,Distribution,0.0010936741499054865
HAR__13,HAR,tBodyAccJerk-mean()-Y,True,30,30,fixed_0.1,raw,Distribution,0.002187348299810973
HAR__13,HAR,tBodyAccJerk-mean()-Y,True,30,30,fixed_0.2,raw,Distribution,0.004374696599621946
HAR__14,HAR,tBodyAccJerk-mean()-Z,True,30,30,percentile_0.8,five_number,Quartiles,0.030077264161999996
HAR__14,HAR,tBodyAccJerk-mean()-Z,True,30,30,percentile_0.9,five_number,Quartiles,0.04109196927999999
HAR__14,HAR,tBodyAccJerk-mean()-Z,True,30,30,percentile_0.95,five_number,Quartiles,0.04408659013
HAR__14,HAR,tBodyAccJerk-mean()-Z,True,30,30,percentile_0.99,means,Mean,0.053817392841049985
HAR__14,HAR,tBodyAccJerk-mean()-Z,True,30,30,band_0.01_0.99,five_number,Quartiles,0.049112662169999995
HAR__14,HAR,tBodyAccJerk-mean()-Z,True,30,30,band_0.1_0.9,means,Mean,0.040413872344999935
HAR__14,HAR,tBodyAccJerk-mean()-Z,True,30,30,fixed_0.05,raw,Distribution,0.0010202602390611622
HAR__14,HAR,tBodyAccJerk-mean()-Z,True,30,30,fixed_0.1,raw,Distribution,0.0020405204781223244
HAR__14,HAR,tBodyAccJerk-mean()-Z,True,30,30,fixed_0.2,raw,Distribution,0.004081040956244649
HAR__15,HAR,tBodyAccJerk-std()-X,True,30,30,percentile_0.8,five_number,Quartiles,0.13531788780000018
HAR__15,HAR,tBodyAccJerk-std()-X,True,30,30,percentile_0.9,five_number,Quartiles,0.1696506550000001
HAR__15,HAR,tBodyAccJerk-std()-X,True,30,30,percentile_0.95,five_number,Quartiles,0.18080063720000009
HAR__15,HAR,tBodyAccJerk-std()-X,True,30,30,percentile_0.99,five_number,Quartiles,0.20291348409999996
HAR__15,HAR,tBodyAccJerk-std()-X,True,30,30,band_0.01_0.99,five_number,Quartiles,0.18157233299999986
HAR__15,HAR,tBodyAccJerk-std()-X,True,30,30,band_0.1_0.9,five_number,Quartiles,0.18080063720000009
HAR__15,HAR,tBodyAccJerk-std()-X,True,30,30,fixed_0.05,raw,Distribution,0.005652786679123056
HAR__15,HAR,tBodyAccJerk-std()-X,True,30,30,fixed_0.1,raw,Distribution,0.011305573358246113
HAR__15,HAR,tBodyAccJerk-std()-X,True,30,30,fixed_0.2,raw,Distribution,0.022611146716492225
HAR__16,HAR,tBodyAccJerk-std()-Y,True,30,30,percentile_0.8,five_number,Quartiles,0.15915479499999985
HAR__16,HAR,tBodyAccJerk-std()-Y,True,30,30,percentile_0.9,five_number,Quartiles,0.17404781159999988
HAR__16,HAR,tBodyAccJerk-std()-Y,True,30,30,percentile_0.95,five_number,Quartiles,0.18263750309699986
HAR__16,HAR,tBodyAccJerk-std()-Y,True,30,30,percentile_0.99,five_number,Quartiles,0.20087565400000013
HAR__16,HAR,tBodyAccJerk-std()-Y,True,30,30,band_0.01_0.99,five_number,Quartiles,0.18751866714999993
HAR__16,HAR,tBodyAccJerk-std()-Y,True,30,30,band_0.1_0.9,five_number,Quartiles,0.17966796350000003
HAR__16,HAR,tBodyAccJerk-std()-Y,True,30,30,fixed_0.05,raw,Distribution,0.00607877678791129
HAR__16,HAR,tBodyAccJerk-std()-Y,True,30,30,fixed_0.1,raw,Distribution,0.01215755357582258
HAR__16,HAR,tBodyAccJerk-std()-Y,True,30,30,fixed_0.2,raw,Distribution,0.02431510715164516
HAR__17,HAR,tBodyAccJerk-std()-Z,True,30,30,percentile_0.8,five_number,Quartiles,0.17969114399999986
HAR__17,HAR,tBodyAccJerk-std()-Z,True,30,30,percentile_0.9,five_number,Quartiles,0.20411758300000007
HAR__17,HAR,tBodyAccJerk-std()-Z,True,30,30,percentile_0.95,five_number,Quartiles,0.22373674814999941
HAR__17,HAR,tBodyAccJerk-std()-Z,True,30,30,percentile_0.99,five_number,Quartiles,0.28377851899999995
HAR__17,HAR,tBodyAccJerk-std()-Z,True,30,30,band_0.01_0.99,five_number,Quartiles,0.26052675614
HAR__17,HAR,tBodyAccJerk-std()-Z,True,30,30,band_0.1_0.9,means,Mean,0.20411010000000007
HAR__17,HAR,tBodyAccJerk-std()-Z,True,30,30,fixed_0.05,raw,Distribution,0.005934298585228818
HAR__17,HAR,tBodyAccJerk-std()-Z,True,30,30,fixed_0.1,raw,Distribution,0.011868597170457636
HAR__17,HAR,tBodyAccJerk-std()-Z,True,30,30,fixed_0.2,raw,Distribution,0.02373719434091527
HAR__18,HAR,tBodyGyro-mean()-X,True,30,30,percentile_0.8,means,Mean,0.01371284115249993
HAR__18,HAR,tBodyGyro-mean()-X,True,30,30,percentile_0.9,means,Mean,0.013971042802499927
HAR__18,HAR,tBodyGyro-mean()-X,True,30,30,percentile_0.95,means,Mean,0.025188186474999995
HAR__18,HAR,tBodyGyro-mean()-X,True,30,30,percentile_0.99,means,Mean,0.030647831049999998
HAR__18,HAR,tBodyGyro-mean()-X,True,30,30,band_0.01_0.99,bins_4,Quartiles,0.02532656455
HAR__18,HAR,tBodyGyro-mean()-X,True,30,30,band_0.1_0.9,means,Mean,0.01092686100000001
HAR__18,HAR,tBodyGyro-mean()-X,True,30,30,fixed_0.05,raw,Distribution,0.0003454571045539902
HAR__18,HAR,tBodyGyro-mean()-X,True,30,30,fixed_0.1,raw,Distribution,0.0006909142091079804
HAR__18,HAR,tBodyGyro-mean()-X,True,30,30,fixed_0.2,raw,Distribution,0.0013818284182159609
HAR__19,HAR,tBodyGyro-mean()-Y,True,30,30,percentile_0.8,five_number,Quartiles,0.012681174090000004
HAR__19,HAR,tBodyGyro-mean()-Y,True,30,30,percentile_0.9,five_number,Quartiles,0.013848765999999998
HAR__19,HAR,tBodyGyro-mean()-Y,True,30,30,percentile_0.95,five_number,Quartiles,0.015115994650000016
HAR__19,HAR,tBodyGyro-mean()-Y,True,30,30,percentile_0.99,five_number,Quartiles,0.017626663499999987
HAR__19,HAR,tBodyGyro-mean()-Y,True,30,30,band_0.01_0.99,five_number,Quartiles,0.016439498712999993
HAR__19,HAR,tBodyGyro-mean()-Y,True,30,30,band_0.1_0.9,means,Mean,0.013854580399999993
HAR__19,HAR,tBodyGyro-mean()-Y,True,30,30,fixed_0.05,raw,Distribution,0.0003855767368327377
HAR__19,HAR,tBodyGyro-mean()-Y,True,30,30,fixed_0.1,raw,Distribution,0.0007711534736654754
HAR__19,HAR,tBodyGyro-mean()-Y,True,30,30,fixed_0.2,raw,Distribution,0.001542306947330951
HAR__20,HAR,tBodyGyro-mean()-Z,True,30,30,percentile_0.8,five_number,Quartiles,0.005528197900000009
HAR__20,HAR,tBodyGyro-mean()-Z,True,30,30,percentile_0.9,five_number,Quartiles,0.007062686499999998
HAR__20,HAR,tBodyGyro-mean()-Z,True,30,30,percentile_0.95,five_number,Quartiles,0.008264713500000007
HAR__20,HAR,tBodyGyro-mean()-Z,True,30,30,percentile_0.99,five_number,Quartiles,0.00866666704
HAR__20,HAR,tBodyGyro-mean()-Z,True,30,30,band_0.01_0.99,five_number,Quartiles,0.0083455645
HAR__20,HAR,tBodyGyro-mean()-Z,True,30,30,band_0.1_0.9,five_number,Quartiles,0.006387895149999988
HAR__20,HAR,tBodyGyro-mean()-Z,True,30,30,fixed_0.05,raw,Distribution,0.0002572800552493287
HAR__20,HAR,tBodyGyro-mean()-Z,True,30,30,fixed_0.1,raw,Distribution,0.0005145601104986574
