key,dataset,kind,task,family,H,observer,loss,score,successful,winner,setting
BIDMC__03,BIDMC,empirical,five,Violin plot,384,soft,0.0302766518489758,97.06130855293672,4,False,64
BIDMC__04,BIDMC,empirical,median,Bar chart,256,hard,0.0690045388831835,93.54497232020417,4,False,means
BIDMC__04,BIDMC,empirical,spread,Bar chart,256,hard,0.0199320331741719,98.0457488807229,4,False,means
BIDMC__04,BIDMC,empirical,five,Bar chart,256,hard,0.0776243015994109,92.79671946111452,4,False,means
BIDMC__04,BIDMC,empirical,median,Bar chart,256,soft,0.0587133551226129,94.45427274167018,4,False,means
BIDMC__04,BIDMC,empirical,spread,Bar chart,256,soft,0.0199320331741719,98.0457488807229,4,False,means
BIDMC__04,BIDMC,empirical,five,Bar chart,256,soft,0.0718209079674019,93.29916897183853,4,False,means
BIDMC__04,BIDMC,empirical,median,Box plot,256,hard,0.0101395943156286,98.99621850557216,4,False,five
BIDMC__04,BIDMC,empirical,spread,Box plot,256,hard,0.019932033174172,98.0457488807229,4,False,five
BIDMC__04,BIDMC,empirical,five,Box plot,256,hard,0.4460148401462544,69.15558348618724,4,False,five
BIDMC__04,BIDMC,empirical,median,Box plot,256,soft,0.0101395943156286,98.99621850557216,4,False,five
BIDMC__04,BIDMC,empirical,spread,Box plot,256,soft,0.0205823675211417,97.98327227902894,4,False,five
BIDMC__04,BIDMC,empirical,five,Box plot,256,soft,0.0427363175755412,95.90152209573873,4,False,five
BIDMC__04,BIDMC,empirical,median,Interval plot,256,hard,0.0053201372840948,99.47080167930712,4,False,five
BIDMC__04,BIDMC,empirical,spread,Interval plot,256,hard,0.0205823675211416,97.98327227902894,4,False,five
BIDMC__04,BIDMC,empirical,five,Interval plot,256,hard,0.4459392768754903,69.15919748448123,4,False,five
BIDMC__04,BIDMC,empirical,median,Interval plot,256,soft,0.0053201372840948,99.47080167930712,4,False,five
BIDMC__04,BIDMC,empirical,spread,Interval plot,256,soft,0.0308735512817126,97.0051078288577,4,False,five
BIDMC__04,BIDMC,empirical,five,Interval plot,256,soft,0.0396230564468141,96.18870934026452,4,False,five
BIDMC__04,BIDMC,empirical,median,Dot plot,256,hard,0.0147346522899824,98.54793051003723,4,False,raw
BIDMC__04,BIDMC,empirical,spread,Dot plot,256,hard,0.0168619753645384,98.34176360479076,4,True,raw
BIDMC__04,BIDMC,empirical,five,Dot plot,256,hard,0.0177803580504055,98.25302601786652,4,True,raw
BIDMC__04,BIDMC,empirical,median,Dot plot,256,soft,0.015714676542303,98.45284538018107,4,False,raw
BIDMC__04,BIDMC,empirical,spread,Dot plot,256,soft,0.0172063392147093,98.30847109859808,4,True,raw
BIDMC__04,BIDMC,empirical,five,Dot plot,256,soft,0.0224142613729605,97.80771237063328,4,False,raw
BIDMC__04,BIDMC,empirical,median,Histogram,256,hard,0.0285134751103274,97.22770038503688,4,False,16
BIDMC__04,BIDMC,empirical,spread,Histogram,256,hard,0.0172583405689511,98.30344565577133,4,False,16
BIDMC__04,BIDMC,empirical,five,Histogram,256,hard,0.0189791828114449,98.13743174231686,4,False,16
BIDMC__04,BIDMC,empirical,median,Histogram,256,soft,0.0285243590019091,97.22667151708596,4,False,16
BIDMC__04,BIDMC,empirical,spread,Histogram,256,soft,0.0223046133409968,97.81820280864204,4,False,16
BIDMC__04,BIDMC,empirical,five,Histogram,256,soft,0.0194015072588716,98.09677471332748,4,False,16
BIDMC__04,BIDMC,empirical,median,Heatmap,256,hard,0.0258285263776137,97.4821789691481,4,False,16
BIDMC__04,BIDMC,empirical,spread,Heatmap,256,hard,0.0336996109024291,96.7399029130901,4,False,16
BIDMC__04,BIDMC,empirical,five,Heatmap,256,hard,0.0182081625855544,98.21174458675344,4,False,16
BIDMC__04,BIDMC,empirical,median,Heatmap,256,soft,0.0258285263776137,97.4821789691481,4,False,16
BIDMC__04,BIDMC,empirical,spread,Heatmap,256,soft,0.0336996109024291,96.7399029130901,4,False,16
BIDMC__04,BIDMC,empirical,five,Heatmap,256,soft,0.0182081625855544,98.21174458675344,4,True,16
BIDMC__04,BIDMC,empirical,median,Violin plot,256,hard,0.0051947471530742,99.48320987870392,4,True,64
BIDMC__04,BIDMC,empirical,spread,Violin plot,256,hard,0.1046327184911898,90.52782732761104,4,False,64
BIDMC__04,BIDMC,empirical,five,Violin plot,256,hard,0.0613557540820655,94.21911514154552,4,False,64
BIDMC__04,BIDMC,empirical,median,Violin plot,256,soft,0.0052558058183366,99.47716732518067,4,True,64
BIDMC__04,BIDMC,empirical,spread,Violin plot,256,soft,0.1030593878905493,90.65695020395628,4,False,64
BIDMC__04,BIDMC,empirical,five,Violin plot,256,soft,0.0658771247354223,93.81944473648642,4,False,64
BIDMC__04,BIDMC,empirical,median,Bar chart,384,hard,0.0680511322132668,93.62847618800346,4,False,means
BIDMC__04,BIDMC,empirical,spread,Bar chart,384,hard,0.0199320331741719,98.0457488807229,4,False,means
BIDMC__04,BIDMC,empirical,five,Bar chart,384,hard,0.0770522575974609,92.84600565534876,4,False,means
BIDMC__04,BIDMC,empirical,median,Bar chart,384,soft,0.0613492441512057,94.21969304738435,4,False,means
BIDMC__04,BIDMC,empirical,spread,Bar chart,384,soft,0.0199320331741719,98.0457488807229,4,False,means
BIDMC__04,BIDMC,empirical,five,Bar chart,384,soft,0.0730311247602242,93.19394162247218,4,False,means
BIDMC__04,BIDMC,empirical,median,Box plot,384,hard,0.001032251592656,99.896881285192,4,True,five
BIDMC__04,BIDMC,empirical,spread,Box plot,384,hard,0.0166679046491472,98.36053596529152,4,False,five
BIDMC__04,BIDMC,empirical,five,Box plot,384,hard,0.447199663122261,69.09896578075136,4,False,five
BIDMC__04,BIDMC,empirical,median,Box plot,384,soft,0.001032251592656,99.896881285192,4,True,five
BIDMC__04,BIDMC,empirical,spread,Box plot,384,soft,0.0201056641861832,98.02906062655548,4,False,five
BIDMC__04,BIDMC,empirical,five,Box plot,384,soft,0.0353752518243775,96.58334002459064,4,False,five
BIDMC__04,BIDMC,empirical,median,Interval plot,384,hard,0.0010322515926557,99.89688128519202,4,True,five
BIDMC__04,BIDMC,empirical,spread,Interval plot,384,hard,0.0201056641861834,98.02906062655546,4,False,five
BIDMC__04,BIDMC,empirical,five,Interval plot,384,hard,0.4478872150296682,69.06615305526469,4,False,five
BIDMC__04,BIDMC,empirical,median,Interval plot,384,soft,0.0010322515926557,99.89688128519202,4,True,five
BIDMC__04,BIDMC,empirical,spread,Interval plot,384,soft,0.0201056641861831,98.02906062655548,4,False,five
BIDMC__04,BIDMC,empirical,five,Interval plot,384,soft,0.0364475539143071,96.48341551131485,4,False,five
BIDMC__04,BIDMC,empirical,median,Dot plot,384,hard,0.00611517930205,99.39219888260784,4,False,raw
BIDMC__04,BIDMC,empirical,spread,Dot plot,384,hard,0.0474229796833542,95.47241366637851,4,False,raw
BIDMC__04,BIDMC,empirical,five,Dot plot,384,hard,0.0276785804149179,97.30668898404568,4,False,raw
BIDMC__04,BIDMC,empirical,median,Dot plot,384,soft,0.0076661640653395,99.23921588927716,4,False,raw
BIDMC__04,BIDMC,empirical,spread,Dot plot,384,soft,0.016729179565806,98.3546080999711,4,True,raw
BIDMC__04,BIDMC,empirical,five,Dot plot,384,soft,0.0196112170954247,98.07659853416564,4,False,raw
BIDMC__04,BIDMC,empirical,median,Histogram,384,hard,0.0288424380179879,97.19661272200712,4,False,16
BIDMC__04,BIDMC,empirical,spread,Histogram,384,hard,0.0113739386782888,98.87539729438228,4,True,16
BIDMC__04,BIDMC,empirical,five,Histogram,384,hard,0.0202515766776281,98.01504088397728,4,False,16
BIDMC__04,BIDMC,empirical,median,Histogram,384,soft,0.0288422930305085,97.19662641923942,4,False,16
BIDMC__04,BIDMC,empirical,spread,Histogram,384,soft,0.0177135354093167,98.25947727007556,4,False,16
BIDMC__04,BIDMC,empirical,five,Histogram,384,soft,0.0179641262229416,98.23528887117116,4,True,16
BIDMC__04,BIDMC,empirical,median,Heatmap,384,hard,0.0258285263776137,97.4821789691481,4,False,16
BIDMC__04,BIDMC,empirical,spread,Heatmap,384,hard,0.0336996109024291,96.7399029130901,4,False,16
BIDMC__04,BIDMC,empirical,five,Heatmap,384,hard,0.0182081625855544,98.21174458675344,4,True,16
BIDMC__04,BIDMC,empirical,median,Heatmap,384,soft,0.0258285263776137,97.4821789691481,4,False,16
BIDMC__04,BIDMC,empirical,spread,Heatmap,384,soft,0.0336996109024291,96.7399029130901,4,False,16
BIDMC__04,BIDMC,empirical,five,Heatmap,384,soft,0.0182081625855544,98.21174458675344,4,False,16
BIDMC__04,BIDMC,empirical,median,Violin plot,384,hard,0.0057782248265656,99.42549712412377,4,False,64
BIDMC__04,BIDMC,empirical,spread,Violin plot,384,hard,0.1033522454435686,90.63288755967328,4,False,64
BIDMC__04,BIDMC,empirical,five,Violin plot,384,hard,0.061401674134114,94.21503888391686,4,False,64
BIDMC__04,BIDMC,empirical,median,Violin plot,384,soft,0.0061653162721611,99.3872461937961,4,False,64
BIDMC__04,BIDMC,empirical,spread,Violin plot,384,soft,0.1020632873579174,90.73889054025167,4,False,64
BIDMC__04,BIDMC,empirical,five,Violin plot,384,soft,0.0634747619573279,94.03138050587091,4,False,64
Wrist__00,Wrist,empirical,median,Bar chart,256,hard,0.0490242774168899,95.32667846948148,4,False,means
Wrist__00,Wrist,empirical,spread,Bar chart,256,hard,0.0532813453220528,94.94139476041308,4,False,means
Wrist__00,Wrist,empirical,five,Bar chart,256,hard,0.0487924987311753,95.34774526036333,4,True,means
Wrist__00,Wrist,empirical,median,Bar chart,256,soft,0.0584795088728521,94.4751402003875,4,False,means
Wrist__00,Wrist,empirical,spread,Bar chart,256,soft,0.0532813453220528,94.94139476041308,4,False,means
Wrist__00,Wrist,empirical,five,Bar chart,256,soft,0.0522348024375941,95.03582258288856,4,False,means
Wrist__00,Wrist,empirical,median,Box plot,256,hard,0.009315955613498,99.07700303738532,4,False,five
Wrist__00,Wrist,empirical,spread,Box plot,256,hard,0.0171854412050641,98.31049083983108,4,True,five
Wrist__00,Wrist,empirical,five,Box plot,256,hard,0.2353975644463837,80.945602353371,4,False,five
Wrist__00,Wrist,empirical,median,Box plot,256,soft,0.009315955613498,99.07700303738532,4,False,five
Wrist__00,Wrist,empirical,spread,Box plot,256,soft,0.0206354846187855,97.97817291973804,4,True,five
Wrist__00,Wrist,empirical,five,Box plot,256,soft,0.0422712682637168,95.94431223896876,4,False,five
Wrist__00,Wrist,empirical,median,Interval plot,256,hard,0.0077071113188841,99.2351833948262,4,True,five
Wrist__00,Wrist,empirical,spread,Interval plot,256,hard,0.0206354846187853,97.97817291973806,4,False,five
Wrist__00,Wrist,empirical,five,Interval plot,256,hard,0.232258553536713,81.15180025570882,4,False,five
Wrist__00,Wrist,empirical,median,Interval plot,256,soft,0.0077071113188841,99.2351833948262,4,True,five
Wrist__00,Wrist,empirical,spread,Interval plot,256,soft,0.0206354846187857,97.978172919738,4,True,five
Wrist__00,Wrist,empirical,five,Interval plot,256,soft,0.041949499404794,95.97394121032188,4,True,five
Wrist__00,Wrist,empirical,median,Dot plot,256,hard,0.0313861155274304,96.95689954955616,4,False,raw
Wrist__00,Wrist,empirical,spread,Dot plot,256,hard,0.2011457678864203,83.25384201782904,4,False,raw
Wrist__00,Wrist,empirical,five,Dot plot,256,hard,0.1437220583542097,87.43382998479346,4,False,raw
Wrist__00,Wrist,empirical,median,Dot plot,256,soft,0.0231915796389585,97.73340788758816,4,False,raw
Wrist__00,Wrist,empirical,spread,Dot plot,256,soft,0.2309964444643931,81.23500311449725,4,False,raw
Wrist__00,Wrist,empirical,five,Dot plot,256,soft,0.1479880746056302,87.10891882248266,4,False,raw
Wrist__00,Wrist,empirical,median,Histogram,256,hard,0.0814867960883784,92.46529903248866,4,False,16
Wrist__00,Wrist,empirical,spread,Histogram,256,hard,0.6132377817922173,61.98714233490463,4,False,16
Wrist__00,Wrist,empirical,five,Histogram,256,hard,0.295272950570723,77.20380477021311,4,False,16
Wrist__00,Wrist,empirical,median,Histogram,256,soft,0.0788418987124713,92.6919876947156,4,False,16
Wrist__00,Wrist,empirical,spread,Histogram,256,soft,0.6163690096097927,61.86706092821031,4,False,16
Wrist__00,Wrist,empirical,five,Histogram,256,soft,0.2958555916542968,77.16909248532811,4,False,16
Wrist__00,Wrist,empirical,median,Heatmap,256,hard,0.0777839397621085,92.78297468606952,4,False,16
Wrist__00,Wrist,empirical,spread,Heatmap,256,hard,0.6094040798237128,62.13479961536668,4,False,16
Wrist__00,Wrist,empirical,five,Heatmap,256,hard,0.2952502150168237,77.20515993020014,4,False,16
Wrist__00,Wrist,empirical,median,Heatmap,256,soft,0.0777839397621085,92.78297468606952,4,False,16
Wrist__00,Wrist,empirical,spread,Heatmap,256,soft,0.6094040798237128,62.13479961536668,4,False,16
Wrist__00,Wrist,empirical,five,Heatmap,256,soft,0.2952502150168237,77.20515993020014,4,False,16
Wrist__00,Wrist,empirical,median,Violin plot,256,hard,0.0170999034557829,98.31875871802929,4,False,64
Wrist__00,Wrist,empirical,spread,Violin plot,256,hard,0.0595467109165443,94.37998246768804,4,False,64
Wrist__00,Wrist,empirical,five,Violin plot,256,hard,0.0680905695042534,93.62501912774522,4,False,64
Wrist__00,Wrist,empirical,median,Violin plot,256,soft,0.0180764032914263,98.22445513588318,4,False,64
Wrist__00,Wrist,empirical,spread,Violin plot,256,soft,0.0625223044221162,94.11567134525984,4,False,64
Wrist__00,Wrist,empirical,five,Violin plot,256,soft,0.0706675801108699,93.39967124963736,4,False,64
Wrist__00,Wrist,empirical,median,Bar chart,384,hard,0.048792405255844,95.3477537583864,4,False,means
Wrist__00,Wrist,empirical,spread,Bar chart,384,hard,0.0532813453220528,94.94139476041308,4,False,means
Wrist__00,Wrist,empirical,five,Bar chart,384,hard,0.0464225402673893,95.56369071947483,4,True,means
Wrist__00,Wrist,empirical,median,Bar chart,384,soft,0.0549498993102718,94.79123138016335,4,False,means
Wrist__00,Wrist,empirical,spread,Bar chart,384,soft,0.0532813453220528,94.94139476041308,4,False,means
Wrist__00,Wrist,empirical,five,Bar chart,384,soft,0.0501170367000459,95.22748084751233,4,False,means
Wrist__00,Wrist,empirical,median,Box plot,384,hard,0.0004675471795779,99.9532671318629,4,True,five
Wrist__00,Wrist,empirical,spread,Box plot,384,hard,0.0163363809954861,98.3926206617257,4,False,five
Wrist__00,Wrist,empirical,five,Box plot,384,hard,0.2360141126273394,80.90522509280619,4,False,five
Wrist__00,Wrist,empirical,median,Box plot,384,soft,0.0004675471795779,99.9532671318629,4,True,five
Wrist__00,Wrist,empirical,spread,Box plot,384,soft,0.0143256845521709,98.58766422162564,4,True,five
Wrist__00,Wrist,empirical,five,Box plot,384,soft,0.0393582576559519,96.21321547541116,4,True,five
Wrist__00,Wrist,empirical,median,Interval plot,384,hard,0.0004675471795779,99.9532671318629,4,True,five
Wrist__00,Wrist,empirical,spread,Interval plot,384,hard,0.0143256845521709,98.58766422162564,4,True,five
Wrist__00,Wrist,empirical,five,Interval plot,384,hard,0.2346267742899679,80.99613752302582,4,False,five
Wrist__00,Wrist,empirical,median,Interval plot,384,soft,0.0004675471795779,99.9532671318629,4,True,five
Wrist__00,Wrist,empirical,spread,Interval plot,384,soft,0.014325684552171,98.58766422162564,4,True,five
Wrist__00,Wrist,empirical,five,Interval plot,384,soft,0.0393582576559519,96.21321547541116,4,True,five
Wrist__00,Wrist,empirical,median,Dot plot,384,hard,0.0051177803461019,99.49082779688368,4,False,raw
Wrist__00,Wrist,empirical,spread,Dot plot,384,hard,0.2298947674026874,81.30776929084891,4,False,raw
Wrist__00,Wrist,empirical,five,Dot plot,384,hard,0.1567694593738595,86.44764882894502,4,False,raw
Wrist__00,Wrist,empirical,median,Dot plot,384,soft,0.0457367130682095,95.62636440925772,4,False,raw
Wrist__00,Wrist,empirical,spread,Dot plot,384,soft,0.3229543030439079,75.58840072549435,4,False,raw
Wrist__00,Wrist,empirical,five,Dot plot,384,soft,0.1407685757223546,87.6601986837499,4,False,raw
Wrist__00,Wrist,empirical,median,Histogram,384,hard,0.0796739795657676,92.6205520301775,4,False,16
Wrist__00,Wrist,empirical,spread,Histogram,384,hard,0.617602403444357,61.819888365070575,4,False,16
Wrist__00,Wrist,empirical,five,Histogram,384,hard,0.2955918046507725,77.18480438131132,4,False,16
Wrist__00,Wrist,empirical,median,Histogram,384,soft,0.0779557615624411,92.76818545415551,4,False,16
Wrist__00,Wrist,empirical,spread,Histogram,384,soft,0.6153725100704548,61.90522580803265,4,False,16
Wrist__00,Wrist,empirical,five,Histogram,384,soft,0.2957376175815385,77.176118562219,4,False,16
Wrist__00,Wrist,empirical,median,Heatmap,384,hard,0.0777839397621085,92.78297468606952,4,False,16
Wrist__00,Wrist,empirical,spread,Heatmap,384,hard,0.6094040798237128,62.13479961536668,4,False,16
Wrist__00,Wrist,empirical,five,Heatmap,384,hard,0.2952502150168237,77.20515993020014,4,False,16
Wrist__00,Wrist,empirical,median,Heatmap,384,soft,0.0777839397621085,92.78297468606952,4,False,16
Wrist__00,Wrist,empirical,spread,Heatmap,384,soft,0.6094040798237128,62.13479961536668,4,False,16
Wrist__00,Wrist,empirical,five,Heatmap,384,soft,0.2952502150168237,77.20515993020014,4,False,16
Wrist__00,Wrist,empirical,median,Violin plot,384,hard,0.0162392752471661,98.40202247219618,4,False,64
Wrist__00,Wrist,empirical,spread,Violin plot,384,hard,0.0576167024392418,94.55221326342928,4,False,64
Wrist__00,Wrist,empirical,five,Violin plot,384,hard,0.0669016731984593,93.72934967869205,4,False,64
Wrist__00,Wrist,empirical,median,Violin plot,384,soft,0.0172394794950592,98.30526834215904,4,False,64
Wrist__00,Wrist,empirical,spread,Violin plot,384,soft,0.0604149664179423,94.30270523038516,4,False,64
Wrist__00,Wrist,empirical,five,Violin plot,384,soft,0.0698636611529343,93.46985380570398,4,False,64
Wrist__01,Wrist,empirical,median,Bar chart,256,hard,0.0414227458464635,96.02248500796904,4,False,means
Wrist__01,Wrist,empirical,spread,Bar chart,256,hard,0.0721245594990741,93.27274439709016,4,False,means
Wrist__01,Wrist,empirical,five,Bar chart,256,hard,0.045537714306614,95.64456511864672,4,True,means
Wrist__01,Wrist,empirical,median,Bar chart,256,soft,0.0508778977786847,95.158533842397,4,False,means
Wrist__01,Wrist,empirical,spread,Bar chart,256,soft,0.0721245594990741,93.27274439709016,4,False,means
Wrist__01,Wrist,empirical,five,Bar chart,256,soft,0.0474287446930582,95.47188818968714,4,True,means
Wrist__01,Wrist,empirical,median,Box plot,256,hard,0.0122423841684656,98.79056791535928,4,False,five
Wrist__01,Wrist,empirical,spread,Box plot,256,hard,0.0189103038644424,98.14406589149988,4,False,five
Wrist__01,Wrist,empirical,five,Box plot,256,hard,0.2335499830327349,81.0668407243181,4,False,five
Wrist__01,Wrist,empirical,median,Box plot,256,soft,0.0122423841684656,98.79056791535928,4,False,five
Wrist__01,Wrist,empirical,spread,Box plot,256,soft,0.003516655958696,99.64956675728152,4,True,five
Wrist__01,Wrist,empirical,five,Box plot,256,soft,0.0490717147574249,95.3223679499574,4,False,five
Wrist__01,Wrist,empirical,median,Interval plot,256,hard,0.0082218712454092,99.1845176662104,4,True,five
Wrist__01,Wrist,empirical,spread,Interval plot,256,hard,0.0035166559586956,99.64956675728156,4,True,five
Wrist__01,Wrist,empirical,five,Interval plot,256,hard,0.2315847217348377,81.19620050104045,4,False,five
Wrist__01,Wrist,empirical,median,Interval plot,256,soft,0.0082218712454092,99.1845176662104,4,True,five
Wrist__01,Wrist,empirical,spread,Interval plot,256,soft,0.0035166559586963,99.6495667572815,4,True,five
Wrist__01,Wrist,empirical,five,Interval plot,256,soft,0.0482676121728137,95.3954876014183,4,False,five
Wrist__01,Wrist,empirical,median,Dot plot,256,hard,0.0480814234614087,95.41243434096806,4,False,raw
Wrist__01,Wrist,empirical,spread,Dot plot,256,hard,0.3541815519949648,73.84534212025052,4,False,raw
Wrist__01,Wrist,empirical,five,Dot plot,256,hard,0.1779084508172049,84.8962412406689,4,False,raw
Wrist__01,Wrist,empirical,median,Dot plot,256,soft,0.01604133567892,98.42119261140088,4,False,raw
Wrist__01,Wrist,empirical,spread,Dot plot,256,soft,0.1845206927723836,84.42233268711323,4,False,raw
Wrist__01,Wrist,empirical,five,Dot plot,256,soft,0.142521931209178,87.52567217170692,4,False,raw
Wrist__01,Wrist,empirical,median,Histogram,256,hard,0.071504603872396,93.32671053264914,4,False,16
Wrist__01,Wrist,empirical,spread,Histogram,256,hard,0.3545869977035776,73.8232392378853,4,False,16
Wrist__01,Wrist,empirical,five,Histogram,256,hard,0.2428300333315356,80.46152516280891,4,False,16
Wrist__01,Wrist,empirical,median,Histogram,256,soft,0.0704466538200547,93.41894772909468,4,False,16
Wrist__01,Wrist,empirical,spread,Histogram,256,soft,0.3540036258722659,73.85504594611315,4,False,16
Wrist__01,Wrist,empirical,five,Histogram,256,soft,0.242696577688581,80.47016608511167,4,False,16
Wrist__01,Wrist,empirical,median,Heatmap,256,hard,0.0701821663069692,93.44203552287206,4,False,16
Wrist__01,Wrist,empirical,spread,Heatmap,256,hard,0.3457699527249617,74.30690497845974,4,False,16
Wrist__01,Wrist,empirical,five,Heatmap,256,hard,0.2418508571728876,80.52496756949795,4,False,16
Wrist__01,Wrist,empirical,median,Heatmap,256,soft,0.0701821663069692,93.44203552287206,4,False,16
Wrist__01,Wrist,empirical,spread,Heatmap,256,soft,0.3457699527249617,74.30690497845974,4,False,16
Wrist__01,Wrist,empirical,five,Heatmap,256,soft,0.2418508571728876,80.52496756949795,4,False,16
Wrist__01,Wrist,empirical,median,Violin plot,256,hard,0.0201941566168437,98.02055750997326,4,False,64
Wrist__01,Wrist,empirical,spread,Violin plot,256,hard,0.038684805799979,96.27559721833184,4,False,64
Wrist__01,Wrist,empirical,five,Violin plot,256,hard,0.0673644232613807,93.68871382694716,4,False,64
Wrist__01,Wrist,empirical,median,Violin plot,256,soft,0.0205131191792308,97.98992107071304,4,False,64
Wrist__01,Wrist,empirical,spread,Violin plot,256,soft,0.0407766768849356,96.08209159653914,4,False,64
Wrist__01,Wrist,empirical,five,Violin plot,256,soft,0.0691505053676723,93.53220103058436,4,False,64
Wrist__01,Wrist,empirical,median,Bar chart,384,hard,0.0535057601685662,94.92117061040037,4,False,means
Wrist__01,Wrist,empirical,spread,Bar chart,384,hard,0.0721245594990741,93.27274439709016,4,False,means
Wrist__01,Wrist,empirical,five,Bar chart,384,hard,0.0499641565893829,95.2413464520844,4,True,means
Wrist__01,Wrist,empirical,median,Bar chart,384,soft,0.0596632024350535,94.3696070319371,4,False,means
Wrist__01,Wrist,empirical,spread,Bar chart,384,soft,0.0721245594990741,93.27274439709016,4,False,means
Wrist__01,Wrist,empirical,five,Bar chart,384,soft,0.0522005647518546,95.0389149654025,4,False,means
Wrist__01,Wrist,empirical,median,Box plot,384,hard,0.0082805532848209,99.17874511634244,4,False,five
Wrist__01,Wrist,empirical,spread,Box plot,384,hard,0.0175899529500748,98.27141051274336,4,False,five
Wrist__01,Wrist,empirical,five,Box plot,384,hard,0.2393467925488085,80.68766595533975,4,False,five
Wrist__01,Wrist,empirical,median,Box plot,384,soft,0.0082805532848209,99.17874511634244,4,False,five
Wrist__01,Wrist,empirical,spread,Box plot,384,soft,0.0070398161158747,99.30093964476728,4,True,five
Wrist__01,Wrist,empirical,five,Box plot,384,soft,0.0464665783657711,95.55966914506374,4,False,five
Wrist__01,Wrist,empirical,median,Interval plot,384,hard,0.005354297623032,99.46742181978122,4,True,five
Wrist__01,Wrist,empirical,spread,Interval plot,384,hard,0.0070398161158747,99.30093964476728,4,True,five
Wrist__01,Wrist,empirical,five,Interval plot,384,hard,0.2379528254236902,80.77852236879457,4,False,five
Wrist__01,Wrist,empirical,median,Interval plot,384,soft,0.005354297623032,99.46742181978122,4,True,five
Wrist__01,Wrist,empirical,spread,Interval plot,384,soft,0.0070398161158745,99.3009396447673,4,True,five
Wrist__01,Wrist,empirical,five,Interval plot,384,soft,0.0458813272334134,95.61314213776248,4,True,five
Wrist__01,Wrist,empirical,median,Dot plot,384,hard,0.0135228716973039,98.66575564548852,4,False,raw
Wrist__01,Wrist,empirical,spread,Dot plot,384,hard,0.2448608146958147,80.33026569676008,4,False,raw
Wrist__01,Wrist,empirical,five,Dot plot,384,hard,0.1687541403275162,85.56119422342951,4,False,raw
Wrist__01,Wrist,empirical,median,Dot plot,384,soft,0.0145963067379812,98.56136803957924,4,False,raw
Wrist__01,Wrist,empirical,spread,Dot plot,384,soft,0.3963020365352967,71.61774271140807,4,False,raw
Wrist__01,Wrist,empirical,five,Dot plot,384,soft,0.1586776536863728,86.30528057725681,4,False,raw
Wrist__01,Wrist,empirical,median,Histogram,384,hard,0.0710412680830495,93.36708395838014,4,False,16
Wrist__01,Wrist,empirical,spread,Histogram,384,hard,0.3566484817952368,73.71106173919952,4,False,16
Wrist__01,Wrist,empirical,five,Histogram,384,hard,0.2427113043006576,80.46921248235971,4,False,16
Wrist__01,Wrist,empirical,median,Histogram,384,soft,0.0703539866621854,93.42703558459397,4,False,16
Wrist__01,Wrist,empirical,spread,Histogram,384,soft,0.3520388008494447,73.96237440609917,4,False,16
Wrist__01,Wrist,empirical,five,Histogram,384,soft,0.2423997138556277,80.48939394042748,4,False,16
Wrist__01,Wrist,empirical,median,Heatmap,384,hard,0.0701821663069692,93.44203552287206,4,False,16
Wrist__01,Wrist,empirical,spread,Heatmap,384,hard,0.3457699527249617,74.30690497845974,4,False,16
Wrist__01,Wrist,empirical,five,Heatmap,384,hard,0.2418508571728876,80.52496756949795,4,False,16
Wrist__01,Wrist,empirical,median,Heatmap,384,soft,0.0701821663069692,93.44203552287206,4,False,16
Wrist__01,Wrist,empirical,spread,Heatmap,384,soft,0.3457699527249617,74.30690497845974,4,False,16
Wrist__01,Wrist,empirical,five,Heatmap,384,soft,0.2418508571728876,80.52496756949795,4,False,16
Wrist__01,Wrist,empirical,median,Violin plot,384,hard,0.0190874047394569,98.12701004342831,4,False,64
Wrist__01,Wrist,empirical,spread,Violin plot,384,hard,0.0370523538187334,96.42714722334937,4,False,64
Wrist__01,Wrist,empirical,five,Violin plot,384,hard,0.0652756851955992,93.87241386405871,4,False,64
Wrist__01,Wrist,empirical,median,Violin plot,384,soft,0.0198024601205747,98.05820628063267,4,False,64
Wrist__01,Wrist,empirical,spread,Violin plot,384,soft,0.0391389157696368,96.233524202041,4,False,64
Wrist__01,Wrist,empirical,five,Violin plot,384,soft,0.0673327841423402,93.6914910567049,4,False,64
Wrist__02,Wrist,empirical,median,Bar chart,256,hard,0.0257038426051551,97.49402882806108,4,False,means
Wrist__02,Wrist,empirical,spread,Bar chart,256,hard,0.1339370314855121,88.1883184192293,4,False,means
Wrist__02,Wrist,empirical,five,Bar chart,256,hard,0.0687315656451014,93.56886538635976,4,False,means
Wrist__02,Wrist,empirical,median,Bar chart,256,soft,0.0323841352229515,96.86317000445209,4,False,means
Wrist__02,Wrist,empirical,spread,Bar chart,256,soft,0.1339370314855121,88.1883184192293,4,False,means
Wrist__02,Wrist,empirical,five,Bar chart,256,soft,0.0700676241686607,93.45203774171785,4,False,means
Wrist__02,Wrist,empirical,median,Box plot,256,hard,0.0056629647517657,99.43689238340764,4,False,five
Wrist__02,Wrist,empirical,spread,Box plot,256,hard,0.0289214157680382,97.18915212329895,4,False,five
Wrist__02,Wrist,empirical,five,Box plot,256,hard,0.2245706009671263,81.66127777444864,4,False,five
Wrist__02,Wrist,empirical,median,Box plot,256,soft,0.0056629647517657,99.43689238340764,4,False,five
Wrist__02,Wrist,empirical,spread,Box plot,256,soft,0.0190235499873588,98.13315894538503,4,True,five
Wrist__02,Wrist,empirical,five,Box plot,256,soft,0.0391672146557403,96.23090354436214,4,True,five
