key,task,dataset,kind,observer,selected,runner_up,reference_score,runner_reference_score,reference_margin,selected_test_score,runner_test_score,default,default_test_score,default_test_loss,selected_test_loss,transfer_gain,reference_ties,selected_still_best
comp_HeartFailure_0,composition,HeartFailure,empirical,hard,Pie chart,Donut chart,99.73125723011837,99.71323886470833,0.018018365410043202,99.84743734477233,99.83232225793775,Bar chart,99.39070248674348,0.006130327062914,0.0015279576450306,0.0046023694178834,1,True
comp_HeartFailure_0,composition,HeartFailure,empirical,soft,Pie chart,Donut chart,99.35550097186702,98.86395416133448,0.49154681053254023,99.60591029116253,99.28248435656148,Bar chart,98.54332736516697,0.014782052461402101,0.0039564892051636505,0.01082556325623845,1,True
comp_HeartFailure_1,composition,HeartFailure,empirical,hard,Pie chart,Donut chart,99.73410267422977,99.7312762194793,0.0028264547504761595,99.85471464137291,99.84217390269463,Bar chart,99.41526655161101,0.005881726908466475,0.00145496744093545,0.004426759467531025,1,True
comp_HeartFailure_1,composition,HeartFailure,empirical,soft,Pie chart,Donut chart,99.4873815077902,99.14176765827804,0.3456138495121621,99.6908217567318,99.46397603957253,Bar chart,98.82566298019644,0.0118829156758492,0.0031013711976682,0.008781544478181,1,True
comp_ILPD_0,composition,ILPD,empirical,hard,Pie chart,Donut chart,99.7173241333821,99.70296861460065,0.014355518781457022,99.83574919859153,99.81726623328021,Bar chart,99.31673996252442,0.00687960597310575,0.00164521028516305,0.0052343956879427,1,True
comp_ILPD_0,composition,ILPD,empirical,soft,Pie chart,Donut chart,99.38454480392124,98.9284657416895,0.4560790622317512,99.62299391664124,99.31920580812022,Bar chart,98.53440550954078,0.014873936498427526,0.0037843279802875496,0.011089608518139976,1,True
comp_ILPD_1,composition,ILPD,empirical,hard,Donut chart,Pie chart,99.7377944811324,99.73548103364207,0.0023134474903230284,99.85101371536514,99.85343668177424,Bar chart,99.4081277617773,0.005953962231751125,0.0014920858496194002,0.004461876382131726,1,False
comp_ILPD_1,composition,ILPD,empirical,soft,Pie chart,Donut chart,99.4088935077141,98.99152409139457,0.41736941631953073,99.64658154968795,99.37273241816085,Bar chart,98.6814110419704,0.013362080498309776,0.0035467192633780497,0.009815361234931725,1,True
comp_Retinopathy_0,composition,Retinopathy,empirical,hard,Pie chart,Donut chart,99.72791319260631,99.70910428426514,0.018808908341171104,99.84270001705916,99.82155755322056,Bar chart,99.36719596014689,0.006368339508210575,0.00157547805612195,0.004792861452088625,1,True
comp_Retinopathy_0,composition,Retinopathy,empirical,soft,Pie chart,Donut chart,99.3260438302121,98.82127021619738,0.5047736140147236,99.5889890681628,99.2545361937693,Bar chart,98.46777798544484,0.0155606437547687,0.004127072035603,0.0114335717191657,1,True
comp_Retinopathy_1,composition,Retinopathy,empirical,hard,Donut chart,Pie chart,99.75250749587806,99.7404230344515,0.012084461426567827,99.85093623151698,99.85429226959435,Bar chart,99.43882172439449,0.00564345258596155,0.001492863002680325,0.004150589583281225,1,False
comp_Retinopathy_1,composition,Retinopathy,empirical,soft,Pie chart,Donut chart,99.50153427814165,99.18195696667803,0.31957731146361823,99.70024207933463,99.48813068054832,Bar chart,98.88287128486105,0.011297494708873524,0.00300659170342675,0.008290903005446774,1,True
comp_WDBC_0,composition,WDBC,empirical,hard,Pie chart,Donut chart,99.76987698907087,99.70641295955238,0.06346402951848518,99.86617129500087,99.82016566664787,Bar chart,99.29921682815652,0.0070572880051636,0.0013400804623201,0.0057172075428434995,1,True
comp_WDBC_0,composition,WDBC,empirical,soft,Pie chart,Donut chart,99.2561561912196,98.66193383247635,0.5942223587432522,99.53241834326661,99.1419302909199,Bar chart,98.21858646162832,0.01813723453521327,0.0046977825367488,0.013439451998464472,1,True
