key,dataset,candidate,family,setting,H,observer,task,loss,successful,winner,score
BIDMC__03,BIDMC,Box plot / five,Box plot,five,256,threshold,five,0.305521427068152,4,False,76.59774702018713
BIDMC__03,BIDMC,Box plot / five,Box plot,five,256,alpha,median,0.0118722404931117,4,False,98.82670558416287
BIDMC__03,BIDMC,Box plot / five,Box plot,five,256,alpha,spread,0.0169911971050258,4,True,98.32926802578103
BIDMC__03,BIDMC,Box plot / five,Box plot,five,256,alpha,five,0.0162670396595282,4,False,98.39933412924836
BIDMC__03,BIDMC,Interval plot / five,Interval plot,five,256,threshold,median,0.0077033714613441,4,True,99.23555168321279
BIDMC__03,BIDMC,Interval plot / five,Interval plot,five,256,threshold,spread,0.0169911971050258,4,True,98.32926802578103
BIDMC__03,BIDMC,Interval plot / five,Interval plot,five,256,threshold,five,0.3007952674730209,4,False,76.87604844555143
BIDMC__03,BIDMC,Interval plot / five,Interval plot,five,256,alpha,median,0.0077033714613441,4,True,99.23555168321279
BIDMC__03,BIDMC,Interval plot / five,Interval plot,five,256,alpha,spread,0.0169911971050258,4,True,98.32926802578103
BIDMC__03,BIDMC,Interval plot / five,Interval plot,five,256,alpha,five,0.0144936012403514,4,True,98.57134621424609
BIDMC__03,BIDMC,Dot plot / raw,Dot plot,raw,256,threshold,median,0.0158549620042721,4,False,98.4392494403935
BIDMC__03,BIDMC,Dot plot / raw,Dot plot,raw,256,threshold,spread,0.0390778810334163,4,False,96.23917689456046
BIDMC__03,BIDMC,Dot plot / raw,Dot plot,raw,256,threshold,five,0.0239843034742358,4,True,97.65774696029418
BIDMC__03,BIDMC,Dot plot / raw,Dot plot,raw,256,alpha,median,0.0147404343856026,4,False,98.5473689737684
BIDMC__03,BIDMC,Dot plot / raw,Dot plot,raw,256,alpha,spread,0.0524043338615736,4,False,95.02051329746172
BIDMC__03,BIDMC,Dot plot / raw,Dot plot,raw,256,alpha,five,0.019462210216116,4,False,98.09093362940936
BIDMC__03,BIDMC,Histogram / 16,Histogram,16,256,threshold,median,0.1053931482947664,4,False,90.46555079001973
BIDMC__03,BIDMC,Histogram / 16,Histogram,16,256,threshold,spread,0.0838130016030467,4,False,92.26683925371992
BIDMC__03,BIDMC,Histogram / 16,Histogram,16,256,threshold,five,0.045239741240637,4,False,95.67183111628151
BIDMC__03,BIDMC,Histogram / 16,Histogram,16,256,alpha,median,0.1041148683891438,4,False,90.57028653721122
BIDMC__03,BIDMC,Histogram / 16,Histogram,16,256,alpha,spread,0.0769947026684903,4,False,92.85096737451734
BIDMC__03,BIDMC,Histogram / 16,Histogram,16,256,alpha,five,0.041883505325668,4,False,95.98002030826122
BIDMC__03,BIDMC,Heatmap / 16,Heatmap,16,256,threshold,median,0.1023102201861118,4,False,90.71856376612041
BIDMC__03,BIDMC,Heatmap / 16,Heatmap,16,256,threshold,spread,0.0802505208031125,4,False,92.57111945260158
BIDMC__03,BIDMC,Heatmap / 16,Heatmap,16,256,threshold,five,0.0418257918900554,4,False,95.98533725929592
BIDMC__03,BIDMC,Heatmap / 16,Heatmap,16,256,alpha,median,0.1023102201861118,4,False,90.71856376612041
BIDMC__03,BIDMC,Heatmap / 16,Heatmap,16,256,alpha,spread,0.0802505208031125,4,False,92.57111945260158
BIDMC__03,BIDMC,Heatmap / 16,Heatmap,16,256,alpha,five,0.0418257918900554,4,False,95.98533725929592
BIDMC__03,BIDMC,Violin plot / 64,Violin plot,64,256,threshold,median,0.0506872004347563,4,False,95.1758049004706
BIDMC__03,BIDMC,Violin plot / 64,Violin plot,64,256,threshold,spread,0.0597442271990888,4,False,94.36239182382778
BIDMC__03,BIDMC,Violin plot / 64,Violin plot,64,256,threshold,five,0.031912020493561,4,False,96.9074863108681
BIDMC__03,BIDMC,Violin plot / 64,Violin plot,64,256,alpha,median,0.0505629157783131,4,False,95.18706447572886
BIDMC__03,BIDMC,Violin plot / 64,Violin plot,64,256,alpha,spread,0.0566977786036421,4,False,94.63443760820957
BIDMC__03,BIDMC,Violin plot / 64,Violin plot,64,256,alpha,five,0.0313708445205898,4,False,96.95833514324599
BIDMC__03,BIDMC,Bar chart / means,Bar chart,means,384,threshold,median,0.0678654094297907,4,False,93.64476002026989
BIDMC__03,BIDMC,Bar chart / means,Bar chart,means,384,threshold,spread,0.0383160063537539,4,False,96.30979334621759
BIDMC__03,BIDMC,Bar chart / means,Bar chart,means,384,threshold,five,0.0348522063873671,4,False,96.63215615019705
BIDMC__03,BIDMC,Bar chart / means,Bar chart,means,384,alpha,median,0.060018307824546,4,False,94.33799327978397
BIDMC__03,BIDMC,Bar chart / means,Bar chart,means,384,alpha,spread,0.0383160063537539,4,False,96.30979334621759
BIDMC__03,BIDMC,Bar chart / means,Bar chart,means,384,alpha,five,0.0362591470462719,4,False,96.5009575886858
BIDMC__03,BIDMC,Box plot / five,Box plot,five,384,threshold,median,0.0078471016052447,4,False,99.22139959595596
BIDMC__03,BIDMC,Box plot / five,Box plot,five,384,threshold,spread,0.006927599932775,4,True,99.31200615285177
BIDMC__03,BIDMC,Box plot / five,Box plot,five,384,threshold,five,0.3035798066956547,4,False,76.71183573599716
BIDMC__03,BIDMC,Box plot / five,Box plot,five,384,alpha,median,0.0078471016052447,4,False,99.22139959595596
BIDMC__03,BIDMC,Box plot / five,Box plot,five,384,alpha,spread,0.015694203210491,4,True,98.45482989261104
BIDMC__03,BIDMC,Box plot / five,Box plot,five,384,alpha,five,0.013799823565152,4,False,98.63880193659699
BIDMC__03,BIDMC,Interval plot / five,Interval plot,five,384,threshold,median,0.0042792683193391,4,True,99.57389657893661
BIDMC__03,BIDMC,Interval plot / five,Interval plot,five,384,threshold,spread,0.01569420321049,4,False,98.45482989261113
BIDMC__03,BIDMC,Interval plot / five,Interval plot,five,384,threshold,five,0.302173480045196,4,False,76.79468329867169
BIDMC__03,BIDMC,Interval plot / five,Interval plot,five,384,alpha,median,0.0042792683193391,4,True,99.57389657893661
BIDMC__03,BIDMC,Interval plot / five,Interval plot,five,384,alpha,spread,0.01569420321049,4,True,98.45482989261113
BIDMC__03,BIDMC,Interval plot / five,Interval plot,five,384,alpha,five,0.0132162406376867,4,True,98.69561500224583
BIDMC__03,BIDMC,Dot plot / raw,Dot plot,raw,384,threshold,median,0.0173517993448991,4,False,98.29441503361252
BIDMC__03,BIDMC,Dot plot / raw,Dot plot,raw,384,threshold,spread,0.0371433178804089,4,False,96.4186899495898
BIDMC__03,BIDMC,Dot plot / raw,Dot plot,raw,384,threshold,five,0.0232698137508317,4,True,97.72593567814384
BIDMC__03,BIDMC,Dot plot / raw,Dot plot,raw,384,alpha,median,0.0101265308288609,4,False,98.99749877665805
BIDMC__03,BIDMC,Dot plot / raw,Dot plot,raw,384,alpha,spread,0.0406251164172535,4,False,96.09608534559295
BIDMC__03,BIDMC,Dot plot / raw,Dot plot,raw,384,alpha,five,0.0170639097031943,4,False,98.3222382054463
BIDMC__03,BIDMC,Histogram / 16,Histogram,16,384,threshold,median,0.1039230759981541,4,False,90.58602195590592
BIDMC__03,BIDMC,Histogram / 16,Histogram,16,384,threshold,spread,0.0816487408664177,4,False,92.45145509983067
BIDMC__03,BIDMC,Histogram / 16,Histogram,16,384,threshold,five,0.0436162440982703,4,False,95.82066259078243
BIDMC__03,BIDMC,Histogram / 16,Histogram,16,384,alpha,median,0.1030987680144922,4,False,90.65371379209648
BIDMC__03,BIDMC,Histogram / 16,Histogram,16,384,alpha,spread,0.0772693565491384,4,False,92.82729467060507
BIDMC__03,BIDMC,Histogram / 16,Histogram,16,384,alpha,five,0.041636565093555,4,False,96.00277424114662
BIDMC__03,BIDMC,Heatmap / 16,Heatmap,16,384,threshold,median,0.1023102201861118,4,False,90.71856376612041
BIDMC__03,BIDMC,Heatmap / 16,Heatmap,16,384,threshold,spread,0.0802505208031125,4,False,92.57111945260158
BIDMC__03,BIDMC,Heatmap / 16,Heatmap,16,384,threshold,five,0.0418257918900554,4,False,95.98533725929592
BIDMC__03,BIDMC,Heatmap / 16,Heatmap,16,384,alpha,median,0.1023102201861118,4,False,90.71856376612041
BIDMC__03,BIDMC,Heatmap / 16,Heatmap,16,384,alpha,spread,0.0802505208031125,4,False,92.57111945260158
BIDMC__03,BIDMC,Heatmap / 16,Heatmap,16,384,alpha,five,0.0418257918900554,4,False,95.98533725929592
BIDMC__03,BIDMC,Violin plot / 64,Violin plot,64,384,threshold,median,0.0517757664901336,4,False,95.07729992078883
BIDMC__03,BIDMC,Violin plot / 64,Violin plot,64,384,threshold,spread,0.0603346449956204,4,False,94.30984875573225
BIDMC__03,BIDMC,Violin plot / 64,Violin plot,64,384,threshold,five,0.0306133780235604,4,False,97.02959628932155
BIDMC__03,BIDMC,Violin plot / 64,Violin plot,64,384,alpha,median,0.0516848613165627,4,False,95.08551817967023
BIDMC__03,BIDMC,Violin plot / 64,Violin plot,64,384,alpha,spread,0.058689268067392,4,False,94.45642174360304
BIDMC__03,BIDMC,Violin plot / 64,Violin plot,64,384,alpha,five,0.0302766518489758,4,False,97.06130855293671
BIDMC__04,BIDMC,Bar chart / means,Bar chart,means,256,threshold,median,0.0690045388831835,4,False,93.54497232020415
BIDMC__04,BIDMC,Bar chart / means,Bar chart,means,256,threshold,spread,0.0199320331741719,4,False,98.0457488807229
BIDMC__04,BIDMC,Bar chart / means,Bar chart,means,256,threshold,five,0.0776243015994109,4,False,92.79671946111452
BIDMC__04,BIDMC,Bar chart / means,Bar chart,means,256,alpha,median,0.0587133551226129,4,False,94.45427274167018
BIDMC__04,BIDMC,Bar chart / means,Bar chart,means,256,alpha,spread,0.0199320331741719,4,False,98.0457488807229
BIDMC__04,BIDMC,Bar chart / means,Bar chart,means,256,alpha,five,0.0718209079674019,4,False,93.29916897183851
BIDMC__04,BIDMC,Box plot / five,Box plot,five,256,threshold,median,0.0101395943156286,4,False,98.99621850557217
BIDMC__04,BIDMC,Box plot / five,Box plot,five,256,threshold,spread,0.019932033174172,4,False,98.0457488807229
BIDMC__04,BIDMC,Box plot / five,Box plot,five,256,threshold,five,0.4460148401462544,4,False,69.15558348618724
BIDMC__04,BIDMC,Box plot / five,Box plot,five,256,alpha,median,0.0101395943156286,4,False,98.99621850557217
BIDMC__04,BIDMC,Box plot / five,Box plot,five,256,alpha,spread,0.0205823675211417,4,False,97.98327227902894
BIDMC__04,BIDMC,Box plot / five,Box plot,five,256,alpha,five,0.0427363175755412,4,False,95.90152209573871
BIDMC__04,BIDMC,Interval plot / five,Interval plot,five,256,threshold,median,0.0053201372840948,4,False,99.47080167930713
BIDMC__04,BIDMC,Interval plot / five,Interval plot,five,256,threshold,spread,0.0205823675211416,4,False,97.98327227902894
BIDMC__04,BIDMC,Interval plot / five,Interval plot,five,256,threshold,five,0.4459392768754903,4,False,69.15919748448123
BIDMC__04,BIDMC,Interval plot / five,Interval plot,five,256,alpha,median,0.0053201372840948,4,False,99.47080167930713
BIDMC__04,BIDMC,Interval plot / five,Interval plot,five,256,alpha,spread,0.0308735512817126,4,False,97.0051078288577
BIDMC__04,BIDMC,Interval plot / five,Interval plot,five,256,alpha,five,0.0396230564468141,4,False,96.18870934026451
BIDMC__04,BIDMC,Dot plot / raw,Dot plot,raw,256,threshold,median,0.0147346522899824,4,False,98.54793051003725
BIDMC__04,BIDMC,Dot plot / raw,Dot plot,raw,256,threshold,spread,0.0168619753645384,4,True,98.34176360479076
BIDMC__04,BIDMC,Dot plot / raw,Dot plot,raw,256,threshold,five,0.0177803580504055,4,True,98.25302601786653
BIDMC__04,BIDMC,Dot plot / raw,Dot plot,raw,256,alpha,median,0.015714676542303,4,False,98.45284538018107
BIDMC__04,BIDMC,Dot plot / raw,Dot plot,raw,256,alpha,spread,0.0172063392147093,4,True,98.30847109859808
BIDMC__04,BIDMC,Dot plot / raw,Dot plot,raw,256,alpha,five,0.0224142613729605,4,False,97.80771237063328
BIDMC__04,BIDMC,Histogram / 16,Histogram,16,256,threshold,median,0.0285134751103274,4,False,97.22770038503688
BIDMC__04,BIDMC,Histogram / 16,Histogram,16,256,threshold,spread,0.0172583405689511,4,False,98.30344565577133
BIDMC__04,BIDMC,Histogram / 16,Histogram,16,256,threshold,five,0.0189791828114449,4,False,98.13743174231686
BIDMC__04,BIDMC,Histogram / 16,Histogram,16,256,alpha,median,0.0285243590019091,4,False,97.22667151708595
BIDMC__04,BIDMC,Histogram / 16,Histogram,16,256,alpha,spread,0.0223046133409968,4,False,97.81820280864204
BIDMC__04,BIDMC,Histogram / 16,Histogram,16,256,alpha,five,0.0194015072588716,4,False,98.09677471332749
BIDMC__04,BIDMC,Heatmap / 16,Heatmap,16,256,threshold,median,0.0258285263776137,4,False,97.4821789691481
BIDMC__04,BIDMC,Heatmap / 16,Heatmap,16,256,threshold,spread,0.0336996109024291,4,False,96.7399029130901
BIDMC__04,BIDMC,Heatmap / 16,Heatmap,16,256,threshold,five,0.0182081625855544,4,False,98.21174458675345
BIDMC__04,BIDMC,Heatmap / 16,Heatmap,16,256,alpha,median,0.0258285263776137,4,False,97.4821789691481
BIDMC__04,BIDMC,Heatmap / 16,Heatmap,16,256,alpha,spread,0.0336996109024291,4,False,96.7399029130901
BIDMC__04,BIDMC,Heatmap / 16,Heatmap,16,256,alpha,five,0.0182081625855544,4,True,98.21174458675345
BIDMC__04,BIDMC,Violin plot / 64,Violin plot,64,256,threshold,median,0.0051947471530742,4,True,99.48320987870392
BIDMC__04,BIDMC,Violin plot / 64,Violin plot,64,256,threshold,spread,0.1046327184911898,4,False,90.52782732761105
BIDMC__04,BIDMC,Violin plot / 64,Violin plot,64,256,threshold,five,0.0613557540820655,4,False,94.21911514154552
BIDMC__04,BIDMC,Violin plot / 64,Violin plot,64,256,alpha,median,0.0052558058183366,4,True,99.47716732518069
BIDMC__04,BIDMC,Violin plot / 64,Violin plot,64,256,alpha,spread,0.1030593878905493,4,False,90.65695020395627
BIDMC__04,BIDMC,Violin plot / 64,Violin plot,64,256,alpha,five,0.0658771247354223,4,False,93.81944473648642
BIDMC__04,BIDMC,Bar chart / means,Bar chart,means,384,threshold,median,0.0680511322132668,4,False,93.62847618800346
BIDMC__04,BIDMC,Bar chart / means,Bar chart,means,384,threshold,spread,0.0199320331741719,4,False,98.0457488807229
BIDMC__04,BIDMC,Bar chart / means,Bar chart,means,384,threshold,five,0.0770522575974609,4,False,92.84600565534876
BIDMC__04,BIDMC,Bar chart / means,Bar chart,means,384,alpha,median,0.0613492441512057,4,False,94.21969304738435
BIDMC__04,BIDMC,Bar chart / means,Bar chart,means,384,alpha,spread,0.0199320331741719,4,False,98.0457488807229
BIDMC__04,BIDMC,Bar chart / means,Bar chart,means,384,alpha,five,0.0730311247602242,4,False,93.19394162247218
BIDMC__04,BIDMC,Box plot / five,Box plot,five,384,threshold,median,0.001032251592656,4,True,99.896881285192
BIDMC__04,BIDMC,Box plot / five,Box plot,five,384,threshold,spread,0.0166679046491472,4,False,98.36053596529152
BIDMC__04,BIDMC,Box plot / five,Box plot,five,384,threshold,five,0.447199663122261,4,False,69.09896578075136
BIDMC__04,BIDMC,Box plot / five,Box plot,five,384,alpha,median,0.001032251592656,4,True,99.896881285192
BIDMC__04,BIDMC,Box plot / five,Box plot,five,384,alpha,spread,0.0201056641861832,4,False,98.02906062655548
BIDMC__04,BIDMC,Box plot / five,Box plot,five,384,alpha,five,0.0353752518243775,4,False,96.58334002459063
BIDMC__04,BIDMC,Interval plot / five,Interval plot,five,384,threshold,median,0.0010322515926557,4,True,99.89688128519202
BIDMC__04,BIDMC,Interval plot / five,Interval plot,five,384,threshold,spread,0.0201056641861834,4,False,98.02906062655546
BIDMC__04,BIDMC,Interval plot / five,Interval plot,five,384,threshold,five,0.4478872150296682,4,False,69.06615305526469
BIDMC__04,BIDMC,Interval plot / five,Interval plot,five,384,alpha,median,0.0010322515926557,4,True,99.89688128519202
BIDMC__04,BIDMC,Interval plot / five,Interval plot,five,384,alpha,spread,0.0201056641861831,4,False,98.02906062655548
BIDMC__04,BIDMC,Interval plot / five,Interval plot,five,384,alpha,five,0.0364475539143071,4,False,96.48341551131485
BIDMC__04,BIDMC,Dot plot / raw,Dot plot,raw,384,threshold,median,0.00611517930205,4,False,99.39219888260784
BIDMC__04,BIDMC,Dot plot / raw,Dot plot,raw,384,threshold,spread,0.0474229796833542,4,False,95.47241366637853
BIDMC__04,BIDMC,Dot plot / raw,Dot plot,raw,384,threshold,five,0.0276785804149179,4,False,97.30668898404568
BIDMC__04,BIDMC,Dot plot / raw,Dot plot,raw,384,alpha,median,0.0076661640653395,4,False,99.23921588927716
BIDMC__04,BIDMC,Dot plot / raw,Dot plot,raw,384,alpha,spread,0.016729179565806,4,True,98.3546080999711
BIDMC__04,BIDMC,Dot plot / raw,Dot plot,raw,384,alpha,five,0.0196112170954247,4,False,98.07659853416565
BIDMC__04,BIDMC,Histogram / 16,Histogram,16,384,threshold,median,0.0288424380179879,4,False,97.19661272200713
BIDMC__04,BIDMC,Histogram / 16,Histogram,16,384,threshold,spread,0.0113739386782888,4,True,98.87539729438227
BIDMC__04,BIDMC,Histogram / 16,Histogram,16,384,threshold,five,0.0202515766776281,4,False,98.01504088397728
BIDMC__04,BIDMC,Histogram / 16,Histogram,16,384,alpha,median,0.0288422930305085,4,False,97.19662641923942
BIDMC__04,BIDMC,Histogram / 16,Histogram,16,384,alpha,spread,0.0177135354093167,4,False,98.25947727007556
BIDMC__04,BIDMC,Histogram / 16,Histogram,16,384,alpha,five,0.0179641262229416,4,True,98.23528887117116
BIDMC__04,BIDMC,Heatmap / 16,Heatmap,16,384,threshold,median,0.0258285263776137,4,False,97.4821789691481
BIDMC__04,BIDMC,Heatmap / 16,Heatmap,16,384,threshold,spread,0.0336996109024291,4,False,96.7399029130901
BIDMC__04,BIDMC,Heatmap / 16,Heatmap,16,384,threshold,five,0.0182081625855544,4,True,98.21174458675345
BIDMC__04,BIDMC,Heatmap / 16,Heatmap,16,384,alpha,median,0.0258285263776137,4,False,97.4821789691481
BIDMC__04,BIDMC,Heatmap / 16,Heatmap,16,384,alpha,spread,0.0336996109024291,4,False,96.7399029130901
BIDMC__04,BIDMC,Heatmap / 16,Heatmap,16,384,alpha,five,0.0182081625855544,4,False,98.21174458675345
BIDMC__04,BIDMC,Violin plot / 64,Violin plot,64,384,threshold,median,0.0057782248265656,4,False,99.42549712412375
BIDMC__04,BIDMC,Violin plot / 64,Violin plot,64,384,threshold,spread,0.1033522454435686,4,False,90.63288755967328
BIDMC__04,BIDMC,Violin plot / 64,Violin plot,64,384,threshold,five,0.061401674134114,4,False,94.21503888391686
BIDMC__04,BIDMC,Violin plot / 64,Violin plot,64,384,alpha,median,0.0061653162721611,4,False,99.3872461937961
BIDMC__04,BIDMC,Violin plot / 64,Violin plot,64,384,alpha,spread,0.1020632873579174,4,False,90.73889054025167
BIDMC__04,BIDMC,Violin plot / 64,Violin plot,64,384,alpha,five,0.0634747619573279,4,False,94.03138050587091
Wrist__00,Wrist,Bar chart / means,Bar chart,means,256,threshold,median,0.0490242774168899,4,False,95.32667846948148
Wrist__00,Wrist,Bar chart / means,Bar chart,means,256,threshold,spread,0.0532813453220528,4,False,94.94139476041309
Wrist__00,Wrist,Bar chart / means,Bar chart,means,256,threshold,five,0.0487924987311753,4,True,95.34774526036331
Wrist__00,Wrist,Bar chart / means,Bar chart,means,256,alpha,median,0.0584795088728521,4,False,94.4751402003875
Wrist__00,Wrist,Bar chart / means,Bar chart,means,256,alpha,spread,0.0532813453220528,4,False,94.94139476041309
Wrist__00,Wrist,Bar chart / means,Bar chart,means,256,alpha,five,0.0522348024375941,4,False,95.03582258288857
Wrist__00,Wrist,Box plot / five,Box plot,five,256,threshold,median,0.009315955613498,4,False,99.07700303738531
Wrist__00,Wrist,Box plot / five,Box plot,five,256,threshold,spread,0.0171854412050641,4,True,98.31049083983109
Wrist__00,Wrist,Box plot / five,Box plot,five,256,threshold,five,0.2353975644463837,4,False,80.945602353371
Wrist__00,Wrist,Box plot / five,Box plot,five,256,alpha,median,0.009315955613498,4,False,99.07700303738531
Wrist__00,Wrist,Box plot / five,Box plot,five,256,alpha,spread,0.0206354846187855,4,True,97.97817291973804
Wrist__00,Wrist,Box plot / five,Box plot,five,256,alpha,five,0.0422712682637168,4,False,95.94431223896875
Wrist__00,Wrist,Interval plot / five,Interval plot,five,256,threshold,median,0.0077071113188841,4,True,99.23518339482621
Wrist__00,Wrist,Interval plot / five,Interval plot,five,256,threshold,spread,0.0206354846187853,4,False,97.97817291973806
Wrist__00,Wrist,Interval plot / five,Interval plot,five,256,threshold,five,0.232258553536713,4,False,81.15180025570882
Wrist__00,Wrist,Interval plot / five,Interval plot,five,256,alpha,median,0.0077071113188841,4,True,99.23518339482621
Wrist__00,Wrist,Interval plot / five,Interval plot,five,256,alpha,spread,0.0206354846187857,4,True,97.97817291973801
Wrist__00,Wrist,Interval plot / five,Interval plot,five,256,alpha,five,0.041949499404794,4,True,95.97394121032187
Wrist__00,Wrist,Dot plot / raw,Dot plot,raw,256,threshold,median,0.0313861155274304,4,False,96.95689954955617
Wrist__00,Wrist,Dot plot / raw,Dot plot,raw,256,threshold,spread,0.2011457678864203,4,False,83.25384201782904
Wrist__00,Wrist,Dot plot / raw,Dot plot,raw,256,threshold,five,0.1437220583542097,4,False,87.43382998479346
Wrist__00,Wrist,Dot plot / raw,Dot plot,raw,256,alpha,median,0.0231915796389585,4,False,97.73340788758817
Wrist__00,Wrist,Dot plot / raw,Dot plot,raw,256,alpha,spread,0.2309964444643931,4,False,81.23500311449725
Wrist__00,Wrist,Dot plot / raw,Dot plot,raw,256,alpha,five,0.1479880746056302,4,False,87.10891882248266
Wrist__00,Wrist,Histogram / 16,Histogram,16,256,threshold,median,0.0814867960883784,4,False,92.46529903248866
Wrist__00,Wrist,Histogram / 16,Histogram,16,256,threshold,spread,0.6132377817922173,4,False,61.98714233490463
Wrist__00,Wrist,Histogram / 16,Histogram,16,256,threshold,five,0.295272950570723,4,False,77.20380477021311
Wrist__00,Wrist,Histogram / 16,Histogram,16,256,alpha,median,0.0788418987124713,4,False,92.69198769471559
Wrist__00,Wrist,Histogram / 16,Histogram,16,256,alpha,spread,0.6163690096097927,4,False,61.86706092821031
Wrist__00,Wrist,Histogram / 16,Histogram,16,256,alpha,five,0.2958555916542968,4,False,77.16909248532811
Wrist__00,Wrist,Heatmap / 16,Heatmap,16,256,threshold,median,0.0777839397621085,4,False,92.78297468606952
Wrist__00,Wrist,Heatmap / 16,Heatmap,16,256,threshold,spread,0.6094040798237128,4,False,62.13479961536668
Wrist__00,Wrist,Heatmap / 16,Heatmap,16,256,threshold,five,0.2952502150168237,4,False,77.20515993020014
Wrist__00,Wrist,Heatmap / 16,Heatmap,16,256,alpha,median,0.0777839397621085,4,False,92.78297468606952
Wrist__00,Wrist,Heatmap / 16,Heatmap,16,256,alpha,spread,0.6094040798237128,4,False,62.13479961536668
Wrist__00,Wrist,Heatmap / 16,Heatmap,16,256,alpha,five,0.2952502150168237,4,False,77.20515993020014
Wrist__00,Wrist,Violin plot / 64,Violin plot,64,256,threshold,median,0.0170999034557829,4,False,98.31875871802929
Wrist__00,Wrist,Violin plot / 64,Violin plot,64,256,threshold,spread,0.0595467109165443,4,False,94.37998246768805
Wrist__00,Wrist,Violin plot / 64,Violin plot,64,256,threshold,five,0.0680905695042534,4,False,93.62501912774522
Wrist__00,Wrist,Violin plot / 64,Violin plot,64,256,alpha,median,0.0180764032914263,4,False,98.22445513588318
Wrist__00,Wrist,Violin plot / 64,Violin plot,64,256,alpha,spread,0.0625223044221162,4,False,94.11567134525983
Wrist__00,Wrist,Violin plot / 64,Violin plot,64,256,alpha,five,0.0706675801108699,4,False,93.39967124963735
Wrist__00,Wrist,Bar chart / means,Bar chart,means,384,threshold,median,0.048792405255844,4,False,95.34775375838639
Wrist__00,Wrist,Bar chart / means,Bar chart,means,384,threshold,spread,0.0532813453220528,4,False,94.94139476041309
Wrist__00,Wrist,Bar chart / means,Bar chart,means,384,threshold,five,0.0464225402673893,4,True,95.56369071947485
Wrist__00,Wrist,Bar chart / means,Bar chart,means,384,alpha,median,0.0549498993102718,4,False,94.79123138016335
Wrist__00,Wrist,Bar chart / means,Bar chart,means,384,alpha,spread,0.0532813453220528,4,False,94.94139476041309
Wrist__00,Wrist,Bar chart / means,Bar chart,means,384,alpha,five,0.0501170367000459,4,False,95.22748084751231
Wrist__00,Wrist,Box plot / five,Box plot,five,384,threshold,median,0.0004675471795779,4,True,99.9532671318629
Wrist__00,Wrist,Box plot / five,Box plot,five,384,threshold,spread,0.0163363809954861,4,False,98.3926206617257
Wrist__00,Wrist,Box plot / five,Box plot,five,384,threshold,five,0.2360141126273394,4,False,80.90522509280619
Wrist__00,Wrist,Box plot / five,Box plot,five,384,alpha,median,0.0004675471795779,4,True,99.9532671318629
Wrist__00,Wrist,Box plot / five,Box plot,five,384,alpha,spread,0.0143256845521709,4,True,98.58766422162564
Wrist__00,Wrist,Box plot / five,Box plot,five,384,alpha,five,0.0393582576559519,4,True,96.21321547541115
Wrist__00,Wrist,Interval plot / five,Interval plot,five,384,threshold,median,0.0004675471795779,4,True,99.9532671318629
Wrist__00,Wrist,Interval plot / five,Interval plot,five,384,threshold,spread,0.0143256845521709,4,True,98.58766422162564
Wrist__00,Wrist,Interval plot / five,Interval plot,five,384,threshold,five,0.2346267742899679,4,False,80.99613752302582
Wrist__00,Wrist,Interval plot / five,Interval plot,five,384,alpha,median,0.0004675471795779,4,True,99.9532671318629
Wrist__00,Wrist,Interval plot / five,Interval plot,five,384,alpha,spread,0.014325684552171,4,True,98.58766422162563
Wrist__00,Wrist,Interval plot / five,Interval plot,five,384,alpha,five,0.0393582576559519,4,True,96.21321547541115
Wrist__00,Wrist,Dot plot / raw,Dot plot,raw,384,threshold,median,0.0051177803461019,4,False,99.49082779688369
Wrist__00,Wrist,Dot plot / raw,Dot plot,raw,384,threshold,spread,0.2298947674026874,4,False,81.30776929084891
Wrist__00,Wrist,Dot plot / raw,Dot plot,raw,384,threshold,five,0.1567694593738595,4,False,86.44764882894502
Wrist__00,Wrist,Dot plot / raw,Dot plot,raw,384,alpha,median,0.0457367130682095,4,False,95.62636440925773
Wrist__00,Wrist,Dot plot / raw,Dot plot,raw,384,alpha,spread,0.3229543030439079,4,False,75.58840072549435
Wrist__00,Wrist,Dot plot / raw,Dot plot,raw,384,alpha,five,0.1407685757223546,4,False,87.6601986837499
Wrist__00,Wrist,Histogram / 16,Histogram,16,384,threshold,median,0.0796739795657676,4,False,92.6205520301775
Wrist__00,Wrist,Histogram / 16,Histogram,16,384,threshold,spread,0.617602403444357,4,False,61.819888365070575
Wrist__00,Wrist,Histogram / 16,Histogram,16,384,threshold,five,0.2955918046507725,4,False,77.18480438131132
Wrist__00,Wrist,Histogram / 16,Histogram,16,384,alpha,median,0.0779557615624411,4,False,92.76818545415553
Wrist__00,Wrist,Histogram / 16,Histogram,16,384,alpha,spread,0.6153725100704548,4,False,61.90522580803265
Wrist__00,Wrist,Histogram / 16,Histogram,16,384,alpha,five,0.2957376175815385,4,False,77.176118562219
Wrist__00,Wrist,Heatmap / 16,Heatmap,16,384,threshold,median,0.0777839397621085,4,False,92.78297468606952
Wrist__00,Wrist,Heatmap / 16,Heatmap,16,384,threshold,spread,0.6094040798237128,4,False,62.13479961536668
Wrist__00,Wrist,Heatmap / 16,Heatmap,16,384,threshold,five,0.2952502150168237,4,False,77.20515993020014
Wrist__00,Wrist,Heatmap / 16,Heatmap,16,384,alpha,median,0.0777839397621085,4,False,92.78297468606952
Wrist__00,Wrist,Heatmap / 16,Heatmap,16,384,alpha,spread,0.6094040798237128,4,False,62.13479961536668
Wrist__00,Wrist,Heatmap / 16,Heatmap,16,384,alpha,five,0.2952502150168237,4,False,77.20515993020014
